Date,gage_id,SWE_cm_mean,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1980-01-01,10011500,13.719999999999999,32870.05,0.0,162.57,0.22,-7.22,355.51,-3.5,10011500,0.7645535999999999
1980-01-02,10011500,13.719999999999999,32912.67,0.0,201.19,-1.32,-11.08,262.44,-6.2,10011500,0.7645535999999999
1980-01-03,10011500,13.719999999999999,32958.77,0.0,271.35,0.16,-17.42,155.7,-8.63,10011500,0.8211872
1980-01-04,10011500,13.719999999999999,33008.32,0.0,170.77,3.01,-4.83,426.56,-0.91,10011500,0.7928704
1980-01-05,10011500,13.719999999999999,33061.29,5.39,193.52,6.02,-8.07,332.8,-1.0250000000000004,10011500,0.7928704
1980-01-06,10011500,14.729999999999999,33117.64,4.93,184.48,-1.17,-13.52,215.36,-7.345,10011500,0.7928704
1980-01-07,10011500,15.24,33177.32,5.93,167.17,-6.54,-16.82,163.88,-11.68,10011500,0.8211872
1980-01-08,10011500,16.0,33240.29,7.46,130.4,-4.18,-11.54,252.9,-7.859999999999999,10011500,0.8211872
1980-01-09,10011500,16.0,33306.52,15.2,126.1,-0.91,-7.88,337.7,-4.395,10011500,0.8211872
1980-01-10,10011500,18.54,33375.94,17.72,230.95,-2.41,-20.8,116.48,-11.605,10011500,0.849504
1980-01-11,10011500,20.32,33448.53,12.58,237.33,-3.48,-22.64,99.04,-13.06,10011500,0.7928704
1980-01-12,10011500,22.35,33524.22,13.82,182.65,2.84,-7.82,339.14,-2.49,10011500,0.9061376
1980-01-13,10011500,23.880000000000003,33602.97,21.19,82.05,2.5,-1.61,542.99,0.4449999999999999,10011500,0.9344544
1980-01-14,10011500,28.7,33684.73,18.5,82.71,0.52,-3.56,469.6,-1.52,10011500,1.0477216
1980-01-15,10011500,30.23,33769.44,0.0,275.0,3.48,-9.83,289.89,-3.175,10011500,0.991088
1980-01-16,10011500,30.23,33857.05,2.44,235.3,2.07,-14.33,201.61,-6.13,10011500,1.0194048
1980-01-17,10011500,30.23,33947.5,4.7,187.79,0.18,-10.26,280.15,-5.04,10011500,1.0194048
1980-01-18,10011500,30.73,34040.75,0.0,245.93,-1.67,-11.99,243.88,-6.83,10011500,1.0194048
1980-01-19,10011500,31.240000000000002,34136.72,0.0,280.54,-7.0,-19.57,129.65,-13.285,10011500,0.991088
1980-01-20,10011500,31.5,34235.37,7.01,257.06,0.38,-18.66,140.19,-9.14,10011500,0.9627712
1980-01-21,10011500,32.51,34336.64,0.0,297.6,0.09,-13.64,213.33,-6.775,10011500,0.9627712
1980-01-22,10011500,32.769999999999996,34440.47,0.0,342.8,-1.34,-21.48,109.73,-11.41,10011500,0.9627712
1980-01-23,10011500,32.769999999999996,34546.8,0.0,340.31,1.49,-17.5,154.66,-8.005,10011500,0.9344544
1980-01-24,10011500,33.019999999999996,34655.57,0.0,332.8,3.35,-13.74,211.63,-5.195,10011500,0.9061376
1980-01-25,10011500,33.019999999999996,34766.73,0.0,239.44,-4.85,-13.87,209.26,-9.36,10011500,0.8778208
1980-01-26,10011500,33.019999999999996,34880.21,0.0,290.12,-7.68,-19.54,129.97,-13.61,10011500,0.8778208
1980-01-27,10011500,33.019999999999996,34995.96,12.84,247.04,-3.99,-17.99,148.46,-10.989999999999998,10011500,0.8778208
1980-01-28,10011500,33.019999999999996,35113.91,11.06,208.56,-5.49,-15.67,180.34,-10.58,10011500,0.849504
1980-01-29,10011500,33.019999999999996,35234.01,16.22,225.01,-5.66,-16.73,165.09,-11.195,10011500,0.849504
1980-01-30,10011500,33.019999999999996,35356.21,13.34,300.4,-2.29,-24.02,87.59,-13.155,10011500,0.8211872
1980-01-31,10011500,33.019999999999996,35480.43,4.77,300.62,-1.5,-22.6,99.44,-12.05,10011500,0.849504
1980-02-01,10011500,33.78,35606.63,0.0,386.59,3.44,-16.8,164.18,-6.680000000000001,10011500,0.8778208
1980-02-02,10011500,33.78,35734.75,0.0,356.9,4.27,-11.34,256.95,-3.535,10011500,0.849504
1980-02-03,10011500,33.78,35864.72,0.0,332.25,6.99,-6.54,374.4,0.2250000000000001,10011500,0.8211872
1980-02-04,10011500,33.78,35996.5,0.0,329.83,3.6,-9.35,300.87,-2.875,10011500,0.7928704
1980-02-05,10011500,34.04,36130.03,0.0,404.46,5.61,-15.76,178.98,-5.074999999999999,10011500,0.7928704
1980-02-06,10011500,34.04,36265.25,4.67,244.55,1.62,-10.49,274.9,-4.4350000000000005,10011500,0.8211872
1980-02-07,10011500,34.29,36402.11,0.0,193.32,-4.26,-10.5,274.84,-7.38,10011500,0.8211872
1980-02-08,10011500,36.58,36540.56,0.0,396.51,-6.54,-24.32,85.26,-15.43,10011500,0.7645535999999999
1980-02-09,10011500,36.58,36680.54,0.0,424.49,-0.89,-22.83,97.44,-11.86,10011500,0.7362368
1980-02-10,10011500,36.58,36821.99,0.0,431.67,2.07,-20.96,114.87,-9.445,10011500,0.70792
1980-02-11,10011500,36.58,36964.88,0.0,418.26,2.95,-17.08,160.28,-7.065,10011500,0.7362368
1980-02-12,10011500,36.58,37109.15,0.0,422.09,3.24,-17.37,156.41,-7.065,10011500,0.7645535999999999
1980-02-13,10011500,36.58,37254.74,0.0,364.69,3.69,-11.28,258.09,-3.795,10011500,0.7928704
1980-02-14,10011500,36.83,37401.62,10.17,215.81,3.65,-6.51,375.27,-1.43,10011500,0.7928704
1980-02-15,10011500,37.59,37549.72,8.72,185.49,3.76,-4.52,436.69,-0.3799999999999999,10011500,0.7928704
1980-02-16,10011500,38.35,37699.02,6.16,235.49,4.7,-6.2,384.33,-0.75,10011500,0.8211872
1980-02-17,10011500,39.12,37849.45,8.31,266.36,4.62,-8.06,333.08,-1.7200000000000002,10011500,0.8211872
1980-02-18,10011500,39.879999999999995,38000.97,28.88,120.02,1.51,-3.32,477.99,-0.905,10011500,0.849504
1980-02-19,10011500,43.43,38153.55,6.14,204.77,2.82,-5.7,399.34,-1.4400000000000002,10011500,0.8211872
1980-02-20,10011500,44.45,38307.13,4.09,134.58,-0.09,-5.23,413.92,-2.66,10011500,0.8778208
1980-02-21,10011500,45.21,38461.68,12.95,320.51,0.49,-14.25,202.96,-6.88,10011500,0.8778208
1980-02-22,10011500,45.21,38617.15,5.38,198.71,-0.47,-7.86,338.11,-4.165,10011500,0.9061376
1980-02-23,10011500,45.21,38773.5,2.2,225.98,-2.15,-10.44,276.01,-6.295,10011500,0.9061376
1980-02-24,10011500,45.21,38930.69,0.0,484.29,0.07,-18.2,145.82,-9.065,10011500,0.8778208
1980-02-25,10011500,45.21,39088.69,0.0,517.06,5.93,-17.32,157.04,-5.695,10011500,0.849504
1980-02-26,10011500,45.72,39247.45,0.0,505.64,8.18,-12.86,227.37,-2.34,10011500,0.9061376
1980-02-27,10011500,46.48,39406.94,0.0,499.02,12.67,-7.68,343.04,2.495,10011500,0.9627712
1980-02-28,10011500,46.989999999999995,39567.12,0.0,467.31,8.52,-8.36,325.25,0.08,10011500,0.9627712
1980-02-29,10011500,47.24,39727.95,0.0,215.94,-1.42,-7.16,356.95,-4.29,10011500,0.9061376
1980-03-01,10011500,47.24,39889.4,2.3,390.09,1.71,-17.22,158.45,-7.754999999999999,10011500,0.8778208
1980-03-02,10011500,47.24,40051.44,3.83,363.56,2.65,-12.92,226.1,-5.135,10011500,0.8778208
1980-03-03,10011500,48.26,40214.03,7.75,180.42,1.39,-4.67,431.83,-1.64,10011500,0.8778208
1980-03-04,10011500,48.26,40377.13,3.28,171.2,-0.67,-6.19,384.63,-3.43,10011500,0.8778208
1980-03-05,10011500,48.26,40540.73,8.33,380.84,3.49,-12.05,242.66,-4.28,10011500,0.9061376
1980-03-06,10011500,49.02,40704.77,7.04,322.63,-0.38,-11.57,252.33,-5.9750000000000005,10011500,0.9061376
1980-03-07,10011500,49.02,40869.24,0.0,488.98,-0.91,-14.72,195.15,-7.815,10011500,0.9061376
1980-03-08,10011500,51.559999999999995,41034.11,0.0,464.37,-1.48,-14.13,204.97,-7.805000000000001,10011500,0.9061376
1980-03-09,10011500,51.559999999999995,41199.33,0.0,528.41,-0.74,-16.43,169.23,-8.584999999999999,10011500,0.9061376
1980-03-10,10011500,51.559999999999995,41364.89,0.0,569.36,3.05,-15.52,182.66,-6.234999999999999,10011500,0.9061376
1980-03-11,10011500,51.559999999999995,41530.75,10.55,430.29,3.71,-13.72,211.9,-5.005000000000001,10011500,0.9061376
1980-03-12,10011500,52.83,41696.88,8.65,319.12,-3.04,-12.83,227.77,-7.935,10011500,0.9061376
1980-03-13,10011500,52.83,41863.26,0.0,625.58,2.53,-19.86,126.46,-8.665,10011500,0.9061376
1980-03-14,10011500,54.86,42029.86,0.0,474.74,5.89,-5.66,400.69,0.1149999999999997,10011500,0.9061376
1980-03-15,10011500,54.86,42196.64,4.51,335.87,3.1,-7.16,357.05,-2.03,10011500,0.8778208
1980-03-16,10011500,54.86,42363.59,4.36,442.82,-5.69,-21.74,107.24,-13.715,10011500,0.8211872
1980-03-17,10011500,56.13,42530.68,0.0,651.31,2.36,-21.3,111.51,-9.47,10011500,0.7645535999999999
1980-03-18,10011500,56.13,42697.87,0.0,576.25,3.55,-12.38,236.34,-4.415000000000001,10011500,0.7928704
1980-03-19,10011500,56.13,42865.14,0.0,559.4,0.23,-14.77,194.37,-7.27,10011500,0.8211872
1980-03-20,10011500,56.13,43032.46,6.1,474.66,3.1,-16.38,170.0,-6.64,10011500,0.849504
1980-03-21,10011500,56.64,43199.82,0.0,357.38,0.41,-7.74,341.41,-3.665,10011500,0.849504
1980-03-22,10011500,56.64,43367.17,0.0,594.65,-0.25,-16.88,163.05,-8.565,10011500,0.8778208
1980-03-23,10011500,56.64,43534.49,0.0,636.25,0.61,-19.06,135.47,-9.225,10011500,0.8778208
1980-03-24,10011500,58.42,43701.77,6.44,494.23,2.79,-18.41,143.16,-7.81,10011500,0.8778208
1980-03-25,10011500,58.42,43868.96,0.0,497.06,-3.13,-15.39,184.67,-9.26,10011500,0.8778208
1980-03-26,10011500,58.42,44036.04,10.56,462.0,-1.85,-18.64,140.39,-10.245,10011500,0.849504
1980-03-27,10011500,61.21,44202.99,0.0,577.24,-0.7,-15.43,183.96,-8.065,10011500,0.849504
1980-03-28,10011500,61.21,44369.78,0.0,532.31,-2.67,-15.26,186.59,-8.965,10011500,0.849504
1980-03-29,10011500,61.21,44536.38,0.0,641.48,0.4,-17.07,160.46,-8.335,10011500,0.849504
1980-03-30,10011500,61.21,44702.75,6.56,336.45,-3.12,-13.02,224.34,-8.07,10011500,0.849504
1980-03-31,10011500,62.23,44868.89,0.0,565.74,-5.6,-18.97,136.52,-12.285,10011500,0.849504
1980-04-01,10011500,62.23,45034.75,0.0,625.52,-4.3,-20.1,123.77,-12.2,10011500,0.849504
1980-04-02,10011500,62.23,45200.31,0.0,660.34,-2.55,-20.54,119.18,-11.545,10011500,0.849504
1980-04-03,10011500,62.23,45365.53,0.0,682.71,1.18,-18.71,139.6,-8.765,10011500,0.849504
1980-04-04,10011500,62.23,45530.4,0.0,598.5,3.76,-11.38,256.07,-3.810000000000001,10011500,0.849504
1980-04-05,10011500,62.23,45694.87,0.0,460.18,6.43,-4.06,452.22,1.185,10011500,0.849504
1980-04-06,10011500,62.23,45858.91,3.55,257.72,-0.02,-7.26,354.41,-3.64,10011500,0.849504
1980-04-07,10011500,62.99,46022.51,6.94,327.47,-3.3,-12.62,231.85,-7.959999999999999,10011500,0.8211872
1980-04-08,10011500,63.5,46185.62,0.0,727.02,1.99,-20.04,124.5,-9.025,10011500,0.8778208
1980-04-09,10011500,63.5,46348.21,0.0,678.82,7.75,-10.68,270.91,-1.465,10011500,0.8778208
1980-04-10,10011500,63.5,46510.25,3.42,292.45,1.36,-6.73,369.04,-2.685,10011500,0.9627712
1980-04-11,10011500,64.01,46671.7,0.0,545.82,-1.15,-13.29,219.42,-7.22,10011500,0.849504
1980-04-12,10011500,64.25999999999999,46832.53,0.0,608.07,-0.86,-14.79,194.07,-7.824999999999999,10011500,0.8778208
1980-04-13,10011500,64.25999999999999,46992.71,0.0,749.79,3.52,-19.07,135.37,-7.775,10011500,0.9627712
1980-04-14,10011500,64.25999999999999,47152.2,0.0,664.37,8.32,-8.62,318.74,-0.1499999999999994,10011500,0.991088
1980-04-15,10011500,64.25999999999999,47310.96,0.0,540.37,7.28,-4.8,427.8,1.2400000000000002,10011500,1.132672
1980-04-16,10011500,63.5,47468.96,0.0,668.28,7.09,-9.37,300.45,-1.1399999999999997,10011500,1.1609888
1980-04-17,10011500,62.99,47626.16,0.0,699.57,12.65,-5.79,396.71,3.43,10011500,1.3025728
1980-04-18,10011500,62.739999999999995,47782.51,0.0,701.12,13.66,-4.88,422.92,4.390000000000001,10011500,1.557424
1980-04-19,10011500,62.23,47937.98,0.0,644.5,14.24,-1.4,551.2,6.42,10011500,1.982176
1980-04-20,10011500,60.45,48092.53,0.0,639.04,13.38,-2.09,523.77,5.6450000000000005,10011500,2.6334624
1980-04-21,10011500,58.67,48246.11,0.0,471.17,12.17,2.14,712.48,7.155,10011500,3.4829664
1980-04-22,10011500,54.86,48398.69,0.0,445.17,8.82,-0.22,601.19,4.3,10011500,4.4457376
1980-04-23,10011500,50.8,48550.22,4.36,327.42,7.07,-1.46,548.98,2.805,10011500,4.7572224
1980-04-24,10011500,49.78,48700.66,0.0,620.34,7.9,-5.48,406.18,1.21,10011500,4.2758368
1980-04-25,10011500,46.48,48849.95,0.0,699.51,10.22,-6.3,381.54,1.9600000000000004,10011500,4.7005888
1980-04-26,10011500,46.23,48998.06,0.0,675.19,10.75,-4.65,432.59,3.05,10011500,5.4651424
1980-04-27,10011500,45.97,49144.94,0.0,697.31,12.45,-4.03,440.45,4.209999999999999,10011500,5.8615776
1980-04-28,10011500,44.7,49290.54,0.0,714.22,14.57,-2.76,463.08,5.905,10011500,6.3146464
1980-04-29,10011500,42.67,49434.8,5.43,359.21,9.48,-0.02,610.02,4.73,10011500,7.9003872
1980-04-30,10011500,39.879999999999995,49577.69,12.48,302.65,4.92,-2.67,501.87,1.125,10011500,9.2312768
1980-05-01,10011500,39.879999999999995,49719.16,0.0,537.47,8.41,-2.15,521.57,3.13,10011500,7.928704
1980-05-02,10011500,39.12,49859.14,0.0,666.27,11.81,-2.53,477.51,4.640000000000001,10011500,7.8154368
1980-05-03,10011500,38.86,49997.59,0.0,657.52,12.76,-1.11,527.48,5.825,10011500,8.8631584
1980-05-04,10011500,36.58,50134.45,0.0,665.35,13.04,-1.06,525.15,5.989999999999999,10011500,10.8453344
1980-05-05,10011500,31.75,50269.67,2.6,460.66,11.15,-1.3,555.46,4.925,10011500,12.7708768
1980-05-06,10011500,28.96,50403.21,0.0,606.58,11.96,-0.4,575.65,5.78,10011500,12.9407776
1980-05-07,10011500,27.18,50534.99,4.64,519.09,12.0,-3.45,473.42,4.275,10011500,14.583152
1980-05-08,10011500,25.91,50664.97,0.0,641.76,11.4,-1.88,508.13,4.76,10011500,15.9423584
1980-05-09,10011500,23.369999999999997,50793.09,11.06,357.59,7.72,-1.02,567.06,3.35,10011500,15.57424
1980-05-10,10011500,23.369999999999997,50919.29,8.39,193.09,1.28,-3.03,488.49,-0.8749999999999999,10011500,13.2239456
1980-05-11,10011500,23.369999999999997,51043.52,6.36,362.41,4.57,-4.04,452.81,0.2650000000000001,10011500,10.5055328
1980-05-12,10011500,23.369999999999997,51165.72,8.42,506.31,6.59,-6.87,364.99,-0.1400000000000001,10011500,9.0896928
1980-05-13,10011500,23.369999999999997,51285.83,0.0,701.8,5.87,-8.14,330.94,-1.1350000000000002,10011500,8.0136544
1980-05-14,10011500,23.369999999999997,51403.79,0.0,660.43,9.03,-3.61,467.83,2.71,10011500,7.8720704
1980-05-15,10011500,23.11,51519.54,4.61,463.02,9.0,-2.44,510.57,3.28,10011500,8.7215744
1980-05-16,10011500,22.35,51633.03,8.5,487.24,8.53,-3.65,466.26,2.4399999999999995,10011500,8.919792
1980-05-17,10011500,21.59,51744.19,6.66,471.85,6.17,-5.14,416.89,0.5150000000000001,10011500,8.49504
1980-05-18,10011500,21.59,51852.97,0.0,747.58,11.59,-3.75,428.04,3.92,10011500,8.49504
1980-05-19,10011500,21.34,51959.3,0.0,770.81,14.64,-2.03,439.38,6.305000000000001,10011500,11.0718688
1980-05-20,10011500,18.029999999999998,52063.14,0.0,768.88,17.13,0.33,501.39,8.729999999999999,10011500,14.5548352
1980-05-21,10011500,16.509999999999998,52164.41,0.0,783.37,19.63,1.37,516.19,10.5,10011500,19.6235424
1980-05-22,10011500,12.950000000000001,52263.07,0.0,770.19,18.71,1.05,493.2,9.88,10011500,25.48512
1980-05-23,10011500,7.109999999999999,52359.05,0.0,676.23,11.77,-1.65,458.75,5.06,10011500,31.714816
1980-05-24,10011500,3.81,52452.3,6.54,407.87,6.76,-2.97,490.83,1.895,10011500,25.626704
1980-05-25,10011500,2.79,52542.76,0.0,534.76,2.21,-7.0,361.5,-2.395,10011500,18.6607712
1980-05-26,10011500,2.03,52630.37,4.73,552.03,8.52,-6.59,362.33,0.965,10011500,15.0362208
1980-05-27,10011500,0.0,52715.09,0.0,741.08,12.33,-2.95,404.67,4.69,10011500,14.583152
1980-05-28,10011500,0.0,52796.85,0.0,753.73,12.76,-3.05,396.27,4.855,10011500,15.3477056
1980-05-29,10011500,0.0,52875.61,0.0,564.3,7.53,-2.35,496.49,2.59,10011500,16.0839424
1980-05-30,10011500,0.0,52951.31,5.67,553.92,12.35,-3.35,449.35,4.5,10011500,14.4132512
1980-05-31,10011500,0.0,53023.9,0.0,674.57,11.14,-2.04,460.42,4.550000000000001,10011500,15.3477056
1980-06-01,10011500,0.0,53093.34,0.0,661.25,9.91,-2.77,441.66,3.5700000000000003,10011500,15.998992
1980-06-02,10011500,0.0,53159.57,1.72,682.45,12.25,-1.17,467.68,5.54,10011500,15.8007744
1980-06-03,10011500,0.0,53222.55,0.0,754.5,15.45,-1.03,430.8,7.21,10011500,16.3671104
1980-06-04,10011500,0.0,53282.24,0.0,580.72,15.72,4.88,730.71,10.3,10011500,20.104928
1980-06-05,10011500,0.0,53338.59,0.0,761.84,16.01,-1.05,401.49,7.48,10011500,24.0126464
1980-06-06,10011500,0.0,53391.56,0.0,707.97,13.87,-0.72,440.47,6.574999999999999,10011500,24.6072992
1980-06-07,10011500,0.0,53441.13,0.0,793.15,16.35,-2.89,340.35,6.73,10011500,22.0021536
1980-06-08,10011500,0.0,53487.24,0.0,762.11,18.22,0.32,431.25,9.27,10011500,25.201952
1980-06-09,10011500,0.0,53529.86,0.0,776.28,20.52,0.91,433.25,10.715,10011500,29.449472
1980-06-10,10011500,0.0,53568.98,0.0,758.26,21.84,2.79,472.84,12.315,10011500,33.98016
1980-06-11,10011500,0.0,53604.54,0.0,743.07,20.71,2.4,452.29,11.555,10011500,38.510848
1980-06-12,10011500,0.0,53636.54,0.0,528.5,19.05,8.11,854.87,13.58,10011500,38.22768
1980-06-13,10011500,0.0,53664.94,0.0,786.32,19.32,-2.06,319.0,8.63,10011500,33.413824
1980-06-14,10011500,0.0,53689.72,0.0,746.36,17.94,-1.0,356.59,8.47,10011500,29.449472
1980-06-15,10011500,0.0,53710.86,0.0,692.35,12.28,-3.91,321.15,4.185,10011500,26.90096
1980-06-16,10011500,0.0,53728.35,0.0,744.61,16.65,-2.53,317.12,7.06,10011500,24.8055168
1980-06-17,10011500,0.0,53742.18,0.0,751.05,21.22,1.07,384.84,11.145,10011500,26.5894752
1980-06-18,10011500,0.0,53752.33,0.0,653.18,22.47,6.71,630.84,14.59,10011500,28.3168
1980-06-19,10011500,0.0,53758.8,0.0,668.37,21.23,4.95,536.79,13.09,10011500,30.015808
1980-06-20,10011500,0.0,53761.57,0.0,669.43,21.37,5.01,537.28,13.19,10011500,30.865312
1980-06-21,10011500,0.0,53760.66,0.0,684.69,21.55,4.47,507.25,13.01,10011500,28.033632
1980-06-22,10011500,0.0,53756.05,0.0,706.72,23.01,4.53,487.86,13.77,10011500,27.6371968
1980-06-23,10011500,0.0,53747.76,0.0,580.02,20.53,6.94,666.25,13.735,10011500,26.7876928
1980-06-24,10011500,0.0,53735.79,0.0,749.09,21.09,-0.48,317.96,10.305,10011500,25.7966048
1980-06-25,10011500,0.0,53720.14,0.0,737.82,23.55,2.34,350.2,12.945,10011500,25.0037344
1980-06-26,10011500,0.0,53700.84,0.0,708.87,23.16,3.48,397.84,13.32,10011500,24.210864
1980-06-27,10011500,0.0,53677.89,0.0,756.49,20.6,-2.4,253.63,9.1,10011500,23.078192
1980-06-28,10011500,0.0,53651.31,0.0,731.49,22.13,0.39,314.42,11.26,10011500,19.5952256
1980-06-29,10011500,0.0,53621.13,0.0,596.87,23.95,8.43,621.51,16.189999999999998,10011500,19.5952256
1980-06-30,10011500,0.0,53587.36,0.0,558.04,21.94,7.76,643.52,14.85,10011500,21.2942336
1980-07-01,10011500,0.0,53550.03,0.0,667.59,21.0,2.38,381.8,11.69,10011500,21.4641344
1980-07-02,10011500,0.0,53509.17,0.0,522.84,19.12,5.95,617.92,12.535,10011500,21.1243328
1980-07-03,10011500,0.0,53464.82,0.0,551.85,19.04,4.95,554.32,11.995,10011500,18.7740384
1980-07-04,10011500,0.0,53416.99,0.0,611.6,19.87,3.41,453.07,11.64,10011500,17.4997824
1980-07-05,10011500,0.0,53365.73,0.0,635.87,22.09,4.36,454.99,13.225,10011500,15.1778048
1980-07-06,10011500,0.0,53311.08,0.0,647.01,23.53,5.01,446.2,14.27,10011500,13.5637472
1980-07-07,10011500,0.0,53253.07,0.0,494.5,22.29,9.56,743.01,15.925,10011500,13.1106784
1980-07-08,10011500,0.0,53191.74,0.0,567.5,18.68,3.73,463.08,11.205,10011500,12.6859264
1980-07-09,10011500,0.0,53127.15,0.0,604.22,22.5,5.92,484.51,14.21,10011500,11.751472
1980-07-10,10011500,0.0,53059.32,0.0,544.96,22.67,8.33,610.0,15.5,10011500,11.3550368
1980-07-11,10011500,0.0,52988.31,0.0,625.54,24.38,6.67,464.95,15.525,10011500,10.8453344
1980-07-12,10011500,0.0,52914.18,0.0,468.63,23.57,11.39,847.13,17.48,10011500,9.8259296
1980-07-13,10011500,0.0,52836.95,0.0,539.25,21.92,7.66,596.08,14.79,10011500,8.919792
1980-07-14,10011500,0.0,52756.7,0.0,558.74,20.2,5.34,503.44,12.77,10011500,7.8720704
1980-07-15,10011500,0.0,52673.47,0.0,606.19,19.85,2.99,398.17,11.420000000000002,10011500,6.937616
1980-07-16,10011500,0.0,52587.31,0.0,622.02,23.33,5.4,438.32,14.364999999999998,10011500,6.2580128
1980-07-17,10011500,0.0,52498.28,0.0,606.09,23.17,5.96,469.98,14.565,10011500,5.5784096
1980-07-18,10011500,0.0,52406.43,0.0,654.55,24.33,4.17,376.86,14.25,10011500,5.2952416
1980-07-19,10011500,0.0,52311.82,0.0,628.18,22.76,4.02,399.62,13.39,10011500,5.0120736
1980-07-20,10011500,0.0,52214.5,0.0,637.26,22.95,3.45,377.88,13.2,10011500,4.813856
1980-07-21,10011500,0.0,52114.54,0.0,643.93,24.31,4.05,383.5,14.18,10011500,4.4740544
1980-07-22,10011500,0.0,52011.99,0.0,623.16,25.0,5.72,443.66,15.36,10011500,4.1908864
1980-07-23,10011500,0.0,51906.91,0.0,550.44,25.25,9.23,611.85,17.240000000000002,10011500,4.4174208
1980-07-24,10011500,0.0,51799.35,0.0,564.25,24.16,7.62,542.74,15.89,10011500,5.946528
1980-07-25,10011500,0.0,51689.39,0.0,610.82,23.75,4.84,415.89,14.295,10011500,5.4085088
1980-07-26,10011500,0.0,51577.07,0.0,593.17,24.32,6.19,469.01,15.255,10011500,5.238608
1980-07-27,10011500,0.0,51462.45,0.0,597.78,24.52,6.09,461.87,15.305,10011500,4.9837568
1980-07-28,10011500,0.0,51345.6,0.0,612.03,26.19,6.62,458.63,16.405,10011500,4.8988064
1980-07-29,10011500,0.0,51226.56,0.0,561.0,23.91,7.1,503.85,15.505,10011500,4.7289056
1980-07-30,10011500,0.0,51105.41,0.0,502.77,22.55,8.25,533.52,15.4,10011500,4.4174208
1980-07-31,10011500,0.0,50982.2,0.0,575.0,24.39,6.7,401.28,15.545,10011500,3.1997984
1980-08-01,10011500,0.0,50856.99,0.0,524.17,23.29,7.81,492.8,15.55,10011500,3.0298976
1980-08-02,10011500,0.0,50729.83,0.0,548.15,22.64,5.88,415.14,14.26,10011500,2.83168
1980-08-03,10011500,0.0,50600.78,0.0,435.24,19.58,7.38,606.28,13.48,10011500,2.6617792
1980-08-04,10011500,0.0,50469.9,0.0,594.37,19.36,-0.07,252.91,9.645,10011500,2.548512
1980-08-05,10011500,0.0,50337.24,0.0,530.62,24.31,4.64,376.47,14.475,10011500,2.6617792
1980-08-06,10011500,0.0,50202.86,0.0,422.64,25.32,11.37,704.46,18.345,10011500,2.548512
1980-08-07,10011500,0.0,50066.82,0.0,492.66,25.17,7.7,468.45,16.435000000000002,10011500,2.4352448
1980-08-08,10011500,0.0,49929.16,0.0,488.81,25.44,8.29,397.03,16.865000000000002,10011500,2.3219776
1980-08-09,10011500,0.0,49789.95,0.0,514.04,24.77,5.92,333.64,15.345,10011500,2.2087104
1980-08-10,10011500,0.0,49649.23,0.0,494.88,22.02,4.51,300.46,13.265,10011500,2.1520768
1980-08-11,10011500,0.0,49507.05,0.0,527.91,24.78,4.42,298.42,14.6,10011500,2.0388096
1980-08-12,10011500,0.0,49363.47,0.0,539.15,26.16,4.38,297.41,15.27,10011500,1.9538592
1980-08-13,10011500,0.0,49218.54,0.0,473.18,24.92,7.86,384.84,16.39,10011500,1.8972256
1980-08-14,10011500,0.0,49072.3,0.0,480.56,23.65,6.14,339.0,14.895,10011500,1.9255424
1980-08-15,10011500,0.0,48924.81,0.0,376.01,17.76,5.59,325.69,11.675,10011500,2.2087104
1980-08-16,10011500,0.0,48776.1,0.0,435.89,17.28,2.48,257.83,9.88,10011500,2.0388096
1980-08-17,10011500,0.0,48626.24,0.0,506.03,21.3,2.13,251.03,11.715,10011500,1.9255424
1980-08-18,10011500,0.0,48475.25,0.0,479.33,21.86,4.41,298.22,13.135,10011500,1.840592
1980-08-19,10011500,0.0,48323.2,0.0,492.69,17.74,-0.46,205.51,8.639999999999999,10011500,1.7839584
1980-08-20,10011500,0.0,48170.12,0.0,503.23,15.49,-3.49,161.68,6.0,10011500,2.0954432
1980-08-21,10011500,0.0,48016.05,0.0,502.84,20.19,0.91,228.52,10.55,10011500,1.840592
1980-08-22,10011500,0.0,47861.04,0.0,522.85,24.34,2.77,263.4,13.555,10011500,1.699008
1980-08-23,10011500,0.0,47705.12,0.0,440.45,19.89,4.27,295.06,12.08,10011500,1.7273248
1980-08-24,10011500,0.0,47548.35,0.0,394.03,20.01,6.69,353.02,13.35,10011500,1.699008
1980-08-25,10011500,0.0,47390.75,0.0,349.26,16.42,5.15,315.05,10.785,10011500,1.982176
1980-08-26,10011500,0.0,47232.37,0.0,462.3,17.97,1.2,233.75,9.585,10011500,2.83168
1980-08-27,10011500,0.0,47073.24,0.0,467.98,19.45,2.17,251.79,10.81,10011500,2.0104928
1980-08-28,10011500,0.0,46913.41,0.0,474.2,20.12,2.25,253.17,11.185,10011500,1.7273248
1980-08-29,10011500,0.0,46752.9,0.0,451.09,19.01,2.5,258.23,10.755,10011500,1.557424
1980-08-30,10011500,0.0,46591.75,0.0,443.42,17.13,1.08,231.55,9.105,10011500,1.5291072
1980-08-31,10011500,0.0,46430.01,0.0,359.78,10.86,-0.97,197.45,4.944999999999999,10011500,1.699008
1980-09-01,10011500,0.0,46267.69,0.0,471.98,16.27,-1.84,184.38,7.215,10011500,1.8122752
1980-09-02,10011500,0.0,46104.84,0.0,480.16,19.65,0.39,219.54,10.02,10011500,1.699008
