Date,gage_id,SWE_cm_mean,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1980-01-01,10154200,13.209999999999999,32957.38,0.0,175.94,1.3,-7.4,350.59,-3.0500000000000003,10154200.0,1.3025728
1980-01-02,10154200,13.209999999999999,32999.6,0.0,224.11,0.88,-11.73,248.97,-5.425,10154200.0,1.3025728
1980-01-03,10154200,13.209999999999999,33045.28,0.0,248.86,1.18,-14.67,195.96,-6.745,10154200.0,1.274256
1980-01-04,10154200,13.719999999999999,33094.38,0.0,228.81,4.46,-8.6,319.2,-2.07,10154200.0,1.274256
1980-01-05,10154200,14.48,33146.85,0.56,250.84,7.37,-8.84,313.32,-0.7349999999999999,10154200.0,1.274256
1980-01-06,10154200,16.0,33202.68,0.0,215.86,1.29,-10.14,282.66,-4.425000000000001,10154200.0,1.274256
1980-01-07,10154200,16.0,33261.81,0.0,199.27,-1.97,-11.88,246.03,-6.925000000000001,10154200.0,1.274256
1980-01-08,10154200,17.78,33324.2,12.16,136.89,-1.78,-10.1,283.65,-5.94,10154200.0,1.274256
1980-01-09,10154200,19.3,33389.82,16.25,144.81,0.24,-8.56,320.19,-4.16,10154200.0,1.3025728
1980-01-10,10154200,22.61,33458.61,21.3,175.77,-0.52,-11.76,248.51,-6.14,10154200.0,1.2459392
1980-01-11,10154200,25.91,33530.53,11.67,215.01,-3.47,-19.82,126.8,-11.645,10154200.0,1.132672
1980-01-12,10154200,28.449999999999996,33605.53,28.95,161.14,0.57,-8.76,315.15,-4.095,10154200.0,1.3875232
1980-01-13,10154200,33.269999999999996,33683.56,20.3,113.1,3.27,-2.8,497.07,0.2350000000000001,10154200.0,1.7556416
1980-01-14,10154200,39.37,33764.58,33.48,71.71,0.97,-2.63,503.34,-0.83,10154200.0,2.2087104
1980-01-15,10154200,42.16,33848.52,0.0,252.2,3.59,-8.64,318.29,-2.5250000000000004,10154200.0,2.12376
1980-01-16,10154200,42.16,33935.33,0.0,265.22,3.03,-10.24,280.54,-3.605,10154200.0,2.0104928
1980-01-17,10154200,42.16,34024.97,8.71,177.97,1.23,-8.93,311.17,-3.85,10154200.0,1.8689088
1980-01-18,10154200,43.18,34117.37,0.0,244.9,1.52,-9.44,298.73,-3.96,10154200.0,1.7273248
1980-01-19,10154200,43.18,34212.48,0.0,271.45,-0.85,-13.73,211.64,-7.29,10154200.0,1.5291072
1980-01-20,10154200,43.18,34310.25,0.0,300.15,0.24,-15.76,178.99,-7.76,10154200.0,1.4441568
1980-01-21,10154200,43.43,34410.61,0.0,304.38,0.88,-15.41,184.29,-7.265,10154200.0,1.5007904
1980-01-22,10154200,43.43,34513.51,0.0,319.22,-0.7,-18.93,136.97,-9.815,10154200.0,1.3875232
1980-01-23,10154200,43.43,34618.89,12.77,250.11,-0.23,-18.06,147.49,-9.145,10154200.0,1.41584
1980-01-24,10154200,43.94,34726.7,0.0,318.35,1.64,-15.02,190.32,-6.69,10154200.0,1.4724736
1980-01-25,10154200,43.94,34836.87,0.0,267.56,-0.95,-12.15,240.68,-6.55,10154200.0,1.5007904
1980-01-26,10154200,43.94,34949.35,0.0,286.64,-1.95,-14.34,201.31,-8.145,10154200.0,1.3875232
1980-01-27,10154200,45.21,35064.07,0.0,294.94,-2.57,-15.35,185.25,-8.959999999999999,10154200.0,1.41584
1980-01-28,10154200,47.75,35180.99,9.84,214.58,-3.9,-15.2,187.65,-9.55,10154200.0,1.41584
1980-01-29,10154200,49.78,35300.04,22.63,232.37,-3.56,-15.97,175.99,-9.765,10154200.0,1.41584
1980-01-30,10154200,51.559999999999995,35421.16,0.0,365.9,0.37,-20.16,123.19,-9.895,10154200.0,1.3592064
1980-01-31,10154200,51.559999999999995,35544.3,0.0,365.73,0.35,-19.78,127.31,-9.715,10154200.0,1.4724736
1980-02-01,10154200,51.559999999999995,35669.4,0.0,349.07,1.94,-14.72,195.18,-6.390000000000001,10154200.0,1.5291072
1980-02-02,10154200,51.559999999999995,35796.41,0.0,341.61,1.93,-13.47,216.21,-5.7700000000000005,10154200.0,1.5291072
1980-02-03,10154200,51.559999999999995,35925.26,0.0,344.65,4.72,-10.92,265.82,-3.1,10154200.0,1.5007904
1980-02-04,10154200,51.559999999999995,36055.9,0.0,338.79,5.2,-9.52,297.05,-2.16,10154200.0,1.5007904
1980-02-05,10154200,51.559999999999995,36188.28,0.0,369.18,4.86,-13.01,224.5,-4.074999999999999,10154200.0,1.41584
1980-02-06,10154200,53.59,36322.33,0.0,310.23,1.61,-10.52,274.37,-4.455,10154200.0,1.4724736
1980-02-07,10154200,54.1,36458.02,0.0,267.52,0.39,-9.25,303.23,-4.43,10154200.0,1.4724736
1980-02-08,10154200,54.1,36595.28,0.0,382.91,-2.18,-20.67,117.86,-11.425,10154200.0,1.3025728
1980-02-09,10154200,54.1,36734.07,0.0,398.64,-1.77,-22.46,100.63,-12.115,10154200.0,1.3025728
1980-02-10,10154200,54.1,36874.32,0.0,409.97,0.68,-22.12,103.74,-10.72,10154200.0,1.3308896
1980-02-11,10154200,54.1,37015.99,0.0,389.18,2.35,-16.46,168.92,-7.055000000000001,10154200.0,1.3592064
1980-02-12,10154200,54.1,37159.04,0.0,401.79,3.27,-17.49,154.85,-7.109999999999999,10154200.0,1.3592064
1980-02-13,10154200,54.61,37303.4,0.0,379.11,3.97,-13.74,211.52,-4.885,10154200.0,1.41584
1980-02-14,10154200,56.13,37449.04,16.18,223.07,4.14,-7.1,358.57,-1.48,10154200.0,1.41584
1980-02-15,10154200,60.45,37595.9,10.59,246.71,5.63,-7.03,360.55,-0.7000000000000002,10154200.0,1.4441568
1980-02-16,10154200,61.21,37743.94,8.09,272.17,6.5,-7.99,334.83,-0.7450000000000001,10154200.0,1.4441568
1980-02-17,10154200,62.23,37893.11,10.59,241.96,4.97,-6.9,364.22,-0.9650000000000004,10154200.0,1.4724736
1980-02-18,10154200,64.25999999999999,38043.37,30.67,158.0,3.98,-3.02,488.94,0.48,10154200.0,1.5007904
1980-02-19,10154200,68.33,38194.67,7.54,174.23,3.66,-3.94,456.31,-0.1399999999999999,10154200.0,1.557424
1980-02-20,10154200,69.08999999999999,38346.98,5.76,177.47,2.35,-5.17,415.98,-1.41,10154200.0,1.5857408
1980-02-21,10154200,69.6,38500.24,18.7,226.41,2.16,-7.41,350.23,-2.625,10154200.0,1.5857408
1980-02-22,10154200,72.64,38654.42,7.35,205.55,1.84,-6.38,379.08,-2.27,10154200.0,1.557424
1980-02-23,10154200,73.41,38809.48,4.19,282.27,1.1,-10.93,265.57,-4.915,10154200.0,1.6140576
1980-02-24,10154200,73.66,38965.37,0.0,463.08,2.02,-16.06,174.6,-7.02,10154200.0,1.4724736
1980-02-25,10154200,73.66,39122.07,8.25,372.07,4.69,-16.03,175.0,-5.67,10154200.0,1.5007904
1980-02-26,10154200,77.22,39279.52,0.0,503.0,8.06,-15.08,189.49,-3.51,10154200.0,1.557424
1980-02-27,10154200,77.22,39437.7,0.0,472.42,10.12,-8.74,315.79,0.6899999999999995,10154200.0,1.5857408
1980-02-28,10154200,77.22,39596.56,0.0,413.21,7.3,-6.94,363.08,0.1799999999999997,10154200.0,1.5857408
1980-02-29,10154200,77.72,39756.08,0.0,355.35,3.2,-7.78,340.31,-2.29,10154200.0,1.5857408
1980-03-01,10154200,77.72,39916.21,0.0,459.25,3.07,-12.95,225.59,-4.94,10154200.0,1.4724736
1980-03-02,10154200,77.72,40076.92,0.0,392.32,3.18,-8.86,312.75,-2.84,10154200.0,1.557424
1980-03-03,10154200,77.72,40238.18,14.76,213.56,1.93,-5.84,395.11,-1.955,10154200.0,1.5291072
1980-03-04,10154200,80.01,40399.96,4.45,169.06,0.41,-5.39,408.86,-2.49,10154200.0,1.557424
1980-03-05,10154200,80.77,40562.22,11.58,316.25,3.86,-8.24,328.39,-2.1900000000000004,10154200.0,1.557424
1980-03-06,10154200,83.06,40724.94,9.52,287.57,2.09,-8.08,332.48,-2.995,10154200.0,1.557424
1980-03-07,10154200,83.31,40888.07,5.67,304.92,0.8,-9.96,286.85,-4.58,10154200.0,1.557424
1980-03-08,10154200,83.31,41051.6,0.0,446.69,0.2,-12.2,239.72,-6.0,10154200.0,1.5291072
1980-03-09,10154200,83.57,41215.48,0.0,491.04,0.69,-13.48,216.07,-6.3950000000000005,10154200.0,1.4724736
1980-03-10,10154200,83.82,41379.7,0.0,549.85,5.27,-12.7,230.33,-3.715,10154200.0,1.41584
1980-03-11,10154200,84.07,41544.22,6.72,405.95,5.06,-11.08,262.42,-3.01,10154200.0,1.5007904
1980-03-12,10154200,88.64999999999999,41709.01,11.36,323.35,0.22,-10.18,281.76,-4.98,10154200.0,1.4724736
1980-03-13,10154200,88.9,41874.04,0.0,612.68,6.12,-16.66,166.0,-5.27,10154200.0,1.3875232
1980-03-14,10154200,89.14999999999999,42039.29,0.0,503.91,7.18,-6.04,389.29,0.5699999999999998,10154200.0,1.6140576
1980-03-15,10154200,89.14999999999999,42204.73,0.0,395.78,5.36,-3.79,461.68,0.7850000000000001,10154200.0,1.5857408
1980-03-16,10154200,90.16999999999999,42370.34,4.32,427.92,0.57,-15.15,188.3,-7.29,10154200.0,1.4441568
1980-03-17,10154200,90.16999999999999,42536.07,0.0,631.2,4.39,-17.94,148.99,-6.775,10154200.0,1.3308896
1980-03-18,10154200,90.42,42701.91,0.0,572.11,5.66,-10.61,272.31,-2.475,10154200.0,1.5291072
1980-03-19,10154200,90.68,42867.84,0.0,578.61,4.22,-12.5,234.11,-4.140000000000001,10154200.0,1.5291072
1980-03-20,10154200,90.68,43033.81,0.0,619.1,5.67,-14.44,199.82,-4.385,10154200.0,1.5007904
1980-03-21,10154200,90.93,43199.82,0.0,476.62,3.03,-8.97,310.01,-2.9700000000000006,10154200.0,1.5857408
1980-03-22,10154200,90.93,43365.82,3.88,424.71,3.09,-12.62,231.74,-4.765,10154200.0,1.5007904
1980-03-23,10154200,91.44,43531.8,0.0,599.67,3.78,-14.2,203.77,-5.21,10154200.0,1.5291072
1980-03-24,10154200,91.44,43697.72,0.0,588.21,2.56,-14.55,198.01,-5.995,10154200.0,1.4724736
1980-03-25,10154200,91.44,43863.57,3.91,409.43,0.73,-13.75,211.45,-6.51,10154200.0,1.5007904
1980-03-26,10154200,93.22,44029.3,9.98,471.55,2.4,-16.57,167.37,-7.085,10154200.0,1.3875232
1980-03-27,10154200,93.97999999999999,44194.9,0.0,554.49,1.62,-12.72,229.83,-5.550000000000001,10154200.0,1.5007904
1980-03-28,10154200,94.49,44360.35,0.0,536.58,1.42,-11.9,245.69,-5.24,10154200.0,1.5007904
1980-03-29,10154200,94.49,44525.6,0.0,602.06,3.3,-12.99,224.82,-4.845000000000001,10154200.0,1.4724736
1980-03-30,10154200,94.49,44690.63,0.0,409.03,-1.12,-10.2,281.3,-5.66,10154200.0,1.4724736
1980-03-31,10154200,94.49,44855.42,5.07,418.14,-1.45,-14.99,190.81,-8.22,10154200.0,1.4441568
1980-04-01,10154200,94.49,45019.94,0.0,598.91,-0.03,-15.44,183.81,-7.734999999999999,10154200.0,1.4441568
1980-04-02,10154200,95.25,45184.16,0.0,663.84,2.34,-17.4,155.96,-7.529999999999999,10154200.0,1.4441568
1980-04-03,10154200,95.25,45348.05,0.0,617.38,3.53,-13.31,219.19,-4.890000000000001,10154200.0,1.41584
1980-04-04,10154200,95.25,45511.57,0.0,557.06,6.47,-7.68,342.98,-0.605,10154200.0,1.5007904
1980-04-05,10154200,95.5,45674.71,0.0,483.11,7.75,-3.85,459.3,1.95,10154200.0,1.5857408
1980-04-06,10154200,96.00999999999999,45837.42,2.27,303.22,2.9,-6.23,383.43,-1.6650000000000005,10154200.0,1.6140576
1980-04-07,10154200,96.27,45999.68,4.04,354.97,0.69,-10.18,281.95,-4.745,10154200.0,1.557424
1980-04-08,10154200,96.52,46161.46,0.0,682.28,5.19,-15.05,189.94,-4.93,10154200.0,1.4724736
1980-04-09,10154200,96.52,46322.73,4.97,500.18,11.88,-7.57,345.91,2.155,10154200.0,1.6706912
1980-04-10,10154200,97.03,46483.44,0.0,411.64,5.17,-4.01,453.96,0.5800000000000001,10154200.0,1.840592
1980-04-11,10154200,97.03,46643.58,0.0,524.18,2.88,-9.36,300.67,-3.24,10154200.0,1.7273248
1980-04-12,10154200,97.28,46803.09,0.0,611.39,4.18,-10.97,264.66,-3.3950000000000005,10154200.0,1.7556416
1980-04-13,10154200,97.28,46961.96,0.0,714.75,8.36,-13.45,216.65,-2.545,10154200.0,1.7556416
1980-04-14,10154200,97.54,47120.14,0.0,685.52,11.61,-8.2,329.33,1.705,10154200.0,2.0104928
1980-04-15,10154200,97.54,47277.59,0.0,649.1,10.63,-6.87,365.05,1.8800000000000003,10154200.0,2.4918784
1980-04-16,10154200,97.54,47434.29,0.0,685.26,12.17,-7.32,352.62,2.425,10154200.0,3.2281152
1980-04-17,10154200,97.54,47590.18,0.0,656.74,15.84,-2.25,517.74,6.795,10154200.0,3.964352
1980-04-18,10154200,96.52,47745.24,0.0,684.16,16.87,-2.8,495.76,7.035,10154200.0,5.2952416
1980-04-19,10154200,95.76,47899.42,0.0,663.18,17.99,-0.41,591.12,8.79,10154200.0,6.937616
1980-04-20,10154200,94.74000000000001,48052.69,0.0,643.66,17.44,0.04,612.51,8.74,10154200.0,8.8914752
1980-04-21,10154200,93.97999999999999,48205.0,0.0,550.14,15.13,1.73,692.16,8.43,10154200.0,10.9869184
1980-04-22,10154200,93.97999999999999,48356.3,0.0,466.53,12.68,2.11,711.26,7.395,10154200.0,12.8558272
1980-04-23,10154200,93.73,48506.56,5.53,408.95,13.1,0.35,626.42,6.725,10154200.0,13.0823616
1980-04-24,10154200,93.97999999999999,48655.74,0.0,600.65,13.06,-1.44,549.46,5.8100000000000005,10154200.0,10.6754336
1980-04-25,10154200,93.73,48803.78,0.0,647.73,13.96,-2.34,514.33,5.8100000000000005,10154200.0,12.2894912
1980-04-26,10154200,93.47,48950.64,0.0,649.43,15.19,-1.29,555.86,6.949999999999999,10154200.0,14.86632
1980-04-27,10154200,93.47,49096.28,0.0,670.78,15.9,-1.59,537.52,7.155,10154200.0,14.4982016
1980-04-28,10154200,92.96,49240.65,0.0,634.82,16.25,0.4,621.23,8.325,10154200.0,16.7635456
1980-04-29,10154200,92.71000000000001,49383.7,5.59,338.86,12.27,2.29,720.3,7.279999999999999,10154200.0,19.8500768
1980-04-30,10154200,92.71000000000001,49525.37,10.94,322.11,9.52,0.29,623.78,4.904999999999999,10154200.0,20.4447296
1980-05-01,10154200,91.44,49665.63,0.0,497.38,11.92,1.01,657.16,6.465,10154200.0,17.273248
1980-05-02,10154200,90.93,49804.42,0.0,616.44,14.63,0.07,611.03,7.35,10154200.0,16.3671104
1980-05-03,10154200,90.16999999999999,49941.68,0.0,650.01,16.36,0.43,608.87,8.395,10154200.0,16.7635456
1980-05-04,10154200,89.41,50077.37,0.0,656.21,16.64,0.38,602.63,8.51,10154200.0,19.3120576
1980-05-05,10154200,88.9,50211.43,0.0,561.42,14.33,1.54,682.51,7.935,10154200.0,22.1720544
1980-05-06,10154200,89.41,50343.81,3.05,402.58,14.59,2.4,725.84,8.495,10154200.0,22.0304704
1980-05-07,10154200,89.41,50474.46,6.48,462.31,14.82,-0.09,606.89,7.365,10154200.0,25.7399712
1980-05-08,10154200,89.41,50603.31,6.59,397.82,12.91,1.09,660.97,7.0,10154200.0,24.9471008
1980-05-09,10154200,90.68,50730.32,0.0,414.23,10.41,1.88,699.28,6.145,10154200.0,21.1526496
1980-05-10,10154200,90.68,50855.42,10.27,230.23,4.4,-1.63,542.04,1.3850000000000002,10154200.0,18.8873056
1980-05-11,10154200,90.68,50978.57,0.0,399.1,5.7,-2.21,519.11,1.745,10154200.0,15.857408
1980-05-12,10154200,90.42,51099.7,0.0,502.79,6.46,-3.76,462.52,1.35,10154200.0,14.1584
1980-05-13,10154200,90.16999999999999,51218.75,0.0,611.01,8.16,-4.88,425.03,1.64,10154200.0,12.4027584
1980-05-14,10154200,90.16999999999999,51335.67,0.0,655.18,11.51,-3.09,486.32,4.21,10154200.0,11.609888
1980-05-15,10154200,89.66,51450.4,0.0,617.84,11.28,-1.88,531.95,4.699999999999999,10154200.0,12.2894912
1980-05-16,10154200,88.9,51562.89,0.0,551.41,9.65,-1.27,556.44,4.19,10154200.0,12.8558272
1980-05-17,10154200,87.12,51673.06,0.0,625.11,9.47,-3.39,475.53,3.04,10154200.0,12.2894912
1980-05-18,10154200,85.85000000000001,51780.87,0.0,703.12,13.73,-2.18,476.3,5.775,10154200.0,11.4116704
1980-05-19,10154200,84.58,51886.26,0.0,738.86,17.7,-0.38,477.48,8.66,10154200.0,12.9690944
1980-05-20,10154200,82.55,51989.17,0.0,742.82,19.81,1.17,510.1,10.489999999999998,10154200.0,16.5086944
1980-05-21,10154200,81.03,52089.54,0.0,738.17,21.09,2.36,539.67,11.725,10154200.0,22.6251232
1980-05-22,10154200,79.25,52187.31,0.0,689.54,19.52,3.48,576.67,11.5,10154200.0,30.298976
1980-05-23,10154200,77.47,52282.42,4.13,475.49,15.18,1.23,606.6,8.205,10154200.0,35.962336
1980-05-24,10154200,76.71,52374.83,0.0,465.0,7.45,-1.36,538.02,3.045,10154200.0,29.73264
1980-05-25,10154200,77.22,52464.47,0.0,604.16,6.94,-5.17,368.89,0.8850000000000002,10154200.0,22.936608
1980-05-26,10154200,77.98,52551.3,0.0,707.66,11.18,-4.78,322.63,3.2,10154200.0,18.7457216
1980-05-27,10154200,79.25,52635.24,0.0,705.95,14.39,-1.63,389.68,6.380000000000001,10154200.0,17.273248
1980-05-28,10154200,79.5,52716.26,0.0,716.38,15.29,-1.35,388.99,6.97,10154200.0,17.131664
1980-05-29,10154200,80.52,52794.3,0.0,645.33,13.31,-0.44,453.56,6.4350000000000005,10154200.0,18.3492864
1980-05-30,10154200,80.52,52869.31,0.0,702.58,14.43,-1.85,383.65,6.29,10154200.0,18.2077024
1980-05-31,10154200,80.77,52941.24,0.0,623.52,13.69,0.37,487.47,7.029999999999999,10154200.0,19.7084928
1980-06-01,10154200,80.01,53010.03,0.0,656.25,13.58,-0.88,433.0,6.35,10154200.0,20.1332448
1980-06-02,10154200,78.74,53075.66,0.0,663.94,14.73,-0.02,420.85,7.355,10154200.0,20.8694816
1980-06-03,10154200,77.47,53138.06,0.0,699.6,17.54,1.09,411.37,9.315,10154200.0,20.4447296
1980-06-04,10154200,76.71,53197.2,0.0,650.91,17.74,3.25,469.17,10.495,10154200.0,25.5983872
1980-06-05,10154200,76.2,53253.03,0.0,706.07,18.06,1.05,344.78,9.555,10154200.0,30.582144
1980-06-06,10154200,74.17,53305.51,0.0,670.09,16.24,0.92,351.33,8.58,10154200.0,31.997984
1980-06-07,10154200,66.03999999999999,53354.62,0.0,745.71,18.56,-1.28,258.42,8.639999999999999,10154200.0,29.166304
1980-06-08,10154200,63.5,53400.3,0.0,744.09,21.83,1.31,294.5,11.57,10154200.0,31.14848
1980-06-09,10154200,54.1,53442.53,0.0,743.44,22.67,1.43,293.18,12.05,10154200.0,33.98016
1980-06-10,10154200,53.339999999999996,53481.28,0.0,737.81,24.04,2.74,292.34,13.39,10154200.0,37.944512
1980-06-11,10154200,52.32,53516.51,0.0,702.81,23.2,3.98,293.0,13.59,10154200.0,39.360352
1980-06-12,10154200,51.05,53548.21,0.0,621.69,21.86,6.26,411.35,14.06,10154200.0,37.095008
1980-06-13,10154200,49.02,53576.34,0.0,737.27,22.66,0.51,221.55,11.585,10154200.0,32.56432
1980-06-14,10154200,47.24,53600.89,0.0,686.84,20.18,1.19,262.41,10.685,10154200.0,29.449472
1980-06-15,10154200,45.21,53621.84,0.0,697.26,18.03,-1.74,203.9,8.145000000000001,10154200.0,25.5983872
1980-06-16,10154200,42.67,53639.17,0.0,706.71,18.89,-1.81,195.54,8.540000000000001,10154200.0,22.795024
1980-06-17,10154200,40.89,53652.87,0.0,724.71,23.41,0.85,227.45,12.13,10154200.0,23.078192
1980-06-18,10154200,39.62,53662.92,0.0,664.2,24.62,5.67,327.45,15.145,10154200.0,23.2480928
1980-06-19,10154200,39.62,53669.33,0.0,640.51,24.16,6.3,358.31,15.23,10154200.0,23.5595776
1980-06-20,10154200,32.769999999999996,53672.08,0.0,663.56,24.42,5.28,318.12,14.85,10154200.0,22.1720544
1980-06-21,10154200,27.18,53671.17,0.0,659.25,23.44,4.43,298.7,13.935,10154200.0,19.9916608
1980-06-22,10154200,24.64,53666.61,0.0,679.88,24.91,4.3,295.66,14.605,10154200.0,19.3120576
1980-06-23,10154200,17.78,53658.4,0.0,592.42,22.96,6.45,385.43,14.705,10154200.0,18.3492864
1980-06-24,10154200,13.719999999999999,53646.53,0.0,665.91,23.21,2.85,265.02,13.03,10154200.0,17.414832
1980-06-25,10154200,10.16,53631.03,0.0,661.47,26.0,5.44,321.96,15.72,10154200.0,18.4625536
1980-06-26,10154200,7.37,53611.91,0.0,646.96,25.97,6.03,336.46,16.0,10154200.0,24.1825472
1980-06-27,10154200,3.81,53589.17,0.0,654.74,23.06,2.64,260.95,12.85,10154200.0,24.1825472
1980-06-28,10154200,0.0,53562.85,0.0,678.44,24.22,1.8,244.79,13.01,10154200.0,21.0110656
1980-06-29,10154200,0.0,53532.94,0.0,630.26,26.23,6.48,347.73,16.355,10154200.0,19.3120576
1980-06-30,10154200,0.0,53499.49,0.0,515.52,22.41,7.82,383.62,15.115,10154200.0,18.7457216
1980-07-01,10154200,0.0,53462.51,0.0,536.78,22.21,6.72,354.04,14.465,10154200.0,18.0661184
1980-07-02,10154200,0.0,53422.03,0.0,494.1,22.9,8.85,413.24,15.875,10154200.0,17.8112672
1980-07-03,10154200,0.0,53378.09,0.0,479.55,21.4,7.86,409.2,14.63,10154200.0,15.998992
1980-07-04,10154200,0.0,53330.7,0.0,570.36,22.78,5.52,323.81,14.15,10154200.0,14.4982016
1980-07-05,10154200,0.0,53279.92,0.0,614.3,24.98,5.15,315.19,15.065,10154200.0,12.5160256
1980-07-06,10154200,0.0,53225.77,0.0,615.79,26.28,6.01,335.87,16.145,10154200.0,11.0718688
1980-07-07,10154200,0.0,53168.3,0.0,485.37,23.4,9.26,425.68,16.33,10154200.0,9.8542464
1980-07-08,10154200,0.0,53107.54,0.0,491.14,21.49,7.24,367.79,14.364999999999998,10154200.0,9.6560288
1980-07-09,10154200,0.0,53043.53,46.21,427.16,25.4,7.38,371.34,16.39,10154200.0,9.2595936
1980-07-10,10154200,0.0,52976.33,0.0,574.71,26.15,7.59,519.19,16.869999999999997,10154200.0,8.49504
1980-07-11,10154200,0.0,52905.98,0.0,591.66,27.55,7.81,503.29,17.68,10154200.0,8.0419712
1980-07-12,10154200,0.0,52832.52,0.0,508.42,26.13,10.26,703.09,18.195,10154200.0,7.5322688
1980-07-13,10154200,0.0,52756.0,0.0,504.84,25.23,9.53,681.29,17.38,10154200.0,7.1075168
1980-07-14,10154200,0.0,52676.48,0.0,539.24,25.04,7.8,571.96,16.419999999999998,10154200.0,6.796032
1980-07-15,10154200,0.0,52594.0,0.0,547.74,23.06,5.49,492.95,14.275,10154200.0,6.229696
1980-07-16,10154200,0.0,52508.62,0.0,601.56,27.01,5.92,440.77,16.465,10154200.0,5.8615776
1980-07-17,10154200,0.0,52420.39,0.0,592.56,27.08,6.43,464.73,16.755,10154200.0,5.6350432
1980-07-18,10154200,0.0,52329.37,0.0,583.86,26.33,6.09,466.16,16.21,10154200.0,5.7766272
1980-07-19,10154200,0.0,52235.62,0.0,563.26,25.5,6.34,498.09,15.92,10154200.0,5.6350432
1980-07-20,10154200,0.0,52139.18,0.0,570.56,25.62,5.76,472.76,15.69,10154200.0,5.4368256
1980-07-21,10154200,0.0,52040.11,0.0,588.46,27.37,5.92,454.63,16.645,10154200.0,5.3518752
1980-07-22,10154200,0.0,51938.48,0.0,507.41,27.93,7.86,600.14,17.895,10154200.0,5.1536576
1980-07-23,10154200,0.0,51834.33,0.0,470.25,28.16,10.35,720.78,19.255,10154200.0,4.8988064
1980-07-24,10154200,0.0,51727.74,0.0,449.69,26.61,10.07,747.08,18.34,10154200.0,5.1536576
1980-07-25,10154200,0.0,51618.75,0.0,458.79,26.14,9.24,698.69,17.69,10154200.0,4.8988064
1980-07-26,10154200,0.0,51507.42,0.0,515.12,27.23,6.76,527.26,16.995,10154200.0,4.7572224
1980-07-27,10154200,0.0,51393.82,0.0,510.84,26.87,6.62,529.53,16.745,10154200.0,4.5023712
1980-07-28,10154200,0.0,51277.99,0.0,533.88,29.26,6.88,504.62,18.07,10154200.0,4.389104
1980-07-29,10154200,0.0,51160.01,0.0,479.96,27.5,9.22,630.04,18.36,10154200.0,4.389104
1980-07-30,10154200,0.0,51039.92,0.0,467.47,27.44,9.94,593.56,18.69,10154200.0,4.3324704
1980-07-31,10154200,0.0,50917.78,0.0,472.28,26.87,9.05,557.84,17.96,10154200.0,4.1908864
1980-08-01,10154200,0.0,50793.66,0.0,422.39,25.19,9.92,675.77,17.555,10154200.0,4.1342528
1980-08-02,10154200,0.0,50667.61,0.0,456.93,25.0,7.91,549.22,16.455,10154200.0,4.0776192
1980-08-03,10154200,0.0,50539.68,0.0,415.0,23.47,8.56,641.46,16.015,10154200.0,4.0209856
1980-08-04,10154200,0.0,50409.93,0.0,503.05,23.27,3.42,374.51,13.345,10154200.0,4.0209856
1980-08-05,10154200,0.0,50278.42,0.0,522.91,26.25,4.59,356.03,15.42,10154200.0,3.964352
1980-08-06,10154200,0.0,50145.19,0.0,475.06,27.68,9.19,482.0,18.435,10154200.0,3.8510848
1980-08-07,10154200,0.0,50010.32,0.0,478.34,28.12,9.38,429.57,18.75,10154200.0,3.681184
1980-08-08,10154200,0.0,49873.84,0.0,478.41,27.91,9.09,420.56,18.5,10154200.0,3.5679168
1980-08-09,10154200,0.0,49735.82,0.0,497.98,28.24,7.97,387.89,18.105,10154200.0,3.6245504
1980-08-10,10154200,0.0,49596.3,0.0,499.94,26.24,5.79,330.36,16.015,10154200.0,4.1342528
1980-08-11,10154200,0.0,49455.33,0.0,525.51,27.9,4.75,305.81,16.325,10154200.0,4.0209856
1980-08-12,10154200,0.0,49312.97,0.0,530.14,28.64,4.58,301.93,16.61,10154200.0,3.7944512
1980-08-13,10154200,0.0,49169.26,0.0,458.89,27.56,9.27,426.0,18.415,10154200.0,3.681184
1980-08-14,10154200,0.0,49024.26,0.0,446.8,26.77,9.21,424.1,17.990000000000002,10154200.0,3.6245504
1980-08-15,10154200,0.0,48878.0,0.0,320.55,19.45,8.09,574.51,13.77,10154200.0,3.6245504
1980-08-16,10154200,0.0,48730.55,0.0,449.77,20.31,2.96,267.31,11.635,10154200.0,3.3130656
1980-08-17,10154200,0.0,48581.94,0.0,485.98,23.55,3.53,279.18,13.54,10154200.0,3.2847488
1980-08-18,10154200,0.0,48432.22,0.0,490.79,24.4,3.81,285.06,14.105,10154200.0,3.1714816
1980-08-19,10154200,0.0,48281.44,0.0,465.16,20.62,1.98,248.14,11.3,10154200.0,3.2847488
1980-08-20,10154200,0.0,48129.63,0.0,504.9,19.38,-2.51,174.94,8.434999999999999,10154200.0,3.2847488
1980-08-21,10154200,0.0,47976.84,0.0,511.59,22.96,-0.03,212.42,11.465,10154200.0,3.114848
1980-08-22,10154200,0.0,47823.12,0.0,503.05,25.12,2.56,259.3,13.84,10154200.0,2.9449472
1980-08-23,10154200,0.0,47668.5,0.0,418.74,22.61,6.2,340.61,14.405,10154200.0,2.83168
1980-08-24,10154200,0.0,47513.02,0.0,386.21,21.57,6.85,386.57,14.21,10154200.0,2.7184128
1980-08-25,10154200,0.0,47356.72,0.0,322.69,17.89,6.18,485.66,12.035,10154200.0,3.0298976
