M-D,M,D,1979_SWE_in,1980_SWE_in,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
12-17,12,17,0.12700006858000001,0.104100056214,0.06100003294,0.088900048006,0.231100124794,0.13970007543799998,0.09650005211,0.13210007133399998,0.088900048006,0.058400031536,0.06600003564,0.053300028782,0.08380004525200001,0.086400046656,0.088900048006,0.045700024677999995,0.14480007819200003,0.005100002754000001,0.109200058968,0.078700042498,0.055900030186,0.03050001647,0.050800027432,0.07110003839399999,0.045700024677999995,0.053300028782,0.18030009736199998,0.053300028782,0.088900048006,0.06350003429000001,0.03050001647,0.08380004525200001,0.101600054864,0.055900030186,0.073700039798,0.06350003429000001,0.038100020574,0.068600037044,0.076200041148,0.03050001647,0.055900030186,0.114300061722,0.035600019223999996,0.040600021923999995,0.09910005351399999,0.048300026082,0.06100003294,0.03300001782,0.005100002754000001,0.034820018802799994,0.0526750284445,0.07693962488070834,0.06730003634199999,0.09080004903200001,0.12853006940620001,0.231100124794,2023-12-17
12-18,12,18,0.137200074088,0.104100056214,0.06100003294,0.088900048006,0.231100124794,0.13970007543799998,0.09910005351399999,0.13210007133399998,0.088900048006,0.058400031536,0.068600037044,0.058400031536,0.086400046656,0.086400046656,0.088900048006,0.045700024677999995,0.147300079542,0.007600004103999999,0.109200058968,0.078700042498,0.055900030186,0.03050001647,0.053300028782,0.073700039798,0.050800027432,0.053300028782,0.18030009736199998,0.053300028782,0.09650005211,0.06350003429000001,0.03050001647,0.08380004525200001,0.101600054864,0.055900030186,0.076200041148,0.06350003429000001,0.038100020574,0.068600037044,0.076200041148,0.03050001647,0.055900030186,0.114300061722,0.035600019223999996,0.040600021923999995,0.09910005351399999,0.048300026082,0.06100003294,0.03300001782,0.007600004103999999,0.034820018802799994,0.053300028782,0.07794795875854166,0.068600037044,0.097150052461,0.1336300721602,0.231100124794,2023-12-18
12-19,12,19,0.14220007678799998,0.104100056214,0.06100003294,0.088900048006,0.231100124794,0.14220007678799998,0.09910005351399999,0.13210007133399998,0.088900048006,0.058400031536,0.068600037044,0.058400031536,0.09140004935599999,0.086400046656,0.088900048006,0.045700024677999995,0.147300079542,0.007600004103999999,0.109200058968,0.078700042498,0.055900030186,0.03050001647,0.053300028782,0.073700039798,0.050800027432,0.053300028782,0.18030009736199998,0.053300028782,0.09650005211,0.06600003564,0.035600019223999996,0.08380004525200001,0.104100056214,0.055900030186,0.08380004525200001,0.06350003429000001,0.038100020574,0.068600037044,0.076200041148,0.03050001647,0.055900030186,0.114300061722,0.038100020574,0.040600021923999995,0.09910005351399999,0.050800027432,0.06350003429000001,0.03300001782,0.007600004103999999,0.037350020169,0.053300028782,0.07873337584933333,0.068600037044,0.097150052461,0.13513007297020002,0.231100124794,2023-12-19
12-20,12,20,0.152400082296,0.104100056214,0.06100003294,0.088900048006,0.231100124794,0.14220007678799998,0.104100056214,0.13210007133399998,0.088900048006,0.058400031536,0.068600037044,0.058400031536,0.12190006582599998,0.086400046656,0.088900048006,0.045700024677999995,0.147300079542,0.007600004103999999,0.111800060372,0.078700042498,0.058400031536,0.03050001647,0.053300028782,0.073700039798,0.050800027432,0.053300028782,0.18030009736199998,0.053300028782,0.09910005351399999,0.06600003564,0.040600021923999995,0.08380004525200001,0.12950006993,0.055900030186,0.08380004525200001,0.06600003564,0.038100020574,0.068600037044,0.078700042498,0.03050001647,0.055900030186,0.114300061722,0.038100020574,0.040600021923999995,0.09910005351399999,0.050800027432,0.06350003429000001,0.035600019223999996,0.007600004103999999,0.038100020574,0.053300028782,0.08063754354425,0.068600037044,0.10035005418899999,0.13513007297020002,0.231100124794,2023-12-20
12-21,12,21,0.152400082296,0.104100056214,0.06100003294,0.088900048006,0.231100124794,0.14220007678799998,0.106700057618,0.13460007268399998,0.088900048006,0.06100003294,0.073700039798,0.058400031536,0.12450006723,0.086400046656,0.088900048006,0.050800027432,0.147300079542,0.007600004103999999,0.111800060372,0.078700042498,0.058400031536,0.03300001782,0.053300028782,0.073700039798,0.050800027432,0.053300028782,0.18030009736199998,0.053300028782,0.09910005351399999,0.073700039798,0.040600021923999995,0.08380004525200001,0.154900083646,0.055900030186,0.08380004525200001,0.06600003564,0.040600021923999995,0.07110003839399999,0.078700042498,0.038100020574,0.055900030186,0.114300061722,0.038100020574,0.040600021923999995,0.09910005351399999,0.050800027432,0.06350003429000001,0.035600019223999996,0.007600004103999999,0.039850021518999995,0.053300028782,0.08206879431712501,0.073700039798,0.10035005418899999,0.1437300776142,0.231100124794,2023-12-21
12-22,12,22,0.152400082296,0.114300061722,0.06100003294,0.09650005211,0.231100124794,0.14220007678799998,0.109200058968,0.137200074088,0.088900048006,0.06100003294,0.09650005211,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.053300028782,0.147300079542,0.007600004103999999,0.116800063072,0.078700042498,0.058400031536,0.038100020574,0.053300028782,0.073700039798,0.050800027432,0.06350003429000001,0.18030009736199998,0.053300028782,0.09910005351399999,0.076200041148,0.043200023328,0.08380004525200001,0.17270009325799998,0.06350003429000001,0.08380004525200001,0.073700039798,0.040600021923999995,0.073700039798,0.078700042498,0.038100020574,0.058400031536,0.114300061722,0.040600021923999995,0.040600021923999995,0.101600054864,0.050800027432,0.06350003429000001,0.035600019223999996,0.007600004103999999,0.040600021923999995,0.053300028782,0.084556295660375,0.074950040473,0.10350005589,0.1437300776142,0.231100124794,2023-12-22
12-23,12,23,0.152400082296,0.114300061722,0.06100003294,0.09650005211,0.231100124794,0.14220007678799998,0.109200058968,0.137200074088,0.088900048006,0.06600003564,0.09910005351399999,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.13460007268399998,0.078700042498,0.058400031536,0.038100020574,0.053300028782,0.073700039798,0.053300028782,0.06600003564,0.18030009736199998,0.053300028782,0.09910005351399999,0.078700042498,0.045700024677999995,0.086400046656,0.198100106974,0.06350003429000001,0.08380004525200001,0.073700039798,0.048300026082,0.076200041148,0.078700042498,0.038100020574,0.058400031536,0.114300061722,0.040600021923999995,0.040600021923999995,0.101600054864,0.050800027432,0.06350003429000001,0.035600019223999996,0.007600004103999999,0.040600021923999995,0.0571250308475,0.08619587987908332,0.077450041823,0.10350005589,0.1437300776142,0.231100124794,2023-12-23
12-24,12,24,0.152400082296,0.114300061722,0.06100003294,0.09650005211,0.248900134406,0.14220007678799998,0.109200058968,0.137200074088,0.088900048006,0.07110003839399999,0.101600054864,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.137200074088,0.078700042498,0.058400031536,0.038100020574,0.053300028782,0.073700039798,0.053300028782,0.06600003564,0.18290009876600002,0.053300028782,0.101600054864,0.08130004390199999,0.045700024677999995,0.086400046656,0.198100106974,0.06350003429000001,0.08380004525200001,0.073700039798,0.050800027432,0.078700042498,0.078700042498,0.043200023328,0.058400031536,0.114300061722,0.040600021923999995,0.055900030186,0.104100056214,0.053300028782,0.06600003564,0.035600019223999996,0.007600004103999999,0.044950024272999996,0.0577750311985,0.08762504731749998,0.078700042498,0.1053750569025,0.1437300776142,0.248900134406,2023-12-24
12-25,12,25,0.152400082296,0.114300061722,0.06100003294,0.09910005351399999,0.259100139914,0.14220007678799998,0.109200058968,0.137200074088,0.088900048006,0.07110003839399999,0.104100056214,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.137200074088,0.078700042498,0.058400031536,0.038100020574,0.055900030186,0.073700039798,0.053300028782,0.06600003564,0.18290009876600002,0.053300028782,0.101600054864,0.08130004390199999,0.048300026082,0.086400046656,0.198100106974,0.06350003429000001,0.086400046656,0.073700039798,0.050800027432,0.078700042498,0.111800060372,0.048300026082,0.058400031536,0.12450006723,0.040600021923999995,0.06600003564,0.104100056214,0.053300028782,0.06600003564,0.048300026082,0.007600004103999999,0.048300026082,0.058400031536,0.08958963171170835,0.078700042498,0.109850059319,0.1437300776142,0.259100139914,2023-12-25
12-26,12,26,0.16260008780399998,0.114300061722,0.06100003294,0.09910005351399999,0.259100139914,0.14220007678799998,0.109200058968,0.137200074088,0.088900048006,0.078700042498,0.11940006447600002,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.137200074088,0.078700042498,0.058400031536,0.038100020574,0.06350003429000001,0.073700039798,0.055900030186,0.09650005211,0.18290009876600002,0.053300028782,0.101600054864,0.08130004390199999,0.076200041148,0.086400046656,0.198100106974,0.06350003429000001,0.086400046656,0.073700039798,0.053300028782,0.08130004390199999,0.11940006447600002,0.048300026082,0.06600003564,0.12950006993,0.040600021923999995,0.073700039798,0.104100056214,0.053300028782,0.07110003839399999,0.058400031536,0.007600004103999999,0.053300028782,0.06100003294,0.09271255006474999,0.08130004390199999,0.1155750624105,0.1437300776142,0.259100139914,2023-12-26
12-27,12,27,0.165100089154,0.114300061722,0.06100003294,0.09910005351399999,0.259100139914,0.149900080946,0.109200058968,0.137200074088,0.088900048006,0.078700042498,0.12450006723,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.14480007819200003,0.078700042498,0.058400031536,0.038100020574,0.06350003429000001,0.073700039798,0.055900030186,0.13460007268399998,0.18290009876600002,0.053300028782,0.101600054864,0.08130004390199999,0.076200041148,0.086400046656,0.198100106974,0.06350003429000001,0.086400046656,0.073700039798,0.053300028782,0.08380004525200001,0.11940006447600002,0.048300026082,0.06600003564,0.13210007133399998,0.040600021923999995,0.086400046656,0.104100056214,0.053300028782,0.07110003839399999,0.06600003564,0.007600004103999999,0.053300028782,0.0628750339525,0.09451255103675,0.085100045954,0.12067506516450001,0.1480800799632,0.259100139914,2023-12-27
12-28,12,28,0.16760009050400002,0.116800063072,0.06100003294,0.109200058968,0.259100139914,0.15750008505,0.12700006858000001,0.137200074088,0.088900048006,0.078700042498,0.12450006723,0.06100003294,0.12450006723,0.086400046656,0.088900048006,0.058400031536,0.147300079542,0.007600004103999999,0.149900080946,0.078700042498,0.058400031536,0.040600021923999995,0.06350003429000001,0.073700039798,0.055900030186,0.13460007268399998,0.18290009876600002,0.050800027432,0.106700057618,0.08130004390199999,0.078700042498,0.086400046656,0.198100106974,0.06350003429000001,0.088900048006,0.073700039798,0.053300028782,0.08380004525200001,0.12190006582599998,0.048300026082,0.06600003564,0.13460007268399998,0.040600021923999995,0.09910005351399999,0.106700057618,0.053300028782,0.076200041148,0.06600003564,0.007600004103999999,0.052550028377,0.0628750339525,0.09620213528245836,0.085100045954,0.12450006723,0.15218008217720003,0.259100139914,2023-12-28
12-29,12,29,0.170200091908,0.12450006723,0.06100003294,0.109200058968,0.259100139914,0.15750008505,0.13210007133399998,0.137200074088,0.088900048006,0.078700042498,0.12700006858000001,0.06100003294,0.12450006723,0.086400046656,0.101600054864,0.058400031536,0.147300079542,0.007600004103999999,0.152400082296,0.078700042498,0.058400031536,0.040600021923999995,0.06350003429000001,0.073700039798,0.055900030186,0.13460007268399998,0.18290009876600002,0.055900030186,0.114300061722,0.08130004390199999,0.078700042498,0.088900048006,0.198100106974,0.06350003429000001,0.088900048006,0.073700039798,0.055900030186,0.08380004525200001,0.12190006582599998,0.048300026082,0.068600037044,0.13460007268399998,0.048300026082,0.101600054864,0.106700057618,0.053300028782,0.076200041148,0.06600003564,0.007600004103999999,0.0551200297648,0.0628750339525,0.09752921933241665,0.085100045954,0.1251250675675,0.15393008312220002,0.259100139914,2023-12-29
12-30,12,30,0.170200091908,0.12450006723,0.06100003294,0.111800060372,0.259100139914,0.15750008505,0.13460007268399998,0.137200074088,0.088900048006,0.08130004390199999,0.12700006858000001,0.06100003294,0.12450006723,0.086400046656,0.109200058968,0.058400031536,0.147300079542,0.007600004103999999,0.152400082296,0.08130004390199999,0.058400031536,0.040600021923999995,0.06350003429000001,0.073700039798,0.058400031536,0.13460007268399998,0.20070010837799998,0.055900030186,0.114300061722,0.08130004390199999,0.078700042498,0.088900048006,0.20070010837799998,0.06350003429000001,0.088900048006,0.073700039798,0.055900030186,0.08380004525200001,0.12190006582599998,0.048300026082,0.068600037044,0.137200074088,0.050800027432,0.101600054864,0.106700057618,0.053300028782,0.078700042498,0.06600003564,0.007600004103999999,0.0551200297648,0.0628750339525,0.09853755321025,0.085100045954,0.1251250675675,0.15393008312220002,0.259100139914,2023-12-30
12-31,12,31,0.170200091908,0.12450006723,0.06100003294,0.111800060372,0.259100139914,0.1600000864,0.13460007268399998,0.137200074088,0.088900048006,0.08130004390199999,0.12700006858000001,0.06350003429000001,0.12450006723,0.086400046656,0.11940006447600002,0.058400031536,0.147300079542,0.007600004103999999,0.154900083646,0.08130004390199999,0.06100003294,0.040600021923999995,0.06350003429000001,0.073700039798,0.058400031536,0.13460007268399998,0.20570011107800001,0.055900030186,0.114300061722,0.08130004390199999,0.078700042498,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.076200041148,0.055900030186,0.086400046656,0.12190006582599998,0.048300026082,0.068600037044,0.137200074088,0.050800027432,0.106700057618,0.106700057618,0.053300028782,0.078700042498,0.06350003429000001,0.007600004103999999,0.0551200297648,0.06350003429000001,0.09933130363887499,0.086400046656,0.1251250675675,0.15643008447220003,0.259100139914,2023-12-31
01-01,1,1,0.170200091908,0.12700006858000001,0.06100003294,0.111800060372,0.259100139914,0.1600000864,0.137200074088,0.137200074088,0.088900048006,0.08130004390199999,0.12700006858000001,0.06350003429000001,0.12450006723,0.086400046656,0.12190006582599998,0.058400031536,0.147300079542,0.020300010961999997,0.154900083646,0.08130004390199999,0.06350003429000001,0.040600021923999995,0.06350003429000001,0.076200041148,0.058400031536,0.13460007268399998,0.22350012068999997,0.06350003429000001,0.114300061722,0.08130004390199999,0.078700042498,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.076200041148,0.055900030186,0.086400046656,0.12190006582599998,0.048300026082,0.068600037044,0.13970007543799998,0.050800027432,0.111800060372,0.12450006723,0.053300028782,0.078700042498,0.06350003429000001,0.020300010961999997,0.0551200297648,0.06350003429000001,0.10091672116166665,0.086400046656,0.12700006858000001,0.15643008447220003,0.259100139914,2023-01-01
01-02,1,2,0.170200091908,0.12700006858000001,0.06100003294,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.137200074088,0.088900048006,0.08130004390199999,0.12700006858000001,0.06350003429000001,0.12450006723,0.086400046656,0.12700006858000001,0.058400031536,0.147300079542,0.027900015065999997,0.154900083646,0.08380004525200001,0.06350003429000001,0.040600021923999995,0.06350003429000001,0.08380004525200001,0.058400031536,0.147300079542,0.226100122094,0.06350003429000001,0.114300061722,0.08130004390199999,0.078700042498,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.055900030186,0.08380004525200001,0.12190006582599998,0.048300026082,0.068600037044,0.14480007819200003,0.050800027432,0.114300061722,0.16760009050400002,0.053300028782,0.078700042498,0.06350003429000001,0.027900015065999997,0.0551200297648,0.06350003429000001,0.10318755572125,0.085100045954,0.13142507096949999,0.16410008861400002,0.259100139914,2023-01-02
01-03,1,3,0.170200091908,0.12700006858000001,0.06100003294,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.13970007543799998,0.088900048006,0.08130004390199999,0.12700006858000001,0.073700039798,0.12450006723,0.086400046656,0.13970007543799998,0.058400031536,0.147300079542,0.027900015065999997,0.15750008505,0.08380004525200001,0.06350003429000001,0.040600021923999995,0.06350003429000001,0.08380004525200001,0.058400031536,0.15750008505,0.228600123444,0.073700039798,0.114300061722,0.08380004525200001,0.08130004390199999,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.058400031536,0.08380004525200001,0.14220007678799998,0.048300026082,0.07110003839399999,0.147300079542,0.050800027432,0.114300061722,0.175300094662,0.053300028782,0.08380004525200001,0.06600003564,0.027900015065999997,0.0568700307098,0.0653750353025,0.10525214016945834,0.085100045954,0.13970007543799998,0.16488008903520002,0.259100139914,2023-01-03
01-04,1,4,0.170200091908,0.12700006858000001,0.06100003294,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.13970007543799998,0.088900048006,0.08130004390199999,0.12700006858000001,0.073700039798,0.12450006723,0.086400046656,0.13970007543799998,0.058400031536,0.147300079542,0.03050001647,0.165100089154,0.08380004525200001,0.06350003429000001,0.043200023328,0.06350003429000001,0.08380004525200001,0.058400031536,0.15750008505,0.228600123444,0.076200041148,0.114300061722,0.08380004525200001,0.08130004390199999,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.058400031536,0.08380004525200001,0.147300079542,0.048300026082,0.07110003839399999,0.147300079542,0.050800027432,0.114300061722,0.175300094662,0.053300028782,0.086400046656,0.06600003564,0.03050001647,0.0568700307098,0.0653750353025,0.105731307094875,0.086400046656,0.13970007543799998,0.16663008998020004,0.259100139914,2023-01-04
01-05,1,5,0.170200091908,0.12700006858000001,0.07110003839399999,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.14220007678799998,0.09140004935599999,0.088900048006,0.12950006993,0.076200041148,0.12450006723,0.086400046656,0.13970007543799998,0.058400031536,0.147300079542,0.03050001647,0.165100089154,0.088900048006,0.06600003564,0.043200023328,0.06350003429000001,0.08380004525200001,0.058400031536,0.15750008505,0.236200127548,0.076200041148,0.12190006582599998,0.09140004935599999,0.08130004390199999,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.058400031536,0.08380004525200001,0.152400082296,0.048300026082,0.07110003839399999,0.147300079542,0.053300028782,0.114300061722,0.175300094662,0.053300028782,0.086400046656,0.073700039798,0.03050001647,0.0568700307098,0.07110003839399999,0.10726047458729167,0.088900048006,0.14032507577549996,0.16663008998020004,0.259100139914,2023-01-05
01-06,1,6,0.16760009050400002,0.12700006858000001,0.076200041148,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.14480007819200003,0.116800063072,0.088900048006,0.13460007268399998,0.076200041148,0.12700006858000001,0.086400046656,0.13970007543799998,0.058400031536,0.149900080946,0.03050001647,0.165100089154,0.088900048006,0.068600037044,0.043200023328,0.06350003429000001,0.08380004525200001,0.058400031536,0.15750008505,0.241300130302,0.076200041148,0.12190006582599998,0.12950006993,0.08380004525200001,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.058400031536,0.088900048006,0.154900083646,0.048300026082,0.073700039798,0.149900080946,0.053300028782,0.114300061722,0.18030009736199998,0.053300028782,0.086400046656,0.078700042498,0.03050001647,0.0568700307098,0.0755750408105,0.10958964251170833,0.088900048006,0.14097507612649998,0.16585008955900002,0.259100139914,2023-01-06
01-07,1,7,0.170200091908,0.152400082296,0.078700042498,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.14480007819200003,0.116800063072,0.088900048006,0.14480007819200003,0.076200041148,0.12950006993,0.09650005211,0.13970007543799998,0.06100003294,0.154900083646,0.03050001647,0.165100089154,0.088900048006,0.068600037044,0.043200023328,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.246400133056,0.076200041148,0.12190006582599998,0.13210007133399998,0.086400046656,0.09400005076,0.20070010837799998,0.06350003429000001,0.088900048006,0.078700042498,0.058400031536,0.088900048006,0.154900083646,0.053300028782,0.08380004525200001,0.149900080946,0.053300028782,0.114300061722,0.18030009736199998,0.053300028782,0.088900048006,0.078700042498,0.03050001647,0.0568700307098,0.076200041148,0.111600060264,0.091450049383,0.14607507888050003,0.16663008998020004,0.259100139914,2023-01-07
01-08,1,8,0.170200091908,0.165100089154,0.078700042498,0.12950006993,0.259100139914,0.16260008780399998,0.137200074088,0.14480007819200003,0.116800063072,0.088900048006,0.14480007819200003,0.076200041148,0.12950006993,0.09650005211,0.13970007543799998,0.068600037044,0.15750008505,0.03300001782,0.170200091908,0.088900048006,0.068600037044,0.043200023328,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.246400133056,0.076200041148,0.12190006582599998,0.13210007133399998,0.086400046656,0.09400005076,0.20070010837799998,0.06600003564,0.088900048006,0.078700042498,0.058400031536,0.09140004935599999,0.15750008505,0.053300028782,0.086400046656,0.149900080946,0.053300028782,0.114300061722,0.18030009736199998,0.058400031536,0.088900048006,0.078700042498,0.03300001782,0.058400031536,0.076200041148,0.11255422744591666,0.092700050058,0.14607507888050003,0.170200091908,0.259100139914,2023-01-08
01-09,1,9,0.170200091908,0.165100089154,0.078700042498,0.12950006993,0.259100139914,0.16260008780399998,0.13970007543799998,0.14220007678799998,0.116800063072,0.088900048006,0.14480007819200003,0.076200041148,0.12950006993,0.09650005211,0.14220007678799998,0.07110003839399999,0.15750008505,0.03300001782,0.170200091908,0.088900048006,0.068600037044,0.043200023328,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.26670014401799996,0.076200041148,0.12190006582599998,0.13460007268399998,0.088900048006,0.09650005211,0.20070010837799998,0.06600003564,0.088900048006,0.08130004390199999,0.058400031536,0.09140004935599999,0.1600000864,0.053300028782,0.086400046656,0.149900080946,0.053300028782,0.114300061722,0.18030009736199998,0.058400031536,0.088900048006,0.078700042498,0.03300001782,0.058400031536,0.076200041148,0.11334172787116666,0.093950050733,0.14607507888050003,0.170200091908,0.26670014401799996,2023-01-09
01-10,1,10,0.170200091908,0.165100089154,0.078700042498,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.14220007678799998,0.116800063072,0.09400005076,0.14480007819200003,0.076200041148,0.12950006993,0.09650005211,0.16260008780399998,0.07110003839399999,0.15750008505,0.03300001782,0.17270009325799998,0.088900048006,0.068600037044,0.043200023328,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.292100157734,0.076200041148,0.12190006582599998,0.13460007268399998,0.088900048006,0.09650005211,0.203200109728,0.06600003564,0.088900048006,0.08380004525200001,0.058400031536,0.09140004935599999,0.16760009050400002,0.06100003294,0.086400046656,0.149900080946,0.053300028782,0.114300061722,0.18290009876600002,0.06100003294,0.09140004935599999,0.078700042498,0.03300001782,0.06100003294,0.076200041148,0.115143812177625,0.095250051435,0.15180008197199998,0.170950092313,0.292100157734,2023-01-10
01-11,1,11,0.170200091908,0.16760009050400002,0.08130004390199999,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.14220007678799998,0.116800063072,0.09400005076,0.14480007819200003,0.076200041148,0.12950006993,0.09650005211,0.203200109728,0.07110003839399999,0.15750008505,0.03300001782,0.175300094662,0.088900048006,0.068600037044,0.045700024677999995,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.309900167346,0.076200041148,0.12190006582599998,0.137200074088,0.088900048006,0.09650005211,0.203200109728,0.06600003564,0.09140004935599999,0.08380004525200001,0.058400031536,0.09140004935599999,0.17270009325799998,0.06350003429000001,0.088900048006,0.149900080946,0.053300028782,0.114300061722,0.20070010837799998,0.06100003294,0.09400005076,0.078700042498,0.03300001782,0.06100003294,0.076200041148,0.11731464668320835,0.095250051435,0.15180008197199998,0.1829200987768001,0.309900167346,2023-01-11
01-12,1,12,0.170200091908,0.17270009325799998,0.08130004390199999,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.14220007678799998,0.116800063072,0.09650005211,0.14480007819200003,0.078700042498,0.12950006993,0.09650005211,0.215900116586,0.07110003839399999,0.170200091908,0.03300001782,0.18290009876600002,0.09140004935599999,0.068600037044,0.048300026082,0.06350003429000001,0.088900048006,0.06100003294,0.15750008505,0.358100193374,0.076200041148,0.13210007133399998,0.13970007543799998,0.088900048006,0.09650005211,0.203200109728,0.06350003429000001,0.09400005076,0.08380004525200001,0.058400031536,0.088900048006,0.18030009736199998,0.06350003429000001,0.088900048006,0.154900083646,0.053300028782,0.114300061722,0.20070010837799998,0.06100003294,0.09400005076,0.078700042498,0.03300001782,0.06100003294,0.0780750421605,0.119800064692,0.09650005211,0.155550083997,0.1882401016496001,0.358100193374,2023-01-12
01-13,1,13,0.170200091908,0.17270009325799998,0.08130004390199999,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.14220007678799998,0.116800063072,0.09650005211,0.14480007819200003,0.078700042498,0.12950006993,0.09650005211,0.215900116586,0.07110003839399999,0.170200091908,0.03300001782,0.19050010287,0.09140004935599999,0.068600037044,0.048300026082,0.08380004525200001,0.088900048006,0.06100003294,0.15750008505,0.358100193374,0.076200041148,0.137200074088,0.13970007543799998,0.09140004935599999,0.09650005211,0.203200109728,0.06350003429000001,0.09910005351399999,0.08380004525200001,0.06100003294,0.088900048006,0.18290009876600002,0.06350003429000001,0.088900048006,0.154900083646,0.053300028782,0.114300061722,0.203200109728,0.06600003564,0.09400005076,0.078700042498,0.03300001782,0.062750033885,0.078700042498,0.12091048195829167,0.09650005211,0.155550083997,0.19431010492740006,0.358100193374,2023-01-13
01-14,1,14,0.170200091908,0.17270009325799998,0.08130004390199999,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.13970007543799998,0.116800063072,0.101600054864,0.14480007819200003,0.08130004390199999,0.13210007133399998,0.09650005211,0.215900116586,0.07110003839399999,0.17270009325799998,0.03300001782,0.208300112482,0.101600054864,0.068600037044,0.048300026082,0.086400046656,0.088900048006,0.06100003294,0.15750008505,0.358100193374,0.076200041148,0.137200074088,0.13970007543799998,0.09140004935599999,0.09650005211,0.203200109728,0.06350003429000001,0.09910005351399999,0.08380004525200001,0.06350003429000001,0.088900048006,0.18290009876600002,0.06350003429000001,0.088900048006,0.15750008505,0.053300028782,0.114300061722,0.203200109728,0.068600037044,0.09400005076,0.078700042498,0.03300001782,0.06350003429000001,0.080650043551,0.12192298250504167,0.100350054189,0.15750008505,0.203200109728,0.358100193374,2023-01-14
01-15,1,15,0.170200091908,0.18290009876600002,0.08130004390199999,0.12950006993,0.259100139914,0.16260008780399998,0.14480007819200003,0.13970007543799998,0.116800063072,0.104100056214,0.14480007819200003,0.09140004935599999,0.13460007268399998,0.101600054864,0.215900116586,0.07110003839399999,0.17270009325799998,0.03300001782,0.21080011383199998,0.101600054864,0.068600037044,0.048300026082,0.088900048006,0.088900048006,0.06100003294,0.15750008505,0.358100193374,0.076200041148,0.137200074088,0.13970007543799998,0.09140004935599999,0.09650005211,0.203200109728,0.06350003429000001,0.09910005351399999,0.08380004525200001,0.06350003429000001,0.086400046656,0.18290009876600002,0.06350003429000001,0.09140004935599999,0.15750008505,0.053300028782,0.114300061722,0.21080011383199998,0.068600037044,0.09400005076,0.078700042498,0.03300001782,0.06350003429000001,0.080650043551,0.12281881632212499,0.101600054864,0.15750008505,0.20548011095920005,0.358100193374,2023-01-15
