M-D,M,D,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
12-17,12,17,0.198100106974,0.025400013716,0.109200058968,0.038100020574,0.06100003294,0.07110003839399999,0.106700057618,0.06350003429000001,0.086400046656,0.14220007678799998,0.058400031536,0.038100020574,0.154900083646,0.06100003294,0.06350003429000001,0.045700024677999995,0.025400013716,0.038100020574,0.0552250298215,0.082706294661375,0.06350003429000001,0.1073250579555,0.148550080217,0.198100106974,2023-12-17
12-18,12,18,0.198100106974,0.025400013716,0.12950006993,0.038100020574,0.06100003294,0.07110003839399999,0.106700057618,0.06350003429000001,0.086400046656,0.14220007678799998,0.058400031536,0.038100020574,0.154900083646,0.06100003294,0.06350003429000001,0.050800027432,0.025400013716,0.038100020574,0.05650003051,0.08429379551862501,0.06350003429000001,0.112400060696,0.148550080217,0.198100106974,2023-12-18
12-19,12,19,0.198100106974,0.025400013716,0.12950006993,0.038100020574,0.06100003294,0.07110003839399999,0.106700057618,0.06350003429000001,0.086400046656,0.14220007678799998,0.058400031536,0.038100020574,0.154900083646,0.06100003294,0.06350003429000001,0.050800027432,0.025400013716,0.038100020574,0.05650003051,0.08429379551862501,0.06350003429000001,0.112400060696,0.148550080217,0.198100106974,2023-12-19
12-20,12,20,0.20070010837799998,0.025400013716,0.12950006993,0.040600021923999995,0.06100003294,0.07110003839399999,0.106700057618,0.06350003429000001,0.09140004935599999,0.14220007678799998,0.06350003429000001,0.038100020574,0.154900083646,0.06100003294,0.06350003429000001,0.053300028782,0.025400013716,0.039350021249,0.059075031900499994,0.085400046116,0.06350003429000001,0.112400060696,0.148550080217,0.20070010837799998,2023-12-20
12-21,12,21,0.20070010837799998,0.025400013716,0.12950006993,0.040600021923999995,0.06100003294,0.076200041148,0.106700057618,0.06600003564,0.09400005076,0.14220007678799998,0.06350003429000001,0.038100020574,0.154900083646,0.06100003294,0.06350003429000001,0.06600003564,0.025400013716,0.039350021249,0.06100003294,0.086831296888875,0.06600003564,0.112400060696,0.148550080217,0.20070010837799998,2023-12-21
12-22,12,22,0.20070010837799998,0.03050001647,0.13970007543799998,0.043200023328,0.08130004390199999,0.08130004390199999,0.106700057618,0.06600003564,0.09400005076,0.14480007819200003,0.06350003429000001,0.038100020574,0.177800096012,0.06100003294,0.06350003429000001,0.06600003564,0.03050001647,0.040650021950999995,0.0628750339525,0.091131299210875,0.07365003977099999,0.11495006207299999,0.161300087102,0.20070010837799998,2023-12-22
12-23,12,23,0.20070010837799998,0.040600021923999995,0.15750008505,0.045700024677999995,0.088900048006,0.09400005076,0.106700057618,0.06600003564,0.09400005076,0.15750008505,0.068600037044,0.038100020574,0.177800096012,0.06100003294,0.06350003429000001,0.06600003564,0.038100020574,0.043150023301,0.0628750339525,0.09541255152275,0.07875004252500001,0.11940006447599999,0.167650090531,0.20070010837799998,2023-12-23
12-24,12,24,0.20070010837799998,0.040600021923999995,0.170200091908,0.045700024677999995,0.088900048006,0.09400005076,0.109200058968,0.07110003839399999,0.09910005351399999,0.170200091908,0.068600037044,0.055900030186,0.18290009876600002,0.06100003294,0.06350003429000001,0.06100003294,0.040600021923999995,0.050800027432,0.06100003294,0.09891255341275,0.0800000432,0.124450067203,0.176550095337,0.20070010837799998,2023-12-24
12-25,12,25,0.20070010837799998,0.040600021923999995,0.175300094662,0.045700024677999995,0.088900048006,0.09400005076,0.12190006582599998,0.076200041148,0.101600054864,0.175300094662,0.076200041148,0.06100003294,0.18290009876600002,0.06100003294,0.06600003564,0.06100003294,0.040600021923999995,0.053350028809,0.06100003294,0.101768804955125,0.08255004457699999,0.13525007303499997,0.179100096714,0.20070010837799998,2023-12-25
12-26,12,26,0.20070010837799998,0.040600021923999995,0.175300094662,0.045700024677999995,0.09140004935599999,0.09140004935599999,0.12700006858000001,0.08130004390199999,0.101600054864,0.175300094662,0.076200041148,0.08130004390199999,0.18290009876600002,0.06100003294,0.068600037044,0.055900030186,0.040600021923999995,0.050800027432,0.066700036018,0.10351255589675,0.08635004662899999,0.13907507510050002,0.179100096714,0.20070010837799998,2023-12-26
12-27,12,27,0.20070010837799998,0.040600021923999995,0.175300094662,0.045700024677999995,0.09140004935599999,0.088900048006,0.12700006858000001,0.08130004390199999,0.101600054864,0.175300094662,0.08380004525200001,0.09650005211,0.18290009876600002,0.06100003294,0.073700039798,0.055900030186,0.040600021923999995,0.050800027432,0.0705250380835,0.105100056754,0.09015004868099999,0.13907507510050002,0.179100096714,0.20070010837799998,2023-12-27
12-28,12,28,0.203200109728,0.040600021923999995,0.175300094662,0.045700024677999995,0.09400005076,0.088900048006,0.12700006858000001,0.08130004390199999,0.101600054864,0.175300094662,0.08380004525200001,0.111800060372,0.18290009876600002,0.06100003294,0.08380004525200001,0.058400031536,0.040600021923999995,0.052050028107,0.07622504116149999,0.10716255786775,0.091450049383,0.13907507510050002,0.179100096714,0.203200109728,2023-12-28
12-29,12,29,0.203200109728,0.040600021923999995,0.175300094662,0.045700024677999995,0.09650005211,0.088900048006,0.12700006858000001,0.08130004390199999,0.101600054864,0.175300094662,0.08380004525200001,0.111800060372,0.18800010152,0.06100003294,0.088900048006,0.058400031536,0.040600021923999995,0.052050028107,0.07622504116149999,0.107956308296375,0.092700050058,0.13907507510050002,0.181650098091,0.203200109728,2023-12-29
12-30,12,30,0.213400115236,0.043200023328,0.175300094662,0.045700024677999995,0.09650005211,0.088900048006,0.12700006858000001,0.08130004390199999,0.106700057618,0.175300094662,0.08380004525200001,0.116800063072,0.18800010152,0.06100003294,0.09650005211,0.06100003294,0.043200023328,0.053350028809,0.07622504116149999,0.11002505941349999,0.09650005211,0.13907507510050002,0.181650098091,0.213400115236,2023-12-30
12-31,12,31,0.213400115236,0.043200023328,0.175300094662,0.045700024677999995,0.09650005211,0.086400046656,0.12700006858000001,0.08130004390199999,0.106700057618,0.175300094662,0.09140004935599999,0.13210007133399998,0.198100106974,0.06100003294,0.09910005351399999,0.06100003294,0.043200023328,0.053350028809,0.07622504116149999,0.11209381053062499,0.097800052812,0.14290007716599998,0.18670010081799998,0.213400115236,2023-12-31
01-01,1,1,0.213400115236,0.048300026082,0.175300094662,0.048300026082,0.09650005211,0.08380004525200001,0.12700006858000001,0.076200041148,0.106700057618,0.175300094662,0.09140004935599999,0.13210007133399998,0.208300112482,0.06100003294,0.09910005351399999,0.06100003294,0.048300026082,0.054650029510999995,0.072400039096,0.112731310874875,0.097800052812,0.14290007716599998,0.191800103572,0.213400115236,2023-01-01
01-02,1,2,0.231100124794,0.048300026082,0.175300094662,0.048300026082,0.09650005211,0.086400046656,0.12950006993,0.076200041148,0.106700057618,0.19050010287,0.09140004935599999,0.13210007133399998,0.215900116586,0.06100003294,0.109200058968,0.06350003429000001,0.048300026082,0.054650029510999995,0.0730250394335,0.116368812839125,0.101600054864,0.14290007716599998,0.203200109728,0.231100124794,2023-01-02
01-03,1,3,0.231100124794,0.048300026082,0.175300094662,0.048300026082,0.09650005211,0.086400046656,0.137200074088,0.076200041148,0.106700057618,0.19300010422,0.09140004935599999,0.13210007133399998,0.215900116586,0.06100003294,0.114300061722,0.06350003429000001,0.048300026082,0.054650029510999995,0.0730250394335,0.1173250633555,0.101600054864,0.1467250792315,0.20445011040299998,0.231100124794,2023-01-03
01-04,1,4,0.231100124794,0.048300026082,0.177800096012,0.048300026082,0.09650005211,0.086400046656,0.14480007819200003,0.076200041148,0.106700057618,0.19300010422,0.09140004935599999,0.13460007268399998,0.215900116586,0.06100003294,0.114300061722,0.06350003429000001,0.048300026082,0.054650029510999995,0.0730250394335,0.11811256378075,0.101600054864,0.153050082647,0.20445011040299998,0.231100124794,2023-01-04
01-05,1,5,0.236200127548,0.048300026082,0.177800096012,0.050800027432,0.09910005351399999,0.086400046656,0.16260008780399998,0.076200041148,0.106700057618,0.19300010422,0.09400005076,0.14220007678799998,0.215900116586,0.06350003429000001,0.116800063072,0.06350003429000001,0.048300026082,0.057150030861000005,0.0730250394335,0.12081256523875,0.10290005556599999,0.166400089856,0.20445011040299998,0.236200127548,2023-01-05
01-06,1,6,0.236200127548,0.048300026082,0.177800096012,0.050800027432,0.09910005351399999,0.086400046656,0.16260008780399998,0.076200041148,0.106700057618,0.19300010422,0.106700057618,0.16760009050400002,0.215900116586,0.06350003429000001,0.116800063072,0.06600003564,0.048300026082,0.057150030861000005,0.073650039771,0.123350066609,0.106700057618,0.170150091881,0.20445011040299998,0.236200127548,2023-01-06
01-07,1,7,0.236200127548,0.048300026082,0.177800096012,0.050800027432,0.09910005351399999,0.086400046656,0.16260008780399998,0.076200041148,0.111800060372,0.198100106974,0.106700057618,0.16760009050400002,0.22350012068999997,0.06350003429000001,0.12450006723,0.06600003564,0.048300026082,0.057150030861000005,0.073650039771,0.124943817469625,0.10925005899500001,0.170150091881,0.21080011383199998,0.236200127548,2023-01-07
01-08,1,8,0.236200127548,0.048300026082,0.177800096012,0.055900030186,0.09910005351399999,0.09400005076,0.170200091908,0.076200041148,0.116800063072,0.198100106974,0.106700057618,0.175300094662,0.22350012068999997,0.06350003429000001,0.12450006723,0.068600037044,0.048300026082,0.05970003223800001,0.074300040122,0.127168818671125,0.111750060345,0.1759250949995,0.21080011383199998,0.236200127548,2023-01-08
01-09,1,9,0.236200127548,0.048300026082,0.177800096012,0.058400031536,0.09910005351399999,0.09400005076,0.175300094662,0.076200041148,0.116800063072,0.20070010837799998,0.106700057618,0.175300094662,0.22350012068999997,0.06350003429000001,0.12450006723,0.07110003839399999,0.048300026082,0.060950032913,0.07492504045949999,0.12796256909975,0.111750060345,0.1759250949995,0.21210011453399996,0.236200127548,2023-01-09
01-10,1,10,0.236200127548,0.048300026082,0.177800096012,0.058400031536,0.09910005351399999,0.09400005076,0.203200109728,0.076200041148,0.116800063072,0.20070010837799998,0.106700057618,0.175300094662,0.22350012068999997,0.068600037044,0.12450006723,0.07110003839399999,0.048300026082,0.06350003429000001,0.07492504045949999,0.1300250702135,0.111750060345,0.1835250991035,0.213350115209,0.236200127548,2023-01-10
01-11,1,11,0.241300130302,0.048300026082,0.18800010152,0.06600003564,0.101600054864,0.09400005076,0.21080011383199998,0.078700042498,0.116800063072,0.203200109728,0.106700057618,0.175300094662,0.228600123444,0.07110003839399999,0.12950006993,0.07110003839399999,0.048300026082,0.06855003701699999,0.076800041472,0.13318757192125,0.111750060345,0.191800103572,0.21970011863799999,0.241300130302,2023-01-11
01-12,1,12,0.241300130302,0.048300026082,0.195600105624,0.068600037044,0.104100056214,0.09400005076,0.215900116586,0.08130004390199999,0.116800063072,0.208300112482,0.106700057618,0.175300094662,0.23370012619799999,0.07110003839399999,0.13210007133399998,0.07110003839399999,0.048300026082,0.069850037719,0.078750042525,0.13526257304175,0.111750060345,0.19877510733849998,0.224800121392,0.241300130302,2023-01-12
01-13,1,13,0.241300130302,0.048300026082,0.195600105624,0.08130004390199999,0.106700057618,0.09400005076,0.215900116586,0.08130004390199999,0.116800063072,0.208300112482,0.111800060372,0.175300094662,0.236200127548,0.08130004390199999,0.13210007133399998,0.07110003839399999,0.048300026082,0.076200041148,0.08130004390199999,0.137331324158875,0.114300061722,0.19877510733849998,0.22605012206699998,0.241300130302,2023-01-13
01-14,1,14,0.241300130302,0.048300026082,0.195600105624,0.08130004390199999,0.106700057618,0.09400005076,0.215900116586,0.08130004390199999,0.116800063072,0.218400117936,0.116800063072,0.17270009325799998,0.236200127548,0.08380004525200001,0.13460007268399998,0.07110003839399999,0.048300026082,0.076200041148,0.08317504491450001,0.1384250747495,0.116800063072,0.20067510836449998,0.227300122742,0.241300130302,2023-01-14
01-15,1,15,0.241300130302,0.048300026082,0.203200109728,0.08130004390199999,0.106700057618,0.09650005211,0.215900116586,0.08130004390199999,0.116800063072,0.226100122094,0.116800063072,0.170200091908,0.236200127548,0.09140004935599999,0.13460007268399998,0.07110003839399999,0.048300026082,0.076200041148,0.08887504799249998,0.13985632552237498,0.116800063072,0.2063751114425,0.231150124821,0.241300130302,2023-01-15
01-16,1,16,0.25400013716000003,0.048300026082,0.208300112482,0.08130004390199999,0.109200058968,0.101600054864,0.215900116586,0.08130004390199999,0.116800063072,0.226100122094,0.116800063072,0.170200091908,0.236200127548,0.09140004935599999,0.137200074088,0.07110003839399999,0.048300026082,0.076200041148,0.08887504799249998,0.14160632646737498,0.116800063072,0.210200113508,0.231150124821,0.25400013716000003,2023-01-16
01-17,1,17,0.25400013716000003,0.050800027432,0.208300112482,0.08130004390199999,0.109200058968,0.106700057618,0.215900116586,0.08130004390199999,0.116800063072,0.23370012619799999,0.116800063072,0.170200091908,0.236200127548,0.09400005076,0.137200074088,0.07110003839399999,0.050800027432,0.076200041148,0.0908250490455,0.142718827068125,0.116800063072,0.210200113508,0.234950126873,0.25400013716000003,2023-01-17
01-18,1,18,0.26920014536799997,0.055900030186,0.208300112482,0.08130004390199999,0.109200058968,0.106700057618,0.215900116586,0.08130004390199999,0.147300079542,0.236200127548,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.13970007543799998,0.07110003839399999,0.055900030186,0.076200041148,0.09840005313599999,0.14683757929225,0.128250069255,0.210200113508,0.236200127548,0.26920014536799997,2023-01-18
01-19,1,19,0.26920014536799997,0.058400031536,0.208300112482,0.08130004390199999,0.109200058968,0.106700057618,0.215900116586,0.08130004390199999,0.149900080946,0.23880012895200003,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.13970007543799998,0.07110003839399999,0.058400031536,0.076200041148,0.09840005313599999,0.147318829552125,0.128250069255,0.210200113508,0.23750012825,0.26920014536799997,2023-01-19
01-20,1,20,0.26920014536799997,0.058400031536,0.208300112482,0.08130004390199999,0.109200058968,0.111800060372,0.218400117936,0.086400046656,0.149900080946,0.23880012895200003,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.13970007543799998,0.07110003839399999,0.058400031536,0.076200041148,0.0996750538245,0.14811257998075,0.128250069255,0.2108251138455,0.23750012825,0.26920014536799997,2023-01-20
01-21,1,21,0.26920014536799997,0.06350003429000001,0.208300112482,0.08130004390199999,0.109200058968,0.116800063072,0.218400117936,0.09910005351399999,0.149900080946,0.241300130302,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.13970007543799998,0.07110003839399999,0.06350003429000001,0.076200041148,0.102850055539,0.149693830834625,0.128250069255,0.2108251138455,0.238750128925,0.26920014536799997,2023-01-21
01-22,1,22,0.26920014536799997,0.076200041148,0.208300112482,0.076200041148,0.109200058968,0.116800063072,0.218400117936,0.09910005351399999,0.16760009050400002,0.24380013165199996,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.14220007678799998,0.07110003839399999,0.07110003839399999,0.076200041148,0.102850055539,0.15158758185725,0.12950006993,0.2108251138455,0.24000012959999997,0.26920014536799997,2023-01-22
01-23,1,23,0.26920014536799997,0.076200041148,0.208300112482,0.073700039798,0.109200058968,0.11940006447600002,0.228600123444,0.101600054864,0.170200091908,0.248900134406,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.14220007678799998,0.058400031536,0.058400031536,0.074950040473,0.1034750558765,0.1520750821205,0.130800070632,0.2133751152225,0.242550130977,0.26920014536799997,2023-01-23
01-24,1,24,0.26920014536799997,0.08130004390199999,0.208300112482,0.073700039798,0.109200058968,0.12190006582599998,0.23370012619799999,0.101600054864,0.17270009325799998,0.248900134406,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.14220007678799998,0.06350003429000001,0.06350003429000001,0.07750004184999999,0.1034750558765,0.153343832805625,0.13205007130699997,0.214650115911,0.242550130977,0.26920014536799997,2023-01-24
01-25,1,25,0.26920014536799997,0.08130004390199999,0.208300112482,0.073700039798,0.109200058968,0.13210007133399998,0.23370012619799999,0.106700057618,0.17270009325799998,0.25400013716000003,0.116800063072,0.170200091908,0.236200127548,0.104100056214,0.14480007819200003,0.06350003429000001,0.06350003429000001,0.07750004184999999,0.106050057267,0.154781333581875,0.138450074763,0.214650115911,0.24510013235400002,0.26920014536799997,2023-01-25
01-26,1,26,0.26920014536799997,0.08130004390199999,0.208300112482,0.073700039798,0.109200058968,0.13210007133399998,0.23370012619799999,0.114300061722,0.17270009325799998,0.25400013716000003,0.116800063072,0.17270009325799998,0.236200127548,0.109200058968,0.14480007819200003,0.06100003294,0.06100003294,0.07750004184999999,0.109200058968,0.15557508401050002,0.138450074763,0.214650115911,0.24510013235400002,0.26920014536799997,2023-01-26
01-27,1,27,0.34540018651599996,0.09140004935599999,0.213400115236,0.073700039798,0.109200058968,0.13210007133399998,0.23370012619799999,0.114300061722,0.17270009325799998,0.25400013716000003,0.116800063072,0.17270009325799998,0.236200127548,0.109200058968,0.14480007819200003,0.06100003294,0.06100003294,0.08255004457699999,0.109200058968,0.16128758709525,0.138450074763,0.2184751179765,0.24510013235400002,0.34540018651599996,2023-01-27
01-28,1,28,0.34540018651599996,0.09140004935599999,0.218400117936,0.07110003839399999,0.109200058968,0.13210007133399998,0.23370012619799999,0.114300061722,0.17270009325799998,0.25650013851000003,0.116800063072,0.17270009325799998,0.23880012895200003,0.109200058968,0.14480007819200003,0.06100003294,0.06100003294,0.08125004387499998,0.109200058968,0.161756337348375,0.138450074763,0.2222251200015,0.24765013373100003,0.34540018651599996,2023-01-28
01-29,1,29,0.34540018651599996,0.09140004935599999,0.218400117936,0.07110003839399999,0.109200058968,0.137200074088,0.23370012619799999,0.114300061722,0.17270009325799998,0.259100139914,0.12700006858000001,0.17270009325799998,0.23880012895200003,0.109200058968,0.14480007819200003,0.06350003429000001,0.06350003429000001,0.08125004387499998,0.109200058968,0.16303133803687497,0.14100007614,0.2222251200015,0.24895013443300001,0.34540018651599996,2023-01-29
01-30,1,30,0.368300198882,0.09140004935599999,0.218400117936,0.08130004390199999,0.109200058968,0.137200074088,0.23370012619799999,0.114300061722,0.17270009325799998,0.259100139914,0.137200074088,0.17270009325799998,0.23880012895200003,0.109200058968,0.14480007819200003,0.06350003429000001,0.06350003429000001,0.08635004662899999,0.109200058968,0.16573758949825002,0.14100007614,0.2222251200015,0.24895013443300001,0.368300198882,2023-01-30
01-31,1,31,0.375900202986,0.09140004935599999,0.228600123444,0.08380004525200001,0.109200058968,0.147300079542,0.23370012619799999,0.116800063072,0.17270009325799998,0.259100139914,0.137200074088,0.17270009325799998,0.23880012895200003,0.109200058968,0.14480007819200003,0.06600003564,0.06600003564,0.087600047304,0.109200058968,0.167950090693,0.146050078867,0.2298751241325,0.24895013443300001,0.375900202986,2023-01-31
02-01,2,1,0.375900202986,0.09140004935599999,0.228600123444,0.08380004525200001,0.109200058968,0.147300079542,0.23370012619799999,0.13210007133399998,0.17270009325799998,0.261600141264,0.137200074088,0.17270009325799998,0.23880012895200003,0.109200058968,0.154900083646,0.06600003564,0.06600003564,0.087600047304,0.109200058968,0.169693841634625,0.151100081594,0.2298751241325,0.250200135108,0.375900202986,2023-02-01
02-02,2,2,0.40390021810599996,0.09140004935599999,0.228600123444,0.08380004525200001,0.109200058968,0.152400082296,0.23370012619799999,0.13460007268399998,0.17270009325799998,0.26420014266799996,0.137200074088,0.17270009325799998,0.23880012895200003,0.109200058968,0.154900083646,0.06600003564,0.06600003564,0.087600047304,0.109200058968,0.17208134292387497,0.153650082971,0.2298751241325,0.25150013580999997,0.40390021810599996,2023-02-02
02-03,2,3,0.40390021810599996,0.09650005211,0.228600123444,0.08380004525200001,0.109200058968,0.152400082296,0.23370012619799999,0.13460007268399998,0.17270009325799998,0.26420014266799996,0.147300079542,0.17270009325799998,0.23880012895200003,0.116800063072,0.154900083646,0.06600003564,0.06600003564,0.090150048681,0.114900062046,0.173506343693375,0.153650082971,0.2298751241325,0.25150013580999997,0.40390021810599996,2023-02-03
02-04,2,4,0.40390021810599996,0.09650005211,0.228600123444,0.08380004525200001,0.109200058968,0.152400082296,0.23880012895200003,0.13460007268399998,0.18290009876600002,0.26420014266799996,0.154900083646,0.17270009325799998,0.23880012895200003,0.116800063072,0.154900083646,0.06600003564,0.06600003564,0.090150048681,0.114900062046,0.17493759446624998,0.154900083646,0.231150124821,0.25150013580999997,0.40390021810599996,2023-02-04
02-05,2,5,0.416600224964,0.09650005211,0.228600123444,0.08380004525200001,0.116800063072,0.154900083646,0.23880012895200003,0.137200074088,0.19050010287,0.26420014266799996,0.170200091908,0.17270009325799998,0.23880012895200003,0.116800063072,0.154900083646,0.06600003564,0.06600003564,0.090150048681,0.116800063072,0.177956346096375,0.162550087777,0.231150124821,0.25150013580999997,0.416600224964,2023-02-05
02-06,2,6,0.439400237276,0.09650005211,0.228600123444,0.08380004525200001,0.116800063072,0.154900083646,0.24380013165199996,0.137200074088,0.195600105624,0.26420014266799996,0.170200091908,0.17270009325799998,0.23880012895200003,0.13210007133399998,0.16260008780399998,0.06600003564,0.06600003564,0.090150048681,0.1282750692685,0.181450097983,0.166400089856,0.231150124821,0.25400013716,0.439400237276,2023-02-06
02-07,2,7,0.439400237276,0.09650005211,0.228600123444,0.086400046656,0.116800063072,0.154900083646,0.26920014536799997,0.137200074088,0.195600105624,0.274300148122,0.170200091908,0.17270009325799998,0.24380013165199996,0.13970007543799998,0.16260008780399998,0.06600003564,0.06600003564,0.091450049383,0.132100071334,0.18461884969412498,0.166400089856,0.23240012549599998,0.271750146745,0.439400237276,2023-02-07
02-08,2,8,0.439400237276,0.09650005211,0.228600123444,0.086400046656,0.116800063072,0.154900083646,0.28700015498,0.137200074088,0.20070010837799998,0.27940015087599995,0.170200091908,0.17270009325799998,0.24380013165199996,0.14480007819200003,0.170200091908,0.06600003564,0.06600003564,0.091450049383,0.132100071334,0.18716260106775,0.170200091908,0.23240012549599998,0.28320015292799994,0.439400237276,2023-02-08
02-09,2,9,0.439400237276,0.09910005351399999,0.231100124794,0.09140004935599999,0.116800063072,0.154900083646,0.302300163242,0.137200074088,0.208300112482,0.28450015363,0.170200091908,0.17270009325799998,0.24380013165199996,0.14480007819200003,0.170200091908,0.06600003564,0.06600003564,0.09525005143499998,0.132100071334,0.189543852353625,0.170200091908,0.2342751265085,0.293400158436,0.439400237276,2023-02-09
02-10,2,10,0.439400237276,0.09910005351399999,0.236200127548,0.09650005211,0.12700006858000001,0.154900083646,0.302300163242,0.137200074088,0.21080011383199998,0.28450015363,0.170200091908,0.17270009325799998,0.24380013165199996,0.147300079542,0.170200091908,0.06600003564,0.06600003564,0.097800052812,0.134650072711,0.19113135321087502,0.170200091908,0.23810012857399998,0.293400158436,0.439400237276,2023-02-10
02-11,2,11,0.44450024003,0.09910005351399999,0.236200127548,0.09650005211,0.13210007133399998,0.154900083646,0.304800164592,0.137200074088,0.21080011383199998,0.28450015363,0.170200091908,0.17270009325799998,0.24380013165199996,0.147300079542,0.170200091908,0.06600003564,0.06600003564,0.097800052812,0.1359250733995,0.1919251036395,0.170200091908,0.23810012857399998,0.294650159111,0.44450024003,2023-02-11
02-12,2,12,0.44450024003,0.09910005351399999,0.236200127548,0.09910005351399999,0.13210007133399998,0.154900083646,0.31750017145000003,0.13970007543799998,0.21080011383199998,0.28960015638400005,0.170200091908,0.17270009325799998,0.24380013165199996,0.147300079542,0.170200091908,0.07110003839399999,0.07110003839399999,0.09910005351399999,0.13780007441199998,0.1936751045845,0.170200091908,0.23810012857399998,0.30355016391700007,0.44450024003,2023-02-12
02-13,2,13,0.44450024003,0.114300061722,0.236200127548,0.106700057618,0.13210007133399998,0.154900083646,0.31750017145000003,0.13970007543799998,0.21080011383199998,0.28960015638400005,0.170200091908,0.17270009325799998,0.24380013165199996,0.147300079542,0.170200091908,0.07110003839399999,0.07110003839399999,0.11050005967,0.13780007441199998,0.195100105354,0.170200091908,0.23810012857399998,0.30355016391700007,0.44450024003,2023-02-13
02-14,2,14,0.452100244134,0.114300061722,0.236200127548,0.114300061722,0.13210007133399998,0.154900083646,0.31750017145000003,0.13970007543799998,0.21080011383199998,0.28960015638400005,0.18540010011600003,0.17270009325799998,0.24380013165199996,0.147300079542,0.17270009325799998,0.07110003839399999,0.07110003839399999,0.114300061722,0.13780007441199998,0.19715635646437502,0.17270009325799998,0.23810012857399998,0.30355016391700007,0.452100244134,2023-02-14
02-15,2,15,0.452100244134,0.114300061722,0.236200127548,0.11940006447600002,0.13210007133399998,0.16260008780399998,0.31750017145000003,0.149900080946,0.215900116586,0.292100157734,0.18800010152,0.17270009325799998,0.24380013165199996,0.147300079542,0.18030009736199998,0.07110003839399999,0.07110003839399999,0.116850063099,0.14350007749,0.19970635784137497,0.17650009531,0.23810012857399998,0.304800164592,0.452100244134,2023-02-15
02-16,2,16,0.454700245538,0.114300061722,0.236200127548,0.11940006447600002,0.13210007133399998,0.16260008780399998,0.31750017145000003,0.152400082296,0.228600123444,0.294600159084,0.203200109728,0.17270009325799998,0.24380013165199996,0.147300079542,0.18030009736199998,0.07110003839399999,0.07110003839399999,0.116850063099,0.14350007749,0.20192510903949998,0.17650009531,0.23810012857399998,0.306050165267,0.454700245538,2023-02-16
02-17,2,17,0.454700245538,0.114300061722,0.236200127548,0.147300079542,0.13210007133399998,0.16260008780399998,0.31750017145000003,0.152400082296,0.228600123444,0.299700161838,0.215900116586,0.175300094662,0.24380013165199996,0.152400082296,0.19050010287,0.07110003839399999,0.07110003839399999,0.12320006652799999,0.1511250816075,0.205900111186,0.182900098766,0.23810012857399998,0.30860016664400003,0.454700245538,2023-02-17
02-18,2,18,0.454700245538,0.114300061722,0.236200127548,0.147300079542,0.13210007133399998,0.16260008780399998,0.31750017145000003,0.1600000864,0.228600123444,0.299700161838,0.22100011934000002,0.175300094662,0.24380013165199996,0.152400082296,0.198100106974,0.076200041148,0.076200041148,0.12320006652799999,0.1511250816075,0.20748761204325,0.18670010081799998,0.23810012857399998,0.30860016664400003,0.454700245538,2023-02-18
02-19,2,19,0.454700245538,0.114300061722,0.236200127548,0.147300079542,0.13210007133399998,0.170200091908,0.31750017145000003,0.175300094662,0.228600123444,0.299700161838,0.22100011934000002,0.175300094662,0.24380013165199996,0.154900083646,0.198100106974,0.078700042498,0.078700042498,0.12320006652799999,0.15300008262,0.209231362984875,0.18670010081799998,0.23810012857399998,0.30860016664400003,0.454700245538,2023-02-19
02-20,2,20,0.47750025784999994,0.116800063072,0.236200127548,0.16260008780399998,0.13210007133399998,0.17270009325799998,0.3200001728,0.175300094662,0.228600123444,0.299700161838,0.226100122094,0.175300094662,0.24380013165199996,0.16260008780399998,0.203200109728,0.078700042498,0.078700042498,0.12445006720299999,0.16260008780399998,0.213200115128,0.189250102195,0.23810012857399998,0.309850167319,0.47750025784999994,2023-02-20
02-21,2,21,0.47750025784999994,0.12190006582599998,0.24380013165199996,0.17270009325799998,0.14220007678799998,0.17270009325799998,0.3200001728,0.175300094662,0.228600123444,0.299700161838,0.228600123444,0.175300094662,0.24380013165199996,0.16760009050400002,0.208300112482,0.078700042498,0.078700042498,0.13205007130699997,0.1714250925695,0.216043866663625,0.191800103572,0.24380013165199996,0.309850167319,0.47750025784999994,2023-02-21
02-22,2,22,0.48510026195399997,0.12700006858000001,0.24380013165199996,0.17270009325799998,0.14480007819200003,0.17270009325799998,0.335300181062,0.175300094662,0.228600123444,0.299700161838,0.228600123444,0.177800096012,0.25400013716000003,0.16760009050400002,0.208300112482,0.08130004390199999,0.08130004390199999,0.13590007338600002,0.1714250925695,0.21891261821275,0.193050104247,0.24635013302899997,0.31750017145,0.48510026195399997,2023-02-22
