M-D,M,D,1979_SWE_in,1980_SWE_in,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
10-11,10,11,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042291689504166666,0.0,0.0,0.0,0.010200005508000001,2023-10-11
10-12,10,12,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.00250000135,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520838474583333,0.0,0.0,0.005100002754000001,0.010200005508000001,2023-10-12
10-13,10,13,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007437504016250001,0.0,0.0,0.005100002754000001,0.010200005508000001,2023-10-13
10-14,10,14,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005833336483333334,0.0,0.0,0.0007500004050000106,0.010200005508000001,2023-10-14
10-15,10,15,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005291669524166667,0.0,0.0,0.0007500004050000106,0.010200005508000001,2023-10-15
10-16,10,16,0.0,0.0,0.005100002754000001,0.012700006858,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009020838204583334,0.0,0.0,0.001530000826200022,0.012700006858,2023-10-16
10-17,10,17,0.0,0.0,0.022900012366000002,0.022900012366000002,0.0,0.0,0.005100002754000001,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015895841917083337,0.0,0.0,0.005100002754000001,0.022900012366000002,2023-10-17
10-18,10,18,0.0,0.0,0.025400013716,0.022900012366000002,0.0,0.0,0.022900012366000002,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025400013716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002754168153916667,0.0,0.0,0.011700006318000021,0.025400013716,2023-10-18
10-19,10,19,0.0,0.0,0.027900015065999997,0.017800009611999998,0.0,0.0,0.022900012366000002,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03050001647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.012700006858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028583348768333335,0.0,0.0,0.012700006858,0.03050001647,2023-10-19
10-20,10,20,0.0,0.012700006858,0.03300001782,0.005100002754000001,0.0,0.0,0.022900012366000002,0.005100002754000001,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.03050001647,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.017800009611999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003231251744875,0.0,0.0,0.010950005913000011,0.03300001782,2023-10-20
10-21,10,21,0.0,0.025400013716,0.027900015065999997,0.005100002754000001,0.0,0.0,0.025400013716,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025400013716,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.005100002754000001,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.017800009611999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493751886625,0.0,0.0006250003375,0.012480006739200033,0.027900015065999997,2023-10-21
10-22,10,22,0.0,0.022900012366000002,0.022900012366000002,0.005100002754000001,0.0,0.0,0.025400013716,0.010200005508000001,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.020300010961999997,0.00250000135,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.00250000135,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003385418494791667,0.0,0.00250000135,0.01345000726300001,0.025400013716,2023-10-22
10-23,10,23,0.0,0.020300010961999997,0.020300010961999997,0.005100002754000001,0.0,0.0,0.025400013716,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015200008207999998,0.015200008207999998,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.007600004103999999,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.010200005508000001,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0034916685521666664,0.0,0.005100002754000001,0.01345000726300001,0.025400013716,2023-10-23
10-24,10,24,0.0,0.020300010961999997,0.020300010961999997,0.005100002754000001,0.0,0.0,0.025400013716,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.012700006858,0.012700006858,0.00250000135,0.012700006858,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.020300010961999997,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.00250000135,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.005100002754000001,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00386250208575,0.0,0.005100002754000001,0.012700006858,0.025400013716,2023-10-24
10-25,10,25,0.0,0.015200008207999998,0.022900012366000002,0.0,0.0,0.0,0.025400013716,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.012700006858,0.012700006858,0.015200008207999998,0.015200008207999998,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.025400013716,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.004075002200500001,0.0,0.005100002754000001,0.015200008207999998,0.025400013716,2023-10-25
10-26,10,26,0.0,0.005100002754000001,0.027900015065999997,0.0,0.0,0.0,0.025400013716,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.0,0.010200005508000001,0.012700006858,0.03050001647,0.015200008207999998,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,0.035600019223999996,0.0,0.017800009611999998,0.005100002754000001,0.0,0.0,0.010200005508000001,0.0,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.010200005508000001,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.005191669470166667,0.0,0.006375003442500001,0.01598000862920001,0.035600019223999996,2023-10-26
10-27,10,27,0.0,0.0,0.027900015065999997,0.0,0.017800009611999998,0.0,0.03300001782,0.005100002754000001,0.0,0.0,0.0,0.007600004103999999,0.0,0.010200005508000001,0.0,0.0,0.005100002754000001,0.007600004103999999,0.03300001782,0.015200008207999998,0.0,0.0,0.0,0.0,0.007600004103999999,0.0,0.03300001782,0.0,0.017800009611999998,0.0,0.0,0.0,0.017800009611999998,0.0,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.012700006858,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0058729198380416655,0.0,0.008250004455,0.017800009611999998,0.03300001782,2023-10-27
10-28,10,28,0.0,0.0,0.027900015065999997,0.0,0.020300010961999997,0.0,0.03300001782,0.005100002754000001,0.0,0.0,0.0,0.017800009611999998,0.0,0.027900015065999997,0.0,0.0,0.00250000135,0.005100002754000001,0.03300001782,0.015200008207999998,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.03300001782,0.0,0.017800009611999998,0.0,0.0,0.005100002754000001,0.017800009611999998,0.0,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.010200005508000001,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.006402086790458332,0.0,0.010200005508000001,0.02258001219320003,0.03300001782,2023-10-28
10-29,10,29,0.0,0.0,0.027900015065999997,0.012700006858,0.022900012366000002,0.0,0.03300001782,0.005100002754000001,0.0,0.0,0.0,0.025400013716,0.0,0.027900015065999997,0.0,0.0,0.0,0.0,0.040600021923999995,0.015200008207999998,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.038100020574,0.0,0.017800009611999998,0.0,0.0,0.005100002754000001,0.017800009611999998,0.0,0.005100002754000001,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.0,0.006933337077333333,0.0,0.010825005845500002,0.02615001412100001,0.040600021923999995,2023-10-29
10-30,10,30,0.0,0.0,0.027900015065999997,0.017800009611999998,0.022900012366000002,0.0,0.03300001782,0.005100002754000001,0.00250000135,0.0,0.0,0.025400013716,0.0,0.027900015065999997,0.0,0.0,0.0,0.0,0.040600021923999995,0.015200008207999998,0.0,0.0,0.0,0.0,0.005100002754000001,0.0,0.038100020574,0.0,0.017800009611999998,0.0,0.0,0.005100002754000001,0.017800009611999998,0.0,0.0,0.010200005508000001,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.010200005508000001,0.0,0.017800009611999998,0.0,0.0,0.0,0.0,0.007356253972375,0.0,0.0133250071955,0.02615001412100001,0.040600021923999995,2023-10-30
10-31,10,31,0.0,0.0,0.03300001782,0.017800009611999998,0.022900012366000002,0.0,0.03300001782,0.005100002754000001,0.007600004103999999,0.0,0.0,0.025400013716,0.0,0.027900015065999997,0.007600004103999999,0.0,0.0,0.0,0.040600021923999995,0.015200008207999998,0.0,0.0,0.005100002754000001,0.0,0.005100002754000001,0.005100002754000001,0.040600021923999995,0.0,0.017800009611999998,0.0,0.0,0.005100002754000001,0.020300010961999997,0.0,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.010200005508000001,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.008041671009166666,0.0,0.0133250071955,0.02615001412100001,0.040600021923999995,2023-10-31
11-01,11,1,0.0,0.0,0.03300001782,0.015200008207999998,0.022900012366000002,0.0,0.045700024677999995,0.005100002754000001,0.007600004103999999,0.0,0.0,0.025400013716,0.0,0.03050001647,0.010200005508000001,0.0,0.0,0.0,0.040600021923999995,0.010200005508000001,0.0,0.0,0.005100002754000001,0.0,0.005100002754000001,0.010200005508000001,0.043200023328,0.0,0.017800009611999998,0.0,0.0,0.00250000135,0.017800009611999998,0.0,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.010200005508000001,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.008310421154291666,0.0,0.012700006858,0.026930014542200023,0.045700024677999995,2023-11-01
11-02,11,2,0.0,0.0,0.027900015065999997,0.015200008207999998,0.022900012366000002,0.0,0.045700024677999995,0.005100002754000001,0.0,0.0,0.0,0.025400013716,0.0,0.035600019223999996,0.015200008207999998,0.0,0.0,0.0,0.040600021923999995,0.0,0.0,0.0,0.005100002754000001,0.0,0.005100002754000001,0.015200008207999998,0.043200023328,0.0,0.017800009611999998,0.0,0.0,0.0,0.015200008207999998,0.0,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.010200005508000001,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.007989587647708333,0.0,0.0133250071955,0.02615001412100001,0.045700024677999995,2023-11-02
11-03,11,3,0.00250000135,0.0,0.027900015065999997,0.015200008207999998,0.022900012366000002,0.0,0.048300026082,0.005100002754000001,0.0,0.0,0.0,0.025400013716,0.0,0.035600019223999996,0.022900012366000002,0.0,0.005100002754000001,0.0,0.040600021923999995,0.0,0.0,0.0,0.005100002754000001,0.0,0.007600004103999999,0.017800009611999998,0.043200023328,0.0,0.017800009611999998,0.0,0.0,0.0,0.017800009611999998,0.0,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.027900015065999997,0.0,0.012700006858,0.0,0.0,0.0,0.0,0.008891671468166667,0.0,0.015850008558999998,0.027900015065999997,0.048300026082,2023-11-03
11-04,11,4,0.010200005508000001,0.0,0.027900015065999997,0.012700006858,0.022900012366000002,0.0,0.050800027432,0.005100002754000001,0.00250000135,0.00250000135,0.0,0.025400013716,0.0,0.035600019223999996,0.022900012366000002,0.0,0.005100002754000001,0.0,0.040600021923999995,0.0,0.0,0.0,0.005100002754000001,0.0,0.007600004103999999,0.022900012366000002,0.043200023328,0.0,0.022900012366000002,0.0,0.0,0.0,0.015200008207999998,0.0,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.017800009611999998,0.0,0.0,0.027900015065999997,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.0095250051435,0.0,0.015850008558999998,0.027900015065999997,0.050800027432,2023-11-04
11-05,11,5,0.010200005508000001,0.005100002754000001,0.027900015065999997,0.012700006858,0.022900012366000002,0.0,0.053300028782,0.005100002754000001,0.005100002754000001,0.00250000135,0.0,0.025400013716,0.0,0.038100020574,0.022900012366000002,0.0,0.005100002754000001,0.0,0.055900030186,0.0,0.0,0.0,0.012700006858,0.0,0.007600004103999999,0.025400013716,0.043200023328,0.005100002754000001,0.022900012366000002,0.0,0.012700006858,0.0,0.015200008207999998,0.007600004103999999,0.0,0.017800009611999998,0.0,0.0,0.0,0.0,0.0,0.017800009611999998,0.0,0.0,0.027900015065999997,0.0,0.015200008207999998,0.0,0.0,0.0,0.0,0.010902089220458334,0.005100002754000001,0.017800009611999998,0.027900015065999997,0.055900030186,2023-11-05
11-06,11,6,0.012700006858,0.005100002754000001,0.022900012366000002,0.012700006858,0.022900012366000002,0.0,0.055900030186,0.005100002754000001,0.007600004103999999,0.00250000135,0.0,0.025400013716,0.017800009611999998,0.038100020574,0.025400013716,0.0,0.010200005508000001,0.0,0.06350003429000001,0.0,0.012700006858,0.0,0.012700006858,0.0,0.007600004103999999,0.025400013716,0.040600021923999995,0.010200005508000001,0.022900012366000002,0.0,0.012700006858,0.0,0.012700006858,0.007600004103999999,0.0,0.017800009611999998,0.0,0.0,0.0,0.0,0.0,0.017800009611999998,0.0,0.0,0.045700024677999995,0.0,0.020300010961999997,0.0,0.0,0.0,0.0,0.012385423354791668,0.007600004103999999,0.0184250099495,0.029210015773400055,0.06350003429000001,2023-11-06
11-07,11,7,0.020300010961999997,0.005100002754000001,0.017800009611999998,0.012700006858,0.022900012366000002,0.00250000135,0.055900030186,0.005100002754000001,0.015200008207999998,0.010200005508000001,0.0,0.025400013716,0.017800009611999998,0.035600019223999996,0.025400013716,0.0,0.010200005508000001,0.0,0.06350003429000001,0.0,0.015200008207999998,0.0,0.015200008207999998,0.0,0.007600004103999999,0.025400013716,0.040600021923999995,0.010200005508000001,0.022900012366000002,0.0,0.012700006858,0.0,0.005100002754000001,0.007600004103999999,0.0,0.020300010961999997,0.0,0.0,0.0,0.007600004103999999,0.0,0.017800009611999998,0.00250000135,0.0,0.045700024677999995,0.0,0.020300010961999997,0.0,0.0,0.0,0.0,0.012964590334208333,0.008900004806,0.020300010961999997,0.028460015368400045,0.06350003429000001,2023-11-07
11-08,11,8,0.025400013716,0.005100002754000001,0.0,0.012700006858,0.027900015065999997,0.007600004103999999,0.055900030186,0.007600004103999999,0.03050001647,0.015200008207999998,0.0,0.020300010961999997,0.020300010961999997,0.035600019223999996,0.027900015065999997,0.0,0.005100002754000001,0.0,0.06350003429000001,0.0,0.022900012366000002,0.0,0.015200008207999998,0.0,0.007600004103999999,0.027900015065999997,0.040600021923999995,0.00250000135,0.017800009611999998,0.0,0.015200008207999998,0.0,0.0,0.007600004103999999,0.0,0.020300010961999997,0.0,0.0,0.0,0.007600004103999999,0.0,0.017800009611999998,0.005100002754000001,0.0,0.045700024677999995,0.007600004103999999,0.020300010961999997,0.0,0.0,0.0,0.0,0.013381257225875,0.007600004103999999,0.020300010961999997,0.03203001729620002,0.06350003429000001,2023-11-08
11-09,11,9,0.025400013716,0.005100002754000001,0.0,0.010200005508000001,0.043200023328,0.007600004103999999,0.086400046656,0.017800009611999998,0.048300026082,0.015200008207999998,0.0,0.020300010961999997,0.022900012366000002,0.035600019223999996,0.027900015065999997,0.0,0.005100002754000001,0.0,0.06350003429000001,0.0,0.022900012366000002,0.0,0.025400013716,0.0,0.017800009611999998,0.027900015065999997,0.038100020574,0.0,0.015200008207999998,0.0,0.015200008207999998,0.0,0.005100002754000001,0.007600004103999999,0.00250000135,0.020300010961999997,0.0,0.0,0.0,0.007600004103999999,0.0,0.017800009611999998,0.007600004103999999,0.0,0.045700024677999995,0.007600004103999999,0.020300010961999997,0.0,0.0,0.0,0.0,0.015397924981541666,0.007600004103999999,0.022900012366000002,0.03963002140020002,0.086400046656,2023-11-09
11-10,11,10,0.03050001647,0.005100002754000001,0.0,0.010200005508000001,0.055900030186,0.012700006858,0.09140004935599999,0.025400013716,0.048300026082,0.017800009611999998,0.00250000135,0.020300010961999997,0.022900012366000002,0.03300001782,0.027900015065999997,0.0,0.0,0.035600019223999996,0.06350003429000001,0.0,0.025400013716,0.0,0.03300001782,0.0,0.020300010961999997,0.027900015065999997,0.053300028782,0.0,0.020300010961999997,0.0,0.015200008207999998,0.0,0.005100002754000001,0.007600004103999999,0.022900012366000002,0.020300010961999997,0.0,0.0,0.0,0.007600004103999999,0.0,0.017800009611999998,0.007600004103999999,0.007600004103999999,0.050800027432,0.007600004103999999,0.020300010961999997,0.0,0.0,0.0,0.0,0.018200009827999998,0.013950007532999999,0.026025014053500002,0.04905002648700001,0.09140004935599999,2023-11-10
