Date,site_no,flow_cms,gage_id
1980-08-27,10011500,2.0104928,10011500
1980-08-28,10011500,1.7273247999999999,10011500
1980-08-29,10011500,1.557424,10011500
1980-08-30,10011500,1.5291071999999999,10011500
1980-08-31,10011500,1.699008,10011500
1980-09-01,10011500,1.8122752,10011500
1980-09-02,10011500,1.699008,10011500
1980-09-03,10011500,1.6423744,10011500
1980-09-04,10011500,1.6423744,10011500
1980-09-05,10011500,1.5857408,10011500
1980-09-06,10011500,2.3219776,10011500
1980-09-07,10011500,3.6245504,10011500
1980-09-08,10011500,3.5962336,10011500
1980-09-09,10011500,3.6245504,10011500
1980-09-10,10011500,4.0493024,10011500
1980-09-11,10011500,3.8510847999999998,10011500
1980-09-12,10011500,3.7944512,10011500
1980-09-13,10011500,3.6528671999999998,10011500
1980-09-14,10011500,3.398016,10011500
1980-09-15,10011500,3.3696992,10011500
1980-09-16,10011500,3.2564319999999998,10011500
1980-09-17,10011500,3.1997984,10011500
1980-09-18,10011500,3.114848,10011500
1980-09-19,10011500,3.0015808,10011500
1980-09-20,10011500,2.6334624,10011500
1980-09-21,10011500,1.5291071999999999,10011500
1980-09-22,10011500,1.5007904,10011500
1980-09-23,10011500,1.4441568,10011500
1980-09-24,10011500,1.41584,10011500
1980-09-25,10011500,1.3875232,10011500
1980-09-26,10011500,1.3592064,10011500
1980-09-27,10011500,1.3592064,10011500
1980-09-28,10011500,1.3308896,10011500
1980-09-29,10011500,1.3025728,10011500
1980-09-30,10011500,1.274256,10011500
1980-10-01,10011500,1.3592064,10011500
1980-10-02,10011500,1.3025728,10011500
1980-10-03,10011500,1.3025728,10011500
1980-10-04,10011500,1.3025728,10011500
1980-10-05,10011500,1.2459392,10011500
1980-10-06,10011500,1.2459392,10011500
1980-10-07,10011500,1.2459392,10011500
1980-10-08,10011500,1.2459392,10011500
1980-10-09,10011500,1.1893056,10011500
1980-10-10,10011500,0.991088,10011500
1980-10-11,10011500,0.991088,10011500
1980-10-12,10011500,0.991088,10011500
1980-10-13,10011500,1.5291071999999999,10011500
1980-10-14,10011500,1.6423744,10011500
1980-10-15,10011500,2.0954432,10011500
1980-10-16,10011500,2.0388096,10011500
1980-10-17,10011500,1.9255423999999999,10011500
1980-10-18,10011500,1.8689088,10011500
1980-10-19,10011500,1.8689088,10011500
1980-10-20,10011500,1.5007904,10011500
1980-10-21,10011500,1.4441568,10011500
1980-10-22,10011500,1.3592064,10011500
1980-10-23,10011500,1.2176224,10011500
1980-10-24,10011500,1.132672,10011500
1980-10-25,10011500,1.274256,10011500
1980-10-26,10011500,1.4441568,10011500
1980-10-27,10011500,1.6423744,10011500
1980-10-28,10011500,1.5007904,10011500
1980-10-29,10011500,1.3592064,10011500
1980-10-30,10011500,1.5007904,10011500
1980-10-31,10011500,1.5857408,10011500
1980-11-01,10011500,1.6423744,10011500
1980-11-02,10011500,1.5291071999999999,10011500
1980-11-03,10011500,1.5291071999999999,10011500
1980-11-04,10011500,1.41584,10011500
1980-11-05,10011500,1.5857408,10011500
1980-11-06,10011500,1.5857408,10011500
1980-11-07,10011500,1.5857408,10011500
1980-11-08,10011500,1.7556416,10011500
1980-11-09,10011500,1.7556416,10011500
1980-11-10,10011500,1.6423744,10011500
1980-11-11,10011500,1.5857408,10011500
1980-11-12,10011500,1.8972256,10011500
1980-11-13,10011500,1.7556416,10011500
1980-11-14,10011500,1.5007904,10011500
1980-11-15,10011500,1.2176224,10011500
1980-11-16,10011500,1.3025728,10011500
1980-11-17,10011500,1.3592064,10011500
1980-11-18,10011500,1.41584,10011500
1980-11-19,10011500,1.41584,10011500
1980-11-20,10011500,1.41584,10011500
1980-11-21,10011500,1.4724736,10011500
1980-11-22,10011500,1.5291071999999999,10011500
1980-11-23,10011500,1.4724736,10011500
1980-11-24,10011500,1.5007904,10011500
1980-11-25,10011500,1.274256,10011500
1980-11-26,10011500,1.274256,10011500
1980-11-27,10011500,1.41584,10011500
1980-11-28,10011500,1.5007904,10011500
1980-11-29,10011500,1.4441568,10011500
1980-11-30,10011500,1.41584,10011500
1980-12-01,10011500,1.41584,10011500
1980-12-02,10011500,1.3875232,10011500
1980-12-03,10011500,1.3592064,10011500
1980-12-04,10011500,1.3592064,10011500
1980-12-05,10011500,1.41584,10011500
1980-12-06,10011500,1.4441568,10011500
1980-12-07,10011500,1.4441568,10011500
1980-12-08,10011500,1.132672,10011500
1980-12-09,10011500,1.1893056,10011500
1980-12-10,10011500,1.2176224,10011500
1980-12-11,10011500,1.2459392,10011500
1980-12-12,10011500,1.274256,10011500
1980-12-13,10011500,1.3025728,10011500
1980-12-14,10011500,1.3025728,10011500
1980-12-15,10011500,1.3025728,10011500
1980-12-16,10011500,1.274256,10011500
1980-12-17,10011500,1.274256,10011500
1980-12-18,10011500,1.2459392,10011500
1980-12-19,10011500,1.2459392,10011500
1980-12-20,10011500,1.1893056,10011500
1980-12-21,10011500,1.2176224,10011500
1980-12-22,10011500,1.2176224,10011500
1980-12-23,10011500,1.2176224,10011500
1980-12-24,10011500,1.1893056,10011500
1980-12-25,10011500,1.2176224,10011500
1980-12-26,10011500,1.2176224,10011500
1980-12-27,10011500,1.2176224,10011500
1980-12-28,10011500,1.1893056,10011500
1980-12-29,10011500,1.0760384,10011500
1980-12-30,10011500,1.132672,10011500
1980-12-31,10011500,1.1609888,10011500
1981-01-01,10011500,1.1609888,10011500
1981-01-02,10011500,1.132672,10011500
1981-01-03,10011500,1.132672,10011500
1981-01-04,10011500,1.1043552,10011500
1981-01-05,10011500,1.132672,10011500
1981-01-06,10011500,1.132672,10011500
1981-01-07,10011500,1.0760384,10011500
1981-01-08,10011500,1.0760384,10011500
1981-01-09,10011500,1.0760384,10011500
1981-01-10,10011500,1.0760384,10011500
1981-01-11,10011500,1.0760384,10011500
1981-01-12,10011500,1.0760384,10011500
1981-01-13,10011500,1.0760384,10011500
1981-01-14,10011500,1.0760384,10011500
1981-01-15,10011500,1.0760384,10011500
1981-01-16,10011500,1.0760384,10011500
1981-01-17,10011500,1.0760384,10011500
1981-01-18,10011500,1.0760384,10011500
1981-01-19,10011500,1.0760384,10011500
1981-01-20,10011500,1.0760384,10011500
1981-01-21,10011500,1.0760384,10011500
1981-01-22,10011500,1.0760384,10011500
1981-01-23,10011500,1.0760384,10011500
1981-01-24,10011500,1.0194048,10011500
1981-01-25,10011500,0.9627711999999999,10011500
1981-01-26,10011500,0.9344544,10011500
1981-01-27,10011500,1.0194048,10011500
1981-01-28,10011500,0.991088,10011500
1981-01-29,10011500,1.0194048,10011500
1981-01-30,10011500,1.0194048,10011500
1981-01-31,10011500,1.0194048,10011500
1981-02-01,10011500,0.9627711999999999,10011500
1981-02-02,10011500,0.9344544,10011500
1981-02-03,10011500,0.9061376,10011500
1981-02-04,10011500,0.9627711999999999,10011500
1981-02-05,10011500,0.991088,10011500
1981-02-06,10011500,0.991088,10011500
1981-02-07,10011500,0.991088,10011500
1981-02-08,10011500,0.991088,10011500
1981-02-09,10011500,0.991088,10011500
1981-02-10,10011500,0.991088,10011500
1981-02-11,10011500,0.9344544,10011500
1981-02-12,10011500,0.991088,10011500
1981-02-13,10011500,0.9627711999999999,10011500
1981-02-14,10011500,0.991088,10011500
1981-02-15,10011500,0.991088,10011500
1981-02-16,10011500,0.991088,10011500
1981-02-17,10011500,0.991088,10011500
1981-02-18,10011500,0.991088,10011500
1981-02-19,10011500,0.9627711999999999,10011500
1981-02-20,10011500,0.9627711999999999,10011500
1981-02-21,10011500,1.0477216,10011500
1981-02-22,10011500,0.9061376,10011500
1981-02-23,10011500,0.9627711999999999,10011500
1981-02-24,10011500,1.0194048,10011500
1981-02-25,10011500,0.9627711999999999,10011500
1981-02-26,10011500,0.9344544,10011500
1981-02-27,10011500,0.9344544,10011500
1981-02-28,10011500,0.9344544,10011500
1981-03-01,10011500,0.991088,10011500
1981-03-02,10011500,1.0760384,10011500
1981-03-03,10011500,0.9344544,10011500
1981-03-04,10011500,1.1043552,10011500
1981-03-05,10011500,1.0760384,10011500
1981-03-06,10011500,1.0760384,10011500
1981-03-07,10011500,0.9627711999999999,10011500
1981-03-08,10011500,0.9627711999999999,10011500
1981-03-09,10011500,1.0760384,10011500
1981-03-10,10011500,0.9344544,10011500
1981-03-11,10011500,1.0194048,10011500
1981-03-12,10011500,0.9344544,10011500
1981-03-13,10011500,0.991088,10011500
1981-03-14,10011500,0.9344544,10011500
1981-03-15,10011500,0.9061376,10011500
1981-03-16,10011500,0.9061376,10011500
1981-03-17,10011500,0.9344544,10011500
1981-03-18,10011500,0.991088,10011500
1981-03-19,10011500,0.9344544,10011500
1981-03-20,10011500,0.9344544,10011500
1981-03-21,10011500,0.9061376,10011500
1981-03-22,10011500,1.0194048,10011500
1981-03-23,10011500,0.991088,10011500
1981-03-24,10011500,0.9627711999999999,10011500
1981-03-25,10011500,0.9061376,10011500
1981-03-26,10011500,0.9627711999999999,10011500
1981-03-27,10011500,0.9627711999999999,10011500
1981-03-28,10011500,1.0194048,10011500
1981-03-29,10011500,1.0760384,10011500
1981-03-30,10011500,1.1043552,10011500
1981-03-31,10011500,1.132672,10011500
1981-04-01,10011500,1.0760384,10011500
1981-04-02,10011500,1.132672,10011500
1981-04-03,10011500,1.0760384,10011500
1981-04-04,10011500,1.1043552,10011500
1981-04-05,10011500,1.3308896,10011500
1981-04-06,10011500,1.2176224,10011500
1981-04-07,10011500,1.274256,10011500
1981-04-08,10011500,1.132672,10011500
1981-04-09,10011500,1.2459392,10011500
1981-04-10,10011500,1.6423744,10011500
1981-04-11,10011500,2.0388096,10011500
1981-04-12,10011500,2.0954432,10011500
1981-04-13,10011500,2.2936608,10011500
1981-04-14,10011500,2.6334624,10011500
1981-04-15,10011500,2.973264,10011500
1981-04-16,10011500,3.0298976,10011500
1981-04-17,10011500,3.7095008,10011500
1981-04-18,10011500,4.530688,10011500
1981-04-19,10011500,4.95544,10011500
1981-04-20,10011500,4.4457376,10011500
1981-04-21,10011500,4.3607872,10011500
1981-04-22,10011500,4.0209856,10011500
1981-04-23,10011500,4.7289056,10011500
1981-04-24,10011500,6.4279136,10011500
1981-04-25,10011500,9.0330592,10011500
1981-04-26,10011500,11.751472,10011500
1981-04-27,10011500,11.468304,10011500
1981-04-28,10011500,9.9958304,10011500
1981-04-29,10011500,11.609888,10011500
1981-04-30,10011500,15.8007744,10011500
1981-05-01,10011500,19.4819584,10011500
1981-05-02,10011500,25.0886848,10011500
1981-05-03,10011500,24.4373984,10011500
1981-05-04,10011500,15.6308736,10011500
1981-05-05,10011500,13.9318656,10011500
1981-05-06,10011500,12.74256,10011500
1981-05-07,10011500,9.9958304,10011500
1981-05-08,10011500,8.919792,10011500
1981-05-09,10011500,7.9570208,10011500
1981-05-10,10011500,8.0419712,10011500
1981-05-11,10011500,9.8542464,10011500
1981-05-12,10011500,7.7588032,10011500
1981-05-13,10011500,7.1075168,10011500
1981-05-14,10011500,8.0419712,10011500
1981-05-15,10011500,9.627712,10011500
1981-05-16,10011500,8.5799904,10011500
1981-05-17,10011500,8.1552384,10011500
1981-05-18,10011500,8.693257599999999,10011500
1981-05-19,10011500,10.760384,10011500
1981-05-20,10011500,11.893056,10011500
1981-05-21,10011500,10.3639488,10011500
1981-05-22,10011500,9.0330592,10011500
1981-05-23,10011500,8.2685056,10011500
1981-05-24,10011500,8.8065248,10011500
1981-05-25,10011500,10.760384,10011500
1981-05-26,10011500,16.3104768,10011500
1981-05-27,10011500,19.4819584,10011500
1981-05-28,10011500,20.8694816,10011500
1981-05-29,10011500,24.0409632,10011500
1981-05-30,10011500,27.1274944,10011500
1981-05-31,10011500,31.997984,10011500
1981-06-01,10011500,32.847488,10011500
1981-06-02,10011500,31.997984,10011500
1981-06-03,10011500,30.865312,10011500
1981-06-04,10011500,27.3540288,10011500
1981-06-05,10011500,30.298976,10011500
1981-06-06,10011500,35.962336,10011500
1981-06-07,10011500,42.4752,10011500
1981-06-08,10011500,44.740544,10011500
1981-06-09,10011500,46.72272,10011500
1981-06-10,10011500,38.510848,10011500
1981-06-11,10011500,37.095008,10011500
1981-06-12,10011500,35.679168,10011500
1981-06-13,10011500,30.865312,10011500
1981-06-14,10011500,24.4373984,10011500
1981-06-15,10011500,19.2837408,10011500
1981-06-16,10011500,16.8201792,10011500
1981-06-17,10011500,16.140576,10011500
1981-06-18,10011500,15.291072,10011500
1981-06-19,10011500,15.291072,10011500
1981-06-20,10011500,16.4803776,10011500
1981-06-21,10011500,17.1599808,10011500
1981-06-22,10011500,16.3104768,10011500
1981-06-23,10011500,15.1211712,10011500
1981-06-24,10011500,14.101766399999999,10011500
1981-06-25,10011500,12.74256,10011500
1981-06-26,10011500,12.03464,10011500
1981-06-27,10011500,11.751472,10011500
1981-06-28,10011500,10.901968,10011500
1981-06-29,10011500,9.8542464,10011500
1981-06-30,10011500,8.8065248,10011500
1981-07-01,10011500,8.2685056,10011500
1981-07-02,10011500,9.0330592,10011500
1981-07-03,10011500,8.353456,10011500
1981-07-04,10011500,7.0225664,10011500
1981-07-05,10011500,6.3429632,10011500
1981-07-06,10011500,6.088112,10011500
1981-07-07,10011500,6.1730624,10011500
1981-07-08,10011500,5.7483104,10011500
1981-07-09,10011500,5.3518752,10011500
1981-07-10,10011500,5.5784096,10011500
1981-07-11,10011500,5.4934592,10011500
1981-07-12,10011500,5.1819744,10011500
1981-07-13,10011500,5.1819744,10011500
1981-07-14,10011500,5.4934592,10011500
1981-07-15,10011500,5.1819744,10011500
1981-07-16,10011500,5.0403904,10011500
1981-07-17,10011500,5.0403904,10011500
1981-07-18,10011500,4.7289056,10011500
1981-07-19,10011500,4.530688,10011500
1981-07-20,10011500,4.1625696,10011500
1981-07-21,10011500,3.964352,10011500
1981-07-22,10011500,3.7661344,10011500
1981-07-23,10011500,3.5679168,10011500
1981-07-24,10011500,3.5679168,10011500
1981-07-25,10011500,3.5112832,10011500
1981-07-26,10011500,3.5112832,10011500
1981-07-27,10011500,3.7095008,10011500
1981-07-28,10011500,3.7661344,10011500
1981-07-29,10011500,3.5679168,10011500
1981-07-30,10011500,3.5112832,10011500
1981-07-31,10011500,3.4546495999999998,10011500
1981-08-01,10011500,3.3413824,10011500
1981-08-02,10011500,3.2847488,10011500
1981-08-03,10011500,3.3413824,10011500
1981-08-04,10011500,2.5201952,10011500
1981-08-05,10011500,2.3502944,10011500
1981-08-06,10011500,2.2370272,10011500
1981-08-07,10011500,2.1803936,10011500
1981-08-08,10011500,2.1803936,10011500
1981-08-09,10011500,2.12376,10011500
1981-08-10,10011500,2.406928,10011500
1981-08-11,10011500,2.7467296,10011500
1981-08-12,10011500,2.690096,10011500
1981-08-13,10011500,3.2847488,10011500
1981-08-14,10011500,3.4546495999999998,10011500
1981-08-15,10011500,2.8033632,10011500
1981-08-16,10011500,2.6334624,10011500
1981-08-17,10011500,2.4635616,10011500
1981-08-18,10011500,2.406928,10011500
1981-08-19,10011500,2.4635616,10011500
1981-08-20,10011500,2.5201952,10011500
1981-08-21,10011500,2.406928,10011500
1981-08-22,10011500,2.5768288,10011500
1981-08-23,10011500,2.4635616,10011500
1981-08-24,10011500,2.12376,10011500
1981-08-25,10011500,1.982176,10011500
1981-08-26,10011500,1.982176,10011500
1981-08-27,10011500,1.982176,10011500
1981-08-28,10011500,1.9255423999999999,10011500
1981-08-29,10011500,2.8033632,10011500
1981-08-30,10011500,2.973264,10011500
1981-08-31,10011500,2.973264,10011500
1981-09-01,10011500,2.9166304,10011500
1981-09-02,10011500,2.8599968,10011500
1981-09-03,10011500,2.8599968,10011500
1981-09-04,10011500,2.8599968,10011500
1981-09-05,10011500,3.4546495999999998,10011500
1981-09-06,10011500,3.8510847999999998,10011500
1981-09-07,10011500,3.0865312,10011500
1981-09-08,10011500,2.5768288,10011500
1981-09-09,10011500,2.2936608,10011500
1981-09-10,10011500,2.3502944,10011500
1981-09-11,10011500,2.406928,10011500
1981-09-12,10011500,2.12376,10011500
1981-09-13,10011500,2.0388096,10011500
1981-09-14,10011500,1.7273247999999999,10011500
1981-09-15,10011500,1.4441568,10011500
1981-09-16,10011500,1.3592064,10011500
1981-09-17,10011500,1.274256,10011500
1981-09-18,10011500,1.2459392,10011500
1981-09-19,10011500,1.2176224,10011500
1981-09-20,10011500,1.132672,10011500
1981-09-21,10011500,1.132672,10011500
1981-09-22,10011500,1.132672,10011500
1981-09-23,10011500,1.1043552,10011500
1981-09-24,10011500,1.1893056,10011500
1981-09-25,10011500,1.3308896,10011500
1981-09-26,10011500,1.4441568,10011500
1981-09-27,10011500,1.2459392,10011500
1981-09-28,10011500,1.132672,10011500
1981-09-29,10011500,1.0760384,10011500
1981-09-30,10011500,1.0760384,10011500
1981-10-01,10011500,1.1043552,10011500
1981-10-02,10011500,1.0760384,10011500
1981-10-03,10011500,1.5857408,10011500
1981-10-04,10011500,2.3219776,10011500
1981-10-05,10011500,2.0388096,10011500
1981-10-06,10011500,1.7273247999999999,10011500
1981-10-07,10011500,1.5857408,10011500
1981-10-08,10011500,1.9538592,10011500
1981-10-09,10011500,1.840592,10011500
1981-10-10,10011500,1.6423744,10011500
1981-10-11,10011500,3.7661344,10011500
1981-10-12,10011500,2.690096,10011500
1981-10-13,10011500,2.2087104,10011500
1981-10-14,10011500,2.0954432,10011500
1981-10-15,10011500,1.7839584,10011500
1981-10-16,10011500,2.265344,10011500
1981-10-17,10011500,2.1520768,10011500
1981-10-18,10011500,1.982176,10011500
1981-10-19,10011500,1.9538592,10011500
1981-10-20,10011500,1.8972256,10011500
1981-10-21,10011500,1.8972256,10011500
1981-10-22,10011500,1.6423744,10011500
1981-10-23,10011500,1.7273247999999999,10011500
1981-10-24,10011500,1.7839584,10011500
1981-10-25,10011500,1.557424,10011500
1981-10-26,10011500,1.5857408,10011500
