Date,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean_C,gage_id
1980-04-08,46191.68,0.0,728.99,51.891,-2.54,-25.52,76.5,-14.03,09217900
1980-04-09,46354.6,0.0,704.11,51.891,5.3,-15.6,181.39,-5.15,09217900
1980-04-10,46516.98,5.54,251.65,52.44500000000001,-2.13,-9.3,302.17,-5.715,09217900
1980-04-11,46678.76,0.0,554.48,52.44500000000001,-5.88,-18.91,137.17,-12.395,09217900
1980-04-12,46839.93,0.0,578.69,52.44500000000001,-6.33,-19.8,127.07,-13.065000000000001,09217900
1980-04-13,47000.44,0.0,755.48,52.44500000000001,-1.78,-25.48,76.73,-13.63,09217900
1980-04-14,47160.25,0.0,609.2,52.44500000000001,3.74,-11.27,258.48,-3.7649999999999997,09217900
1980-04-15,47319.34,0.0,416.69,52.44500000000001,2.64,-6.39,378.94,-1.8749999999999998,09217900
1980-04-16,47477.67,0.0,588.71,52.44500000000001,-0.25,-13.64,213.26,-6.945,09217900
1980-04-17,47635.19,5.76,502.8,53.02100000000001,8.67,-7.96,335.55,0.355,09217900
1980-04-18,47791.87,0.0,674.52,53.02100000000001,9.29,-7.56,346.22,0.8649999999999998,09217900
1980-04-19,47947.66,0.0,528.26,52.870000000000005,8.96,-2.41,511.66,3.2750000000000004,09217900
1980-04-20,48102.53,0.0,567.48,52.83500000000001,7.28,-5.16,416.16,1.06,09217900
1980-04-21,48256.44,0.0,256.6,52.510000000000005,6.62,1.74,692.69,4.18,09217900
1980-04-22,48409.34,0.0,344.82,52.422000000000004,2.49,-3.9,457.89,-0.7049999999999998,09217900
1980-04-23,48561.19,0.0,393.72,52.379999999999995,2.0,-5.01,420.78,-1.505,09217900
1980-04-24,48711.94,0.0,730.92,52.379999999999995,5.91,-10.96,264.79,-2.5250000000000004,09217900
1980-04-25,48861.55,0.0,746.54,52.379999999999995,5.14,-12.48,234.36,-3.6700000000000004,09217900
1980-04-26,49009.97,0.0,685.0,52.379999999999995,5.46,-9.07,307.62,-1.8050000000000002,09217900
1980-04-27,49157.16,0.0,685.52,52.379999999999995,6.88,-7.75,341.11,-0.43500000000000005,09217900
1980-04-28,49303.07,0.0,753.73,52.379999999999995,10.44,-7.5,336.97,1.4699999999999998,09217900
1980-04-29,49447.64,4.54,344.88,52.306,4.08,-4.22,446.7,-0.06999999999999984,09217900
1980-04-30,49590.84,11.39,343.71,53.44500000000001,0.79,-7.3,353.26,-3.255,09217900
1980-05-01,49732.6,0.0,562.85,53.44500000000001,3.44,-6.84,365.96,-1.7,09217900
1980-05-02,49872.88,0.0,685.83,53.44500000000001,7.46,-6.21,370.4,0.625,09217900
1980-05-03,50011.63,0.0,637.86,53.33200000000001,8.58,-3.3,466.24,2.64,09217900
1980-05-04,50148.79,6.39,496.3,53.24700000000001,8.5,-4.0,454.47,2.25,09217900
1980-05-05,50284.3,5.2,468.42,53.205,6.38,-5.0,421.19,0.69,09217900
1980-05-06,50418.12,5.14,468.18,53.123000000000005,7.57,-4.04,453.04,1.7650000000000001,09217900
1980-05-07,50550.19,4.27,579.38,53.550000000000004,8.17,-9.3,302.17,-0.5650000000000004,09217900
1980-05-08,50680.46,0.0,707.33,53.541,8.36,-5.8,385.22,1.2799999999999998,09217900
1980-05-09,50808.86,9.39,408.79,53.48400000000001,4.63,-4.65,432.61,-0.010000000000000231,09217900
1980-05-10,50935.34,14.66,85.64,53.475,-4.68,-5.77,397.3,-5.225,09217900
1980-05-11,51059.84,14.85,388.0,54.96000000000001,1.3,-7.07,359.57,-2.8850000000000002,09217900
1980-05-12,51182.3,18.41,592.6,56.801,6.18,-10.69,270.64,-2.255,09217900
1980-05-13,51302.68,0.0,761.51,56.801,1.68,-13.1,222.97,-5.71,09217900
1980-05-14,51420.9,0.0,619.74,56.754999999999995,5.47,-4.9,424.48,0.2849999999999997,09217900
1980-05-15,51536.91,10.1,468.99,56.726,5.21,-5.32,411.23,-0.05500000000000016,09217900
1980-05-16,51650.65,10.57,541.16,57.78300000000001,6.3,-6.96,362.73,-0.33000000000000007,09217900
1980-05-17,51762.05,5.4,499.93,58.324000000000005,2.28,-8.99,309.54,-3.3550000000000004,09217900
1980-05-18,51871.08,0.0,751.32,58.324000000000005,7.95,-6.1,380.37,0.9250000000000003,09217900
1980-05-19,51977.65,0.0,791.8,58.269000000000005,11.5,-4.7,386.92,3.4,09217900
1980-05-20,52081.72,0.0,759.58,58.091,13.08,-1.77,475.34,5.655,09217900
1980-05-21,52183.22,8.66,590.3,57.863,16.57,-0.58,557.07,7.995,09217900
1980-05-22,52282.1,0.0,811.2,57.727000000000004,15.8,-2.75,412.51,6.525,09217900
1980-05-23,52378.3,0.0,760.65,57.727000000000004,7.73,-7.83,310.38,-0.04999999999999982,09217900
1980-05-24,52471.76,0.0,552.41,57.691,4.16,-5.15,416.61,-0.4950000000000001,09217900
1980-05-25,52562.43,7.51,407.42,58.441,-2.35,-11.15,260.82,-6.75,09217900
1980-05-26,52650.24,6.03,559.81,59.04500000000001,3.92,-10.37,277.68,-3.2249999999999996,09217900
1980-05-27,52735.15,0.0,748.98,59.026,8.96,-5.55,374.04,1.7050000000000005,09217900
1980-05-28,52817.1,0.0,767.04,59.004,9.67,-5.49,369.59,2.09,09217900
1980-05-29,52896.04,0.0,495.89,58.973000000000006,2.62,-5.25,413.32,-1.315,09217900
1980-05-30,52971.91,8.89,552.72,58.95,8.74,-5.45,407.11,1.645,09217900
1980-05-31,53044.67,0.0,720.63,58.94,7.8,-5.76,381.82,1.02,09217900
1980-06-01,53114.27,0.0,706.09,58.94,6.05,-6.95,354.48,-0.4500000000000002,09217900
1980-06-02,53180.65,2.85,497.03,58.822,8.74,-3.19,482.63,2.7750000000000004,09217900
1980-06-03,53243.78,0.0,777.56,58.709,12.76,-3.3,412.34,4.73,09217900
1980-06-04,53303.61,0.0,508.58,58.281,12.76,4.18,815.9,8.469999999999999,09217900
1980-06-05,53360.09,0.0,821.45,58.241,13.56,-5.03,335.94,4.265000000000001,09217900
1980-06-06,53413.19,0.0,788.47,58.18,12.02,-4.55,361.03,3.735,09217900
1980-06-07,53462.86,0.0,811.55,58.147000000000006,12.69,-5.21,336.31,3.7399999999999998,09217900
1980-06-08,53509.08,0.0,741.36,57.955,13.49,-1.43,460.66,6.03,09217900
1980-06-09,53551.81,0.0,786.97,57.73,17.07,-0.66,456.97,8.205,09217900
1980-06-10,53591.01,0.0,756.39,57.417,18.08,1.45,524.17,9.764999999999999,09217900
1980-06-11,53626.66,0.0,783.57,57.188,17.3,-0.53,439.93,8.385,09217900
1980-06-12,53658.73,0.0,444.13,56.59700000000001,16.14,8.07,1048.76,12.105,09217900
1980-06-13,53687.2,0.0,845.7,56.58500000000001,16.37,-5.71,289.67,5.33,09217900
1980-06-14,53712.04,0.0,832.22,56.522000000000006,16.87,-4.51,315.02,6.180000000000001,09217900
1980-06-15,53733.23,0.0,723.69,56.522000000000006,7.71,-7.59,296.13,0.06000000000000005,09217900
1980-06-16,53750.77,0.0,758.57,56.458000000000006,12.65,-4.45,345.86,4.1,09217900
1980-06-17,53764.62,0.0,764.77,56.226,17.32,-0.48,438.06,8.42,09217900
1980-06-18,53774.8,0.0,568.06,55.677,18.49,7.08,864.23,12.785,09217900
1980-06-19,53781.28,0.0,699.19,55.326,17.42,2.35,564.3,9.885000000000002,09217900
1980-06-20,53784.06,0.0,620.39,54.901,16.65,4.11,684.5,10.379999999999999,09217900
1980-06-21,53783.15,0.0,662.7,54.483000000000004,17.63,3.97,649.74,10.799999999999999,09217900
1980-06-22,53778.53,0.0,715.18,54.055,19.71,4.19,621.13,11.950000000000001,09217900
1980-06-23,53770.22,0.0,561.02,53.54900000000001,17.04,6.05,808.58,11.545,09217900
1980-06-24,53758.22,0.0,828.15,53.46900000000001,17.46,-4.1,313.71,6.680000000000001,09217900
1980-06-25,53742.53,0.0,825.43,53.29500000000001,19.98,-1.86,346.98,9.06,09217900
1980-06-26,53723.18,0.0,765.67,53.018,18.91,0.6,442.18,9.755,09217900
1980-06-27,53700.18,0.0,860.52,53.018,18.29,-7.35,228.4,5.47,09217900
1980-06-28,53673.54,0.0,769.68,52.803,18.26,-0.9,398.82,8.680000000000001,09217900
1980-06-29,53643.29,0.0,546.31,52.19500000000001,20.16,8.48,906.01,14.32,09217900
1980-06-30,53609.44,0.0,579.75,51.717,17.77,5.4,718.54,11.585,09217900
1980-07-01,53572.02,0.0,831.4,51.665,18.65,-4.77,272.02,6.9399999999999995,09217900
1980-07-02,53531.07,0.0,623.7,51.30700000000001,16.32,2.52,572.48,9.42,09217900
1980-07-03,53486.61,0.0,674.03,51.034,15.85,0.51,476.7,8.18,09217900
1980-07-04,53438.67,0.0,697.48,50.809,15.76,-0.65,430.2,7.555,09217900
1980-07-05,53387.3,0.0,657.48,50.444,17.75,2.7,555.72,10.225,09217900
1980-07-06,53332.51,0.0,689.9,50.068000000000005,19.22,2.97,542.15,11.094999999999999,09217900
1980-07-07,53274.37,0.0,586.17,49.533,19.63,6.73,754.75,13.18,09217900
1980-07-08,53212.9,0.0,666.82,49.31100000000001,14.34,-0.73,435.62,6.805,09217900
1980-07-09,53148.15,0.0,676.58,48.918000000000006,18.95,3.36,550.72,11.155,09217900
1980-07-10,53080.17,0.0,556.51,48.389,18.53,6.6,763.57,12.565000000000001,09217900
1980-07-11,53009.0,0.0,669.77,47.929,20.23,4.97,599.4,12.6,09217900
1980-07-12,52934.69,0.0,532.35,47.309,20.2,8.75,895.57,14.475,09217900
1980-07-13,52857.29,0.0,731.79,46.999,18.98,1.4,444.31,10.19,09217900
1980-07-14,52776.86,0.0,662.43,46.685,16.12,1.46,493.3,8.790000000000001,09217900
1980-07-15,52693.43,0.0,709.57,46.475,15.33,-1.0,399.36,7.165,09217900
1980-07-16,52607.08,0.0,657.18,46.06700000000001,18.31,3.71,569.36,11.01,09217900
1980-07-17,52517.84,0.0,665.55,45.665,18.38,3.58,545.62,10.98,09217900
1980-07-18,52425.78,0.0,802.82,45.439,21.09,-0.62,340.22,10.235,09217900
1980-07-19,52330.96,0.0,786.46,45.244,19.35,-1.37,335.53,8.99,09217900
1980-07-20,52233.42,0.0,743.08,45.0,18.43,-0.17,387.53,9.129999999999999,09217900
1980-07-21,52133.24,0.0,739.05,44.709,19.58,0.91,415.83,10.245,09217900
1980-07-22,52030.46,0.0,714.47,44.352000000000004,20.21,2.51,475.5,11.36,09217900
1980-07-23,51925.14,0.0,567.5,43.772000000000006,20.66,7.8,799.42,14.23,09217900
1980-07-24,51817.34,0.0,653.35,43.337,19.64,4.36,582.27,12.0,09217900
1980-07-25,51707.13,0.0,759.93,43.106,19.26,-0.49,371.73,9.385000000000002,09217900
1980-07-26,51594.56,0.0,642.17,42.650000000000006,19.72,4.85,611.09,12.285,09217900
1980-07-27,51479.69,0.0,666.73,42.19200000000001,20.43,4.91,594.75,12.67,09217900
1980-07-28,51362.58,0.0,667.48,41.683,21.68,6.11,639.36,13.895,09217900
1980-07-29,51243.28,0.0,677.75,41.292,19.21,3.3,522.09,11.255,09217900
1980-07-30,51121.87,0.0,554.38,40.809,17.5,5.51,671.5,11.504999999999999,09217900
1980-07-31,50998.38,0.0,694.37,40.334,21.89,5.31,540.08,13.6,09217900
1980-08-01,50872.89,0.0,667.57,39.918000000000006,19.39,3.9,520.01,11.645,09217900
1980-08-02,50745.46,0.0,674.81,39.57300000000001,17.95,2.22,466.67,10.084999999999999,09217900
1980-08-03,50616.12,0.0,491.38,39.145,14.34,4.18,661.14,9.26,09217900
1980-08-04,50484.96,0.0,718.17,39.004000000000005,14.62,-2.65,305.52,5.984999999999999,09217900
1980-08-05,50352.01,0.0,701.54,38.584,20.98,4.01,444.42,12.495000000000001,09217900
1980-08-06,50217.35,0.0,475.31,37.848000000000006,21.66,11.52,974.64,16.59,09217900
1980-08-07,50081.01,0.0,680.18,37.375,21.41,5.26,481.96,13.335,09217900
1980-08-08,49943.06,0.0,663.26,36.881,21.26,5.77,472.83,13.515,09217900
1980-08-09,49803.54,0.0,710.7,36.518,20.14,2.62,301.9,11.38,09217900
1980-08-10,49662.52,0.0,610.68,36.121,17.01,3.46,328.52,10.235000000000001,09217900
1980-08-11,49520.04,0.0,670.44,35.679,20.4,4.53,300.91,12.465,09217900
1980-08-12,49376.15,0.0,787.85,35.445,22.79,-0.44,205.77,11.174999999999999,09217900
1980-08-13,49230.91,0.0,673.57,35.015,20.59,4.24,294.48,12.415,09217900
1980-08-14,49084.37,0.0,715.32,34.724000000000004,19.37,0.93,228.9,10.15,09217900
1980-08-15,48936.56,0.0,551.32,34.382,14.25,2.15,251.28,8.2,09217900
1980-08-16,48787.54,0.0,667.07,34.229000000000006,13.76,-2.35,177.07,5.705,09217900
1980-08-17,48637.36,0.0,697.7,33.963,17.94,0.33,218.51,9.135,09217900
1980-08-18,48486.06,0.0,645.33,33.597,18.02,2.71,262.38,10.365,09217900
1980-08-19,48333.69,6.69,571.12,33.577999999999996,16.11,-5.55,136.98,5.279999999999999,09217900
1980-08-20,48180.28,0.0,720.59,33.577999999999996,11.4,-7.55,116.19,1.9250000000000003,09217900
1980-08-21,48025.89,0.0,636.04,33.292,15.93,0.8,226.62,8.365,09217900
1980-08-22,47870.56,0.0,743.37,33.023,22.1,0.41,219.8,11.255,09217900
1980-08-23,47714.32,0.0,623.26,32.754000000000005,15.44,0.4,219.73,7.92,09217900
1980-08-24,47557.22,0.0,498.38,32.294000000000004,15.89,4.95,310.55,10.42,09217900
1980-08-25,47399.3,0.0,561.1,31.998000000000005,13.79,1.07,231.29,7.43,09217900
1980-08-26,47240.59,0.0,610.23,31.811000000000003,12.88,-1.57,188.42,5.655,09217900
1980-08-27,47081.13,0.0,659.93,31.638,14.84,-1.87,183.9,6.484999999999999,09217900
1980-08-28,46920.97,0.0,617.67,31.337000000000003,16.18,1.17,233.18,8.675,09217900
1980-08-29,46760.13,0.0,625.22,31.099000000000004,15.19,-0.34,207.37,7.425,09217900
1980-08-30,46598.65,0.0,616.44,30.927999999999997,13.25,-1.93,183.16,5.66,09217900
1980-08-31,46436.57,0.0,366.48,30.829000000000004,4.0,-3.64,159.84,0.17999999999999994,09217900
1980-09-01,46273.92,0.0,623.98,30.749000000000002,11.33,-4.1,153.97,3.615,09217900
1980-09-02,46110.74,0.0,617.29,30.528,14.82,-0.73,201.16,7.045,09217900
1980-09-03,45947.05,0.0,269.7,29.967000000000002,12.9,7.37,371.12,10.135,09217900
1980-09-04,45782.89,0.0,564.09,29.526,17.93,4.5,300.19,11.215,09217900
1980-09-05,45618.3,0.0,598.89,29.164,17.68,2.62,260.46,10.15,09217900
1980-09-06,45453.29,0.0,399.17,28.624000000000002,15.58,6.86,357.62,11.22,09217900
1980-09-07,45287.91,0.0,480.27,28.244,13.9,3.03,268.72,8.465,09217900
1980-09-08,45122.18,3.68,401.61,27.899,14.75,2.23,252.93,8.49,09217900
1980-09-09,44956.13,8.46,471.42,27.819000000000003,12.47,-4.1,154.02,4.1850000000000005,09217900
1980-09-10,44789.8,0.0,485.75,27.492000000000004,12.96,1.78,244.41,7.37,09217900
1980-09-11,44623.2,4.35,149.2,27.167,5.62,1.74,411.48,3.68,09217900
1980-09-12,44456.37,0.0,511.65,27.054000000000002,8.22,-3.33,163.89,2.4450000000000003,09217900
1980-09-13,44289.34,0.0,562.69,26.861000000000004,12.1,-1.4,190.94,5.35,09217900
1980-09-14,44122.13,0.0,308.35,26.298000000000002,13.69,7.4,372.09,10.545,09217900
1980-09-15,43954.77,0.0,526.3,26.003,13.23,1.02,230.52,7.125,09217900
1980-09-16,43787.29,0.0,510.26,25.786,10.74,-0.83,199.57,4.955,09217900
1980-09-17,43619.72,0.0,605.43,25.711000000000002,11.87,-4.21,152.61,3.8299999999999996,09217900
1980-09-18,43452.08,0.0,600.46,25.359,18.55,2.38,255.72,10.465,09217900
1980-09-19,43284.4,0.0,500.37,25.018,13.53,2.14,251.1,7.835,09217900
1980-09-20,43116.7,0.0,606.97,24.996000000000002,11.32,-5.48,137.7,2.92,09217900
1980-09-21,42949.02,0.0,505.53,24.926000000000002,7.15,-4.34,151.03,1.4050000000000002,09217900
1980-09-22,42781.38,0.0,598.51,24.926000000000002,7.73,-8.6,106.49,-0.4349999999999996,09217900
1980-09-23,42613.81,0.0,546.32,24.921000000000003,7.72,-5.89,133.24,0.915,09217900
1980-09-24,42446.33,0.0,553.89,24.921000000000003,7.97,-6.32,128.58,0.8249999999999997,09217900
1980-09-25,42278.97,0.0,589.23,24.898,11.62,-5.45,138.09,3.0849999999999995,09217900
1980-09-26,42111.76,0.0,587.66,24.725,15.71,-1.88,183.85,6.915000000000001,09217900
1980-09-27,41944.73,0.0,562.82,24.458000000000002,16.56,0.35,218.88,8.455,09217900
1980-09-28,41777.9,0.0,562.51,24.179000000000002,17.3,0.65,223.98,8.975,09217900
1980-09-29,41611.3,0.0,602.18,24.105000000000004,17.85,-4.23,152.41,6.8100000000000005,09217900
1980-09-30,41444.96,0.0,554.73,23.87,17.0,-0.41,206.28,8.295,09217900
1980-10-01,41278.91,0.0,447.03,23.517,14.02,2.41,256.47,8.215,09217900
1980-10-02,41113.18,0.0,535.51,23.411,13.02,-3.48,161.86,4.77,09217900
1980-10-03,40947.79,0.0,524.4,23.138,17.12,0.5,221.34,8.81,09217900
1980-10-04,40782.79,0.0,480.24,22.862000000000002,14.71,0.56,222.5,7.635000000000001,09217900
1980-10-05,40618.19,0.0,498.04,22.575000000000003,16.41,0.84,227.34,8.625,09217900
1980-10-06,40454.02,0.0,441.12,22.188000000000002,16.04,3.21,272.5,9.625,09217900
1980-10-07,40290.33,0.0,453.0,21.830000000000002,16.27,2.53,258.65,9.4,09217900
1980-10-08,40127.15,0.0,426.66,21.44,15.99,3.28,273.89,9.635,09217900
1980-10-09,39964.49,0.0,393.26,21.135,12.46,1.27,234.9,6.865,09217900
1980-10-10,39802.41,0.0,451.41,21.087000000000003,9.36,-4.85,144.96,2.255,09217900
