Date,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean_C,gage_id
1980-01-24,34691.2,8.3,277.78,16.745,1.49,-16.37,170.08,-7.44,09289500
1980-01-25,34801.87,0.0,356.41,16.745,-3.14,-18.72,139.39,-10.93,09289500
1980-01-26,34914.85,0.0,303.6,16.745,-7.43,-19.54,129.91,-13.485,09289500
1980-01-27,35030.08,10.92,283.01,17.836000000000002,-3.0,-20.18,122.95,-11.59,09289500
1980-01-28,35147.52,12.81,222.2,19.117,-4.84,-16.38,170.07,-10.61,09289500
1980-01-29,35267.09,15.09,208.62,20.626,-4.21,-14.66,196.21,-9.435,09289500
1980-01-30,35388.75,0.0,420.29,20.626,-2.01,-20.91,115.41,-11.46,09289500
1980-01-31,35512.43,5.02,311.14,21.128,-3.57,-22.53,100.04,-13.05,09289500
1980-02-01,35638.08,0.0,432.05,21.128,1.85,-18.01,148.17,-8.08,09289500
1980-02-02,35765.64,0.0,395.3,21.128,3.12,-13.18,221.53,-5.029999999999999,09289500
1980-02-03,35895.05,0.0,355.66,21.128,5.13,-8.67,317.56,-1.77,09289500
1980-02-04,36026.26,0.0,401.37,21.128,4.92,-11.31,257.63,-3.1950000000000003,09289500
1980-02-05,36159.21,0.0,424.96,21.128,4.45,-13.44,216.72,-4.494999999999999,09289500
1980-02-06,36293.85,0.0,364.55,21.128,2.25,-11.49,253.88,-4.62,09289500
1980-02-07,36430.12,0.0,260.82,21.128,-3.72,-12.7,230.32,-8.209999999999999,09289500
1980-02-08,36567.97,0.0,448.52,21.128,-7.11,-26.11,72.44,-16.61,09289500
1980-02-09,36707.35,0.0,462.79,21.128,-1.93,-22.02,104.67,-11.975,09289500
1980-02-10,36848.2,0.0,468.95,21.128,-0.33,-20.67,117.77,-10.5,09289500
1980-02-11,36990.48,0.0,451.86,21.128,1.05,-17.69,152.23,-8.32,09289500
1980-02-12,37134.14,0.0,465.46,21.128,2.34,-17.65,152.73,-7.654999999999999,09289500
1980-02-13,37279.12,0.0,430.99,21.128,4.65,-12.86,227.24,-4.1049999999999995,09289500
1980-02-14,37425.37,11.09,266.82,22.236000000000004,4.91,-8.32,326.28,-1.705,09289500
1980-02-15,37572.85,14.63,280.69,23.699,4.49,-9.15,305.63,-2.33,09289500
1980-02-16,37721.52,14.38,335.97,25.137,5.91,-11.55,252.76,-2.8200000000000003,09289500
1980-02-17,37871.32,10.21,365.13,26.159,5.87,-14.06,206.09,-4.095000000000001,09289500
1980-02-18,38022.21,25.33,169.6,28.691000000000003,0.68,-6.42,377.87,-2.87,09289500
1980-02-19,38174.15,4.56,224.89,29.148000000000003,1.67,-7.72,341.75,-3.025,09289500
1980-02-20,38327.09,5.9,164.36,29.738,-1.26,-7.75,341.04,-4.505,09289500
1980-02-21,38481.0,8.93,349.9,30.631,-0.61,-16.13,173.59,-8.37,09289500
1980-02-22,38635.82,5.12,231.86,31.143,-1.9,-10.75,269.35,-6.325,09289500
1980-02-23,38791.52,0.0,353.56,31.143,-4.7,-14.56,197.76,-9.63,09289500
1980-02-24,38948.06,0.0,582.24,31.143,0.22,-21.76,107.08,-10.770000000000001,09289500
1980-02-25,39105.41,0.0,609.27,31.143,6.36,-20.26,122.13,-6.950000000000001,09289500
1980-02-26,39263.51,0.0,584.16,31.143,7.87,-14.66,196.08,-3.395,09289500
1980-02-27,39422.34,0.0,558.54,31.143,12.16,-8.17,330.17,1.995,09289500
1980-02-28,39581.86,0.0,535.3,31.143,7.45,-10.84,267.43,-1.6949999999999998,09289500
1980-02-29,39742.04,0.0,313.52,31.143,-2.27,-10.99,264.18,-6.63,09289500
1980-03-01,39902.83,1.38,537.08,31.281000000000002,-0.87,-18.07,147.37,-9.47,09289500
1980-03-02,40064.2,6.09,401.61,31.89,2.14,-15.25,186.86,-6.555,09289500
1980-03-03,40226.13,6.94,249.38,32.583999999999996,0.6,-8.42,323.65,-3.91,09289500
1980-03-04,40388.57,7.52,151.98,33.336000000000006,-3.2,-8.34,325.67,-5.77,09289500
1980-03-05,40551.49,7.82,435.94,34.117000000000004,3.45,-15.79,178.6,-6.17,09289500
1980-03-06,40714.87,6.41,290.78,34.758,-1.66,-11.81,247.5,-6.735,09289500
1980-03-07,40878.67,0.0,501.51,34.758,-1.61,-15.34,185.39,-8.475,09289500
1980-03-08,41042.87,0.0,534.91,34.758,-3.34,-18.44,142.79,-10.89,09289500
1980-03-09,41207.42,0.0,567.3,34.758,-4.17,-20.48,119.76,-12.325,09289500
1980-03-10,41372.31,0.0,625.53,34.758,2.08,-17.8,150.8,-7.86,09289500
1980-03-11,41537.49,12.45,454.85,36.003,3.07,-15.87,177.41,-6.3999999999999995,09289500
1980-03-12,41702.95,0.0,373.04,36.003,-4.99,-13.93,208.34,-9.46,09289500
1980-03-13,41868.66,0.0,676.26,36.003,2.11,-21.08,113.72,-9.485,09289500
1980-03-14,42034.58,0.0,538.54,36.003,4.24,-9.91,287.97,-2.835,09289500
1980-03-15,42200.7,3.53,385.79,36.356,1.36,-11.92,245.35,-5.28,09289500
1980-03-16,42366.97,2.94,432.77,36.65,-6.91,-22.46,100.64,-14.685,09289500
1980-03-17,42533.38,0.0,713.73,36.65,1.9,-24.82,81.52,-11.46,09289500
1980-03-18,42699.89,0.0,673.89,36.65,3.28,-17.93,149.12,-7.325,09289500
1980-03-19,42866.49,0.0,642.19,36.65,-0.73,-19.59,129.35,-10.16,09289500
1980-03-20,43033.14,0.0,682.58,36.65,2.14,-19.96,125.35,-8.91,09289500
1980-03-21,43199.82,0.0,507.45,36.65,-0.06,-13.21,220.93,-6.635000000000001,09289500
1980-03-22,43366.49,0.0,646.43,36.65,0.34,-18.88,137.55,-9.27,09289500
1980-03-23,43533.14,0.0,690.07,36.65,0.7,-21.84,106.32,-10.57,09289500
1980-03-24,43699.74,4.53,519.79,37.103,2.37,-21.7,107.69,-9.665,09289500
1980-03-25,43866.26,7.46,383.77,37.849000000000004,-5.04,-18.55,141.5,-11.795,09289500
1980-03-26,44032.67,8.71,469.41,38.72,-1.02,-19.08,135.19,-10.049999999999999,09289500
1980-03-27,44198.94,0.0,655.66,38.72,1.88,-17.11,159.83,-7.615,09289500
1980-03-28,44365.05,0.0,494.68,38.72,-4.47,-16.56,167.45,-10.514999999999999,09289500
1980-03-29,44530.98,0.0,609.51,38.72,-1.71,-17.75,151.46,-9.73,09289500
1980-03-30,44696.68,5.62,281.32,39.282000000000004,-4.62,-13.37,218.04,-8.995,09289500
1980-03-31,44862.15,0.0,559.17,39.282000000000004,-7.82,-21.54,109.19,-14.68,09289500
1980-04-01,45027.33,0.0,642.6,39.282000000000004,-5.74,-22.63,99.19,-14.184999999999999,09289500
1980-04-02,45192.22,0.0,715.42,39.282000000000004,-1.38,-22.81,97.58,-12.094999999999999,09289500
1980-04-03,45356.77,0.0,674.39,39.282000000000004,-0.33,-19.41,131.37,-9.87,09289500
1980-04-04,45520.97,0.0,520.53,39.282000000000004,0.62,-12.13,241.11,-5.755000000000001,09289500
1980-04-05,45684.77,0.0,422.18,39.28,4.07,-5.93,392.37,-0.9299999999999997,09289500
1980-04-06,45848.15,0.0,237.58,39.28,-3.24,-8.46,322.75,-5.8500000000000005,09289500
1980-04-07,46011.08,0.0,378.2,39.28,-4.78,-13.2,221.06,-8.99,09289500
1980-04-08,46173.52,0.0,738.18,39.28,0.4,-21.35,111.04,-10.475000000000001,09289500
1980-04-09,46335.44,0.0,720.64,39.28,9.63,-11.27,258.4,-0.8199999999999994,09289500
1980-04-10,46496.82,6.25,214.84,39.279,0.24,-5.98,391.06,-2.87,09289500
1980-04-11,46657.61,0.0,575.52,39.279,-1.97,-15.53,182.52,-8.75,09289500
1980-04-12,46817.79,0.0,589.09,39.279,-2.14,-15.84,177.83,-8.99,09289500
1980-04-13,46977.31,0.0,774.21,39.279,2.92,-20.68,117.75,-8.879999999999999,09289500
1980-04-14,47136.14,0.0,669.34,39.279,7.36,-9.86,289.15,-1.2499999999999996,09289500
1980-04-15,47294.25,0.0,594.77,39.279,5.82,-8.4,324.28,-1.29,09289500
1980-04-16,47451.59,0.0,625.73,39.279,3.79,-11.06,262.86,-3.6350000000000002,09289500
1980-04-17,47608.14,4.87,493.79,39.225,11.85,-4.73,430.06,3.5599999999999996,09289500
1980-04-18,47763.84,0.0,669.25,39.136,12.74,-3.88,455.0,4.43,09289500
1980-04-19,47918.67,0.0,604.05,38.932,12.84,-1.14,562.04,5.85,09289500
1980-04-20,48072.57,0.0,553.01,38.739000000000004,10.85,-1.42,550.55,4.715,09289500
1980-04-21,48225.52,0.0,347.28,38.382,9.57,2.5,731.32,6.035,09289500
1980-04-22,48377.46,0.0,434.6,38.207,6.8,-1.82,534.45,2.4899999999999998,09289500
1980-04-23,48528.35,8.19,439.51,38.113,8.42,-3.78,461.9,2.3200000000000003,09289500
1980-04-24,48678.16,0.0,735.68,38.113,10.87,-6.76,352.58,2.0549999999999997,09289500
1980-04-25,48826.82,0.0,723.44,38.113,8.09,-8.67,313.42,-0.29000000000000004,09289500
1980-04-26,48974.31,0.0,682.72,38.107,9.14,-5.84,392.03,1.6500000000000004,09289500
1980-04-27,49120.57,0.0,674.74,38.057,9.91,-4.82,414.9,2.545,09289500
1980-04-28,49265.55,0.0,719.97,37.979000000000006,12.45,-4.15,406.75,4.1499999999999995,09289500
1980-04-29,49409.2,4.81,364.37,37.797000000000004,7.87,-1.66,540.77,3.105,09289500
1980-04-30,49551.49,8.27,399.17,37.746,5.67,-4.78,428.3,0.44499999999999984,09289500
1980-05-01,49692.34,0.0,563.12,37.67,6.78,-4.2,447.67,1.29,09289500
1980-05-02,49831.73,0.0,657.09,37.566,9.92,-3.52,442.67,3.2,09289500
1980-05-03,49969.58,0.0,642.76,37.355000000000004,11.9,-0.99,527.2,5.455,09289500
1980-05-04,50105.86,4.99,495.71,37.186,11.72,-1.96,528.78,4.880000000000001,09289500
1980-05-05,50240.5,4.33,425.67,37.015,8.96,-1.93,529.97,3.5150000000000006,09289500
1980-05-06,50373.45,0.0,611.07,36.837,10.32,-1.76,521.33,4.28,09289500
1980-05-07,50504.67,3.87,536.27,36.784,11.27,-4.74,429.48,3.2649999999999997,09289500
1980-05-08,50634.08,0.0,605.43,36.641000000000005,9.21,-2.57,499.21,3.3200000000000003,09289500
1980-05-09,50761.65,12.22,394.26,36.508,6.75,-2.85,495.03,1.95,09289500
1980-05-10,50887.3,15.54,122.39,36.437000000000005,-1.88,-4.29,444.57,-3.085,09289500
1980-05-11,51010.98,13.41,334.25,36.410000000000004,2.25,-5.38,409.3,-1.565,09289500
1980-05-12,51132.65,10.48,511.53,37.458999999999996,5.46,-7.85,338.53,-1.1949999999999998,09289500
1980-05-13,51252.23,0.0,677.0,37.458999999999996,3.28,-9.26,303.02,-2.99,09289500
1980-05-14,51369.66,8.75,465.57,37.35,7.73,-3.41,474.77,2.16,09289500
1980-05-15,51484.91,0.0,621.42,37.255,7.19,-3.73,463.7,1.7300000000000002,09289500
1980-05-16,51597.89,8.09,506.66,37.192,7.94,-4.51,437.31,1.7150000000000003,09289500
1980-05-17,51708.56,5.89,527.7,37.781,5.64,-7.44,349.36,-0.9000000000000004,09289500
1980-05-18,51816.85,0.0,729.39,37.694,9.93,-3.91,433.25,3.01,09289500
1980-05-19,51922.71,0.0,795.67,37.550000000000004,14.59,-2.58,420.49,6.005,09289500
1980-05-20,52026.08,0.0,757.03,37.292,15.56,0.13,513.6,7.845000000000001,09289500
1980-05-21,52126.9,0.0,763.0,36.96,18.11,1.91,558.99,10.01,09289500
1980-05-22,52225.11,0.0,767.82,36.676,17.31,0.76,504.07,9.035,09289500
1980-05-23,52320.66,0.0,753.42,36.635000000000005,10.51,-5.01,353.07,2.75,09289500
1980-05-24,52413.49,0.0,500.37,36.486000000000004,5.93,-2.45,510.08,1.7399999999999998,09289500
1980-05-25,52503.54,0.0,654.04,36.486000000000004,2.61,-8.93,302.69,-3.16,09289500
1980-05-26,52590.76,3.94,566.07,36.88,6.35,-8.83,311.23,-1.2400000000000002,09289500
1980-05-27,52675.09,0.0,768.27,36.805,11.48,-4.21,369.41,3.6350000000000002,09289500
1980-05-28,52756.48,0.0,746.2,36.665,12.07,-2.67,416.52,4.7,09289500
1980-05-29,52834.87,0.0,592.26,36.515,7.74,-2.44,487.08,2.6500000000000004,09289500
1980-05-30,52910.23,5.23,540.61,36.417,10.48,-3.66,452.38,3.41,09289500
1980-05-31,52982.49,0.0,705.18,36.309,9.97,-3.41,416.85,3.2800000000000002,09289500
1980-06-01,53051.6,0.0,726.35,36.284,8.61,-5.41,354.61,1.5999999999999996,09289500
1980-06-02,53117.53,1.02,664.93,36.131,9.8,-2.35,448.76,3.7250000000000005,09289500
1980-06-03,53180.22,0.0,753.8,35.915,14.5,-0.85,438.32,6.825,09289500
1980-06-04,53239.63,0.0,686.25,35.585,14.92,1.85,543.99,8.385,09289500
1980-06-05,53295.72,0.0,807.34,35.458,15.35,-2.98,337.78,6.185,09289500
1980-06-06,53348.45,0.0,797.45,35.354000000000006,14.19,-3.53,331.71,5.33,09289500
1980-06-07,53397.78,0.0,786.35,35.212,14.74,-2.61,355.29,6.065,09289500
1980-06-08,53443.68,0.0,734.69,34.898,16.86,1.48,486.47,9.17,09289500
1980-06-09,53486.11,0.0,765.6,34.564,19.34,1.95,476.53,10.645,09289500
1980-06-10,53525.04,0.0,740.95,34.157000000000004,20.29,3.7,516.28,11.995,09289500
1980-06-11,53560.44,0.0,751.34,33.797000000000004,19.67,2.55,474.4,11.110000000000001,09289500
1980-06-12,53592.28,0.0,631.28,33.302,18.74,5.8,677.04,12.27,09289500
1980-06-13,53620.55,0.0,823.31,33.135000000000005,19.69,-2.04,317.33,8.825000000000001,09289500
1980-06-14,53645.21,0.0,801.39,32.937000000000005,19.15,-1.28,338.67,8.934999999999999,09289500
1980-06-15,53666.26,0.0,763.88,32.923,12.43,-5.67,274.3,3.38,09289500
1980-06-16,53683.67,0.0,756.79,32.793,15.17,-2.89,326.32,6.14,09289500
1980-06-17,53697.43,0.0,776.88,32.531,19.82,0.24,378.21,10.03,09289500
1980-06-18,53707.54,0.0,575.55,31.936000000000003,20.42,8.15,807.77,14.285,09289500
1980-06-19,53713.97,0.0,688.33,31.5,19.99,4.38,555.07,12.184999999999999,09289500
1980-06-20,53716.74,0.0,639.24,31.03,19.11,5.2,624.28,12.155,09289500
1980-06-21,53715.83,0.0,649.17,30.544,19.74,5.56,629.31,12.649999999999999,09289500
1980-06-22,53711.24,0.0,708.29,30.075000000000003,21.51,5.18,565.36,13.345,09289500
1980-06-23,53702.99,0.0,637.39,29.599000000000004,19.33,5.33,617.21,12.329999999999998,09289500
1980-06-24,53691.07,0.0,778.64,29.361000000000004,19.62,-0.34,337.93,9.64,09289500
1980-06-25,53675.5,0.0,773.1,29.017000000000003,22.23,2.21,371.08,12.22,09289500
1980-06-26,53656.28,0.0,720.89,28.610000000000003,21.25,3.68,445.53,12.465,09289500
1980-06-27,53633.44,0.0,798.67,28.443,19.98,-2.02,273.86,8.98,09289500
1980-06-28,53606.99,0.0,745.83,28.156000000000002,20.08,0.84,359.21,10.459999999999999,09289500
1980-06-29,53576.95,0.0,594.85,27.545,22.34,8.54,699.8,15.44,09289500
1980-06-30,53543.34,0.0,551.29,27.061000000000003,17.92,5.54,630.75,11.73,09289500
1980-07-01,53506.18,0.0,750.28,26.829000000000004,19.42,-0.47,315.41,9.475000000000001,09289500
1980-07-02,53465.52,0.0,592.93,26.348000000000003,19.32,5.45,586.92,12.385,09289500
1980-07-03,53421.36,0.0,619.76,25.957,18.01,3.31,496.66,10.66,09289500
1980-07-04,53373.76,0.0,648.92,25.606,18.16,2.35,447.11,10.255,09289500
1980-07-05,53322.74,0.0,644.29,25.162000000000003,20.36,4.58,512.73,12.469999999999999,09289500
1980-07-06,53268.34,0.0,682.69,24.736000000000004,21.55,4.15,467.37,12.850000000000001,09289500
1980-07-07,53210.6,0.0,596.66,24.22,20.54,6.27,612.92,13.405,09289500
1980-07-08,53149.56,0.0,570.37,23.824,16.72,3.43,542.44,10.075,09289500
1980-07-09,53085.26,9.51,493.46,23.379,21.58,4.6,622.5,13.09,09289500
1980-07-10,53017.74,0.0,611.02,22.849000000000004,21.53,6.61,623.59,14.07,09289500
1980-07-11,52947.06,0.0,647.41,22.303,23.43,7.01,600.63,15.219999999999999,09289500
1980-07-12,52873.26,0.0,559.04,21.687,22.15,8.67,763.46,15.41,09289500
1980-07-13,52796.4,0.0,695.08,21.303,21.63,3.15,441.9,12.389999999999999,09289500
1980-07-14,52716.51,0.0,654.37,20.899,20.22,3.62,489.14,11.92,09289500
1980-07-15,52633.66,0.0,632.84,20.557000000000002,17.77,2.13,465.91,9.95,09289500
1980-07-16,52547.89,0.0,653.38,20.103,21.54,4.82,526.25,13.18,09289500
1980-07-17,52459.26,0.0,647.34,19.628,21.77,5.3,530.36,13.535,09289500
1980-07-18,52367.82,0.0,726.12,19.286,23.06,2.15,378.44,12.604999999999999,09289500
1980-07-19,52273.64,0.0,715.01,18.979,21.68,1.3,368.48,11.49,09289500
1980-07-20,52176.77,0.0,682.54,18.637,20.93,2.15,412.73,11.54,09289500
1980-07-21,52077.25,0.0,669.95,18.218,22.53,3.98,469.3,13.255,09289500
1980-07-22,51975.16,0.0,644.05,17.718,23.49,5.9,550.52,14.695,09289500
1980-07-23,51870.55,0.0,514.87,17.037000000000003,23.22,10.2,837.04,16.71,09289500
1980-07-24,51763.48,0.0,589.46,16.498,22.21,6.84,607.48,14.525,09289500
1980-07-25,51654.0,0.0,646.84,16.087,21.48,3.79,458.73,12.635,09289500
1980-07-26,51542.18,0.0,605.96,15.588999999999999,21.93,5.86,558.79,13.895,09289500
1980-07-27,51428.07,0.0,597.23,15.046000000000001,22.69,6.93,605.02,14.81,09289500
1980-07-28,51311.73,0.0,609.39,14.46,24.37,7.95,628.44,16.16,09289500
1980-07-29,51193.22,0.0,615.19,13.963000000000001,22.51,5.84,530.98,14.175,09289500
1980-07-30,51072.6,0.0,529.92,13.382,21.39,7.82,656.61,14.605,09289500
1980-07-31,50949.93,0.0,586.62,12.772,24.3,8.54,613.07,16.42,09289500
1980-08-01,50825.26,0.0,565.3,12.254000000000001,21.25,6.34,565.27,13.795,09289500
1980-08-02,50698.66,0.0,564.07,11.795000000000002,19.8,4.91,522.96,12.355,09289500
1980-08-03,50570.17,0.0,471.6,11.303,17.46,5.72,628.68,11.59,09289500
1980-08-04,50439.86,0.0,610.01,11.014000000000001,17.58,0.88,349.18,9.229999999999999,09289500
1980-08-05,50307.77,0.0,624.61,10.561,22.61,4.8,419.46,13.705,09289500
1980-08-06,50173.97,0.0,541.44,9.912,24.02,9.46,631.27,16.740000000000002,09289500
1980-08-07,50038.52,0.0,583.2,9.342,23.98,7.57,517.03,15.775,09289500
1980-08-08,49901.45,0.0,582.81,8.793000000000001,23.41,7.06,429.93,15.235,09289500
1980-08-09,49762.83,0.0,607.26,8.316,22.87,5.35,319.87,14.11,09289500
1980-08-10,49622.71,0.0,529.47,7.7940000000000005,20.57,6.44,346.77,13.505,09289500
1980-08-11,49481.14,0.0,580.57,7.279000000000001,22.84,6.26,342.18,14.55,09289500
1980-08-12,49338.17,0.0,684.1,6.997,25.01,0.72,225.19,12.865,09289500
1980-08-13,49193.85,0.0,592.92,6.515000000000001,23.13,5.46,322.51,14.295,09289500
1980-08-14,49048.23,0.0,612.79,6.131,22.13,3.15,271.14,12.639999999999999,09289500
1980-08-15,48901.36,0.0,436.53,5.683,16.12,4.67,304.12,10.395,09289500
1980-08-16,48753.29,0.0,601.0,5.507000000000001,16.44,-1.83,184.62,7.305000000000001,09289500
1980-08-17,48604.05,0.0,581.99,5.167000000000001,19.49,2.1,250.4,10.795,09289500
1980-08-18,48453.7,0.0,563.06,4.768,20.02,3.51,278.72,11.765,09289500
1980-08-19,48302.28,0.0,632.15,4.616,18.46,-2.39,176.48,8.035,09289500
1980-08-20,48149.84,0.0,639.75,4.616,15.52,-6.03,131.65,4.744999999999999,09289500
1980-08-21,47996.41,0.0,577.5,4.343,18.16,0.51,221.55,9.335,09289500
1980-08-22,47842.04,0.0,627.56,4.039000000000001,23.0,1.24,234.39,12.12,09289500
1980-08-23,47686.78,0.0,511.99,3.6750000000000003,17.69,2.67,261.56,10.18,09289500
1980-08-24,47530.65,0.0,444.51,3.225,17.1,4.69,304.54,10.895000000000001,09289500
1980-08-25,47373.71,25.57,335.11,2.8970000000000002,14.4,1.82,245.11,8.11,09289500
1980-08-26,47215.98,0.0,485.24,2.64,14.01,0.11,214.85,7.06,09289500
1980-08-27,47057.51,0.0,535.73,2.371,16.75,0.42,219.98,8.585,09289500
1980-08-28,46898.33,0.0,500.91,1.9690000000000003,18.44,3.56,279.77,11.0,09289500
1980-08-29,46738.48,0.0,525.01,1.656,17.63,1.47,238.51,9.549999999999999,09289500
1980-08-30,46577.99,0.0,488.47,1.3810000000000002,15.05,0.54,222.07,7.795,09289500
1980-08-31,46416.91,0.0,344.72,1.213,7.38,-1.99,236.03,2.695,09289500
1980-09-01,46255.26,0.0,523.88,1.054,14.03,-2.23,178.87,5.8999999999999995,09289500
1980-09-02,46093.07,0.0,517.42,0.747,17.63,1.3,235.59,9.465,09289500
1980-09-03,45930.38,0.0,331.07,0.213,15.97,6.73,363.36,11.350000000000001,09289500
1980-09-04,45767.23,0.0,451.34,0.0,20.77,5.02,312.14,12.895,09289500
1980-09-05,45603.64,0.0,428.68,0.0,18.98,4.39,297.74,11.685,09289500
1980-09-06,45439.64,0.0,311.53,0.0,18.21,8.43,431.15,13.32,09289500
1980-09-07,45275.26,0.0,384.24,0.0,16.84,4.4,297.98,10.620000000000001,09289500
1980-09-08,45110.54,0.0,426.12,0.0,17.3,2.96,267.39,10.13,09289500
1980-09-09,44945.5,14.52,334.43,0.0,15.67,-0.16,232.91,7.755,09289500
1980-09-10,44780.17,12.27,277.32,0.0,16.52,4.13,540.16,10.325,09289500
1980-09-11,44614.58,4.92,128.07,0.0,8.67,3.56,788.21,6.115,09289500
1980-09-12,44448.77,0.0,383.76,0.0,11.29,-0.92,398.62,5.185,09289500
1980-09-13,44282.75,0.0,407.33,0.0,14.03,0.79,416.2,7.41,09289500
1980-09-14,44116.55,0.0,268.0,0.0,15.68,7.47,850.66,11.575,09289500
1980-09-15,43950.2,0.0,405.74,0.0,15.38,2.16,454.41,8.77,09289500
1980-09-16,43783.74,0.0,380.44,0.0,13.28,1.28,461.71,7.279999999999999,09289500
1980-09-17,43617.18,0.0,450.84,0.0,14.87,-0.73,344.19,7.069999999999999,09289500
1980-09-18,43450.55,0.0,450.68,0.0,19.51,3.64,441.21,11.575000000000001,09289500
1980-09-19,43283.89,0.0,390.66,0.0,16.59,4.12,534.87,10.355,09289500
1980-09-20,43117.21,0.0,466.8,0.0,12.64,-3.95,276.81,4.345000000000001,09289500
1980-09-21,42950.54,0.0,396.57,0.0,10.01,-2.39,365.27,3.8099999999999996,09289500
1980-09-22,42783.91,0.0,468.36,0.0,10.04,-6.74,236.22,1.6499999999999995,09289500
1980-09-23,42617.35,0.0,435.0,0.0,10.36,-4.43,295.64,2.965,09289500
1980-09-24,42450.89,0.0,441.88,0.0,10.95,-4.55,287.88,3.1999999999999997,09289500
1980-09-25,42284.54,0.0,454.46,0.0,13.3,-3.55,293.5,4.875,09289500
1980-09-26,42118.34,0.0,454.8,0.0,17.03,-0.32,352.48,8.355,09289500
1980-09-27,41952.32,0.0,437.83,0.0,18.4,1.99,422.97,10.194999999999999,09289500
1980-09-28,41786.5,0.0,438.25,0.0,19.3,2.56,436.5,10.93,09289500
1980-09-29,41620.92,0.0,468.77,0.0,19.17,-0.98,321.89,9.095,09289500
1980-09-30,41455.59,0.0,433.72,0.0,18.67,1.36,410.94,10.015,09289500
1980-10-01,41290.54,0.0,372.2,0.0,16.75,3.32,542.7,10.035,09289500
1980-10-02,41125.82,0.0,435.72,0.0,16.29,-1.54,345.47,7.375,09289500
1980-10-03,40961.44,0.0,428.34,0.0,18.9,0.96,406.84,9.93,09289500
1980-10-04,40797.44,0.0,407.77,0.0,18.02,1.5,445.41,9.76,09289500
1980-10-05,40633.84,0.0,414.35,0.0,19.2,1.78,444.49,10.49,09289500
1980-10-06,40470.68,0.0,370.68,0.0,18.36,3.59,553.7,10.975,09289500
1980-10-07,40307.99,0.0,363.51,0.0,18.65,4.06,579.94,11.354999999999999,09289500
1980-10-08,40145.81,0.0,371.78,0.0,18.68,3.51,490.23,11.094999999999999,09289500
1980-10-09,39984.15,0.0,327.52,0.0,14.3,1.69,499.28,7.995,09289500
1980-10-10,39823.06,0.0,359.9,0.0,11.88,-2.58,356.86,4.65,09289500
1980-10-11,39662.57,0.0,348.95,0.0,15.6,1.2,457.96,8.4,09289500
1980-10-12,39502.72,6.22,169.27,0.0,11.38,2.7,741.36,7.040000000000001,09289500
1980-10-13,39343.54,7.49,264.81,0.7490000000000001,6.28,-6.5,356.43,-0.10999999999999988,09289500
1980-10-14,39185.06,18.51,134.1,0.659,2.05,-3.87,458.86,-0.9100000000000001,09289500
1980-10-15,39027.33,16.63,69.75,0.61,-2.15,-4.82,427.04,-3.4850000000000003,09289500
1980-10-16,38870.38,8.24,78.45,1.4340000000000002,-4.35,-7.41,350.2,-5.88,09289500
1980-10-17,38714.24,5.93,207.84,2.027,-0.59,-9.66,293.61,-5.125,09289500
