Date,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean_C,gage_id
1980-02-12,37134.14,0.0,428.19,8.981,-0.09,-19.22,133.63,-9.655,09266500
1980-02-13,37279.12,0.0,417.68,8.981,1.96,-16.16,173.11,-7.1,09266500
1980-02-14,37425.37,0.0,319.53,8.981,3.65,-8.0,334.47,-2.175,09266500
1980-02-15,37572.85,0.0,275.74,8.867,6.33,-3.3,478.87,1.5150000000000001,09266500
1980-02-16,37721.52,9.03,276.97,9.771,5.82,-7.97,335.19,-1.0749999999999997,09266500
1980-02-17,37871.32,4.51,303.46,10.222000000000001,6.35,-9.63,294.33,-1.6400000000000006,09266500
1980-02-18,38022.21,13.93,198.38,10.065000000000001,6.73,-2.27,516.95,2.2300000000000004,09266500
1980-02-19,38174.15,6.88,272.46,10.033000000000001,7.97,-5.24,413.56,1.3649999999999998,09266500
1980-02-20,38327.09,0.0,228.84,9.905000000000001,4.32,-2.95,491.4,0.685,09266500
1980-02-21,38481.0,0.0,402.11,9.905000000000001,2.22,-12.31,237.59,-5.045,09266500
1980-02-22,38635.82,0.0,260.5,9.905000000000001,-0.51,-8.51,321.38,-4.51,09266500
1980-02-23,38791.52,4.47,220.08,10.352,-3.69,-12.42,235.48,-8.055,09266500
1980-02-24,38948.06,0.0,501.27,10.352,-1.39,-21.96,105.2,-11.675,09266500
1980-02-25,39105.41,0.0,524.91,10.352,2.4,-22.52,100.11,-10.06,09266500
1980-02-26,39263.51,0.0,493.7,10.352,8.87,-11.01,263.86,-1.0700000000000003,09266500
1980-02-27,39422.34,0.0,414.19,10.352,7.86,-6.14,386.09,0.8600000000000003,09266500
1980-02-28,39581.86,0.0,412.45,10.315000000000001,8.87,-5.11,417.72,1.8799999999999994,09266500
1980-02-29,39742.04,0.0,207.62,10.265,1.07,-4.83,426.76,-1.88,09266500
1980-03-01,39902.83,0.0,274.66,10.265,-1.16,-8.9,311.76,-5.03,09266500
1980-03-02,40064.2,0.0,319.72,10.25,3.38,-5.62,401.71,-1.12,09266500
1980-03-03,40226.13,11.15,112.01,10.088000000000001,1.6,-2.15,521.5,-0.2749999999999999,09266500
1980-03-04,40388.57,0.0,54.73,9.921,-2.01,-2.01,526.82,-2.01,09266500
1980-03-05,40551.49,12.54,242.74,11.175,-1.66,-9.8,290.51,-5.73,09266500
1980-03-06,40714.87,9.86,241.27,12.161000000000001,0.38,-7.45,348.99,-3.535,09266500
1980-03-07,40878.67,0.0,339.23,12.161000000000001,0.68,-7.45,349.14,-3.3850000000000002,09266500
1980-03-08,41042.87,0.0,471.2,12.161000000000001,-3.68,-16.42,169.41,-10.05,09266500
1980-03-09,41207.42,0.0,384.25,12.161000000000001,-1.48,-10.64,271.74,-6.0600000000000005,09266500
1980-03-10,41372.31,0.0,514.74,12.161000000000001,2.2,-11.95,244.69,-4.875,09266500
1980-03-11,41537.49,6.08,378.3,12.770000000000001,0.05,-13.11,222.64,-6.529999999999999,09266500
1980-03-12,41702.95,0.0,498.01,12.770000000000001,-0.48,-12.88,227.01,-6.680000000000001,09266500
1980-03-13,41868.66,0.0,550.41,12.770000000000001,1.23,-13.6,213.99,-6.185,09266500
1980-03-14,42034.58,0.0,535.16,12.770000000000001,3.98,-9.73,292.11,-2.875,09266500
1980-03-15,42200.7,0.0,133.13,12.568000000000001,1.21,-1.21,559.14,0.0,09266500
1980-03-16,42366.97,0.0,563.54,12.568000000000001,-1.15,-15.71,179.77,-8.43,09266500
1980-03-17,42533.38,0.0,633.61,12.568000000000001,1.85,-21.36,110.93,-9.754999999999999,09266500
1980-03-18,42699.89,0.0,424.03,12.568000000000001,1.84,-7.2,356.05,-2.68,09266500
1980-03-19,42866.49,0.0,445.84,12.568000000000001,2.03,-7.57,345.94,-2.7700000000000005,09266500
1980-03-20,43033.14,0.0,530.47,12.568000000000001,1.79,-10.58,272.96,-4.395,09266500
1980-03-21,43199.82,0.0,325.69,12.446,3.41,-3.08,486.79,0.16500000000000004,09266500
1980-03-22,43366.49,0.0,549.49,12.446,2.11,-10.76,269.24,-4.325,09266500
1980-03-23,43533.14,0.0,610.91,12.446,-0.35,-16.81,163.99,-8.58,09266500
1980-03-24,43699.74,10.99,409.26,13.545,-3.95,-16.51,168.21,-10.23,09266500
1980-03-25,43866.26,3.78,413.23,13.923,-3.41,-15.75,179.25,-9.58,09266500
1980-03-26,44032.67,0.0,621.23,13.923,0.12,-15.31,185.93,-7.595000000000001,09266500
1980-03-27,44198.94,0.0,614.44,13.923,1.95,-12.7,230.21,-5.375,09266500
1980-03-28,44365.05,0.0,367.79,13.923,-3.28,-9.82,289.99,-6.55,09266500
1980-03-29,44530.98,0.0,591.03,13.923,-3.3,-15.91,176.86,-9.605,09266500
1980-03-30,44696.68,4.42,396.84,14.365000000000002,-1.41,-11.88,246.03,-6.6450000000000005,09266500
1980-03-31,44862.15,0.0,677.99,14.365000000000002,-6.85,-25.39,77.41,-16.12,09266500
1980-04-01,45027.33,0.0,600.3,14.365000000000002,-6.55,-19.67,128.46,-13.110000000000001,09266500
1980-04-02,45192.22,0.0,587.49,14.365000000000002,-7.22,-19.97,125.18,-13.594999999999999,09266500
1980-04-03,45356.77,0.0,631.57,14.365000000000002,-6.77,-22.03,104.61,-14.4,09266500
1980-04-04,45520.97,0.0,384.69,14.365000000000002,-1.16,-8.55,320.46,-4.855,09266500
1980-04-05,45684.77,0.0,280.53,14.173,3.81,-1.45,549.39,1.1800000000000002,09266500
1980-04-06,45848.15,0.0,138.44,14.027000000000001,-0.29,-2.52,507.55,-1.405,09266500
1980-04-07,46011.08,0.0,428.14,14.02,2.23,-5.83,395.41,-1.8,09266500
1980-04-08,46173.52,0.0,516.9,14.02,3.94,-6.36,379.62,-1.2100000000000002,09266500
1980-04-09,46335.44,0.0,609.44,14.02,7.53,-6.02,389.79,0.7550000000000003,09266500
1980-04-10,46496.82,0.0,469.56,13.888,6.08,-2.86,494.91,1.61,09266500
1980-04-11,46657.61,0.0,457.73,13.888,-4.44,-12.73,229.63,-8.585,09266500
1980-04-12,46817.79,0.0,471.39,13.888,-4.42,-12.84,227.59,-8.629999999999999,09266500
1980-04-13,46977.31,0.0,721.44,13.888,7.26,-13.77,189.68,-3.255,09266500
1980-04-14,47136.14,0.0,638.04,13.804,10.61,-4.0,394.49,3.3049999999999997,09266500
1980-04-15,47294.25,0.0,672.31,13.804,9.16,-7.21,307.46,0.9750000000000001,09266500
1980-04-16,47451.59,0.0,519.09,13.613,8.48,-1.46,524.81,3.5100000000000002,09266500
1980-04-17,47608.14,0.0,667.09,13.474000000000002,13.2,-2.67,398.81,5.265,09266500
1980-04-18,47763.84,0.0,687.42,13.259,16.88,-0.88,409.76,7.999999999999999,09266500
1980-04-19,47918.67,0.0,648.11,12.974000000000002,16.07,0.78,481.83,8.425,09266500
1980-04-20,48072.57,0.0,559.33,12.631,13.95,2.17,561.27,8.059999999999999,09266500
1980-04-21,48225.52,0.0,353.51,12.154000000000002,11.99,5.35,870.74,8.67,09266500
1980-04-22,48377.46,0.0,323.11,11.653,11.8,5.93,929.97,8.865,09266500
1980-04-23,48528.35,7.55,507.26,11.563,12.83,-3.84,388.7,4.495,09266500
1980-04-24,48678.16,0.0,443.51,11.388,6.29,-1.83,514.46,2.23,09266500
1980-04-25,48826.82,0.0,679.03,11.388,8.22,-7.63,264.03,0.2950000000000004,09266500
1980-04-26,48974.31,0.0,682.56,11.388,8.33,-7.7,260.95,0.31499999999999995,09266500
1980-04-27,49120.57,0.0,630.24,11.18,12.76,-1.05,401.26,5.8549999999999995,09266500
1980-04-28,49265.55,0.0,482.86,10.734000000000002,13.88,4.61,665.86,9.245000000000001,09266500
1980-04-29,49409.2,0.0,560.74,10.391,13.44,2.17,472.2,7.805,09266500
1980-04-30,49551.49,8.46,393.13,10.187000000000001,8.87,-1.15,487.87,3.8599999999999994,09266500
1980-05-01,49692.34,0.0,594.08,10.083,8.32,-3.53,341.49,2.3950000000000005,09266500
1980-05-02,49831.73,0.0,538.2,9.841000000000001,9.96,-0.23,449.85,4.865,09266500
1980-05-03,49969.58,0.0,689.04,9.725000000000001,12.93,-3.23,290.24,4.85,09266500
1980-05-04,50105.86,8.01,518.48,9.593000000000002,14.38,-2.87,362.6,5.755000000000001,09266500
1980-05-05,50240.5,11.05,462.55,9.450000000000001,10.82,-2.6,425.68,4.11,09266500
1980-05-06,50373.45,13.35,447.75,9.285,10.98,-2.06,467.33,4.46,09266500
1980-05-07,50504.67,13.68,272.68,8.805,12.44,5.43,898.19,8.934999999999999,09266500
1980-05-08,50634.08,11.31,407.13,8.676,8.28,-2.93,492.16,2.675,09266500
1980-05-09,50761.65,10.56,263.2,8.418000000000001,6.63,0.16,617.81,3.395,09266500
1980-05-10,50887.3,12.75,329.96,8.321,4.57,-3.71,464.47,0.43000000000000016,09266500
1980-05-11,51010.98,10.36,272.35,8.238,2.57,-4.01,453.96,-0.72,09266500
1980-05-12,51132.65,11.15,219.16,8.227,-0.63,-5.74,398.28,-3.185,09266500
1980-05-13,51252.23,12.27,291.18,9.454,-0.01,-6.66,371.14,-3.335,09266500
1980-05-14,51369.66,0.0,619.94,9.334999999999999,9.43,-3.18,472.53,3.125,09266500
1980-05-15,51484.91,0.0,471.75,9.144,6.83,-1.44,549.69,2.6950000000000003,09266500
1980-05-16,51597.89,0.0,625.45,9.057,8.66,-3.93,447.76,2.365,09266500
1980-05-17,51708.56,2.4,505.74,9.297,7.72,-6.93,363.45,0.395,09266500
1980-05-18,51816.85,0.0,547.98,9.088,8.91,-1.04,565.2,3.935,09266500
1980-05-19,51922.71,0.0,698.34,8.892000000000001,14.8,-1.32,466.34,6.74,09266500
1980-05-20,52026.08,0.0,611.92,8.526000000000002,14.88,2.71,648.17,8.795,09266500
1980-05-21,52126.9,0.0,650.02,8.093000000000002,18.61,4.32,684.27,11.465,09266500
1980-05-22,52225.11,8.23,417.07,7.526000000000001,18.89,7.5,1021.75,13.195,09266500
1980-05-23,52320.66,0.0,658.57,7.297000000000001,14.0,-0.56,509.82,6.72,09266500
1980-05-24,52413.49,0.0,593.21,7.058,11.68,-0.3,547.75,5.6899999999999995,09266500
1980-05-25,52503.54,0.0,389.59,6.867000000000001,5.2,-1.45,549.15,1.875,09266500
1980-05-26,52590.76,0.0,631.03,6.657,12.0,-1.0,505.26,5.5,09266500
1980-05-27,52675.09,0.0,633.13,6.36,14.31,1.06,572.81,7.6850000000000005,09266500
1980-05-28,52756.48,0.0,447.94,5.9030000000000005,12.92,4.89,862.73,8.905,09266500
1980-05-29,52834.87,0.0,613.7,5.671,11.98,-0.48,529.96,5.75,09266500
1980-05-30,52910.23,0.0,624.14,5.465,11.88,-1.09,503.87,5.3950000000000005,09266500
1980-05-31,52982.49,0.0,557.1,5.203,10.94,0.24,584.27,5.59,09266500
1980-06-01,53051.6,0.0,612.95,5.203,4.53,-7.73,332.21,-1.6,09266500
1980-06-02,53117.53,0.0,554.79,4.996,9.38,-1.09,526.13,4.1450000000000005,09266500
1980-06-03,53180.22,0.0,625.49,4.638000000000001,15.59,2.52,611.43,9.055,09266500
1980-06-04,53239.63,0.0,528.67,4.138000000000001,15.83,5.91,807.51,10.870000000000001,09266500
1980-06-05,53295.72,0.0,659.63,3.833,15.94,1.26,503.38,8.6,09266500
1980-06-06,53348.45,0.0,692.05,3.604,16.85,-0.54,425.84,8.155000000000001,09266500
1980-06-07,53397.78,0.0,644.82,3.2310000000000003,17.58,2.89,562.89,10.235,09266500
1980-06-08,53443.68,0.0,578.14,2.69,19.24,6.88,778.64,13.059999999999999,09266500
1980-06-09,53486.11,0.0,610.45,2.154,20.76,6.75,738.58,13.755,09266500
1980-06-10,53525.04,0.0,552.6,1.5250000000000001,21.08,8.97,887.0,15.024999999999999,09266500
1980-06-11,53560.44,0.0,566.61,0.916,21.45,8.51,844.97,14.98,09266500
1980-06-12,53592.28,0.0,502.2,0.35000000000000003,18.31,7.47,860.78,12.889999999999999,09266500
1980-06-13,53620.55,0.0,566.51,0.0,19.77,3.66,615.47,11.715,09266500
1980-06-14,53645.21,0.0,541.54,0.0,20.77,5.76,724.27,13.265,09266500
1980-06-15,53666.26,0.0,636.17,0.0,19.29,-5.22,304.87,7.035,09266500
1980-06-16,53683.67,0.0,563.12,0.0,14.56,-1.59,445.55,6.485,09266500
1980-06-17,53697.43,0.0,561.04,0.0,19.85,3.14,596.63,11.495000000000001,09266500
1980-06-18,53707.54,0.0,525.47,0.0,21.77,6.88,788.7,14.325,09266500
1980-06-19,53713.97,0.0,532.89,0.0,20.68,5.42,714.18,13.05,09266500
1980-06-20,53716.74,0.0,571.46,0.0,20.26,2.64,568.07,11.450000000000001,09266500
1980-06-21,53715.83,0.0,537.73,0.0,23.86,7.74,814.19,15.8,09266500
1980-06-22,53711.24,0.0,515.91,0.0,20.65,5.97,754.7,13.309999999999999,09266500
1980-06-23,53702.99,0.0,442.88,0.0,20.72,8.97,962.76,14.844999999999999,09266500
1980-06-24,53691.07,0.0,563.35,0.0,22.05,4.33,597.39,13.190000000000001,09266500
1980-06-25,53675.5,0.0,505.96,0.0,23.85,9.03,868.66,16.44,09266500
1980-06-26,53656.28,0.0,457.49,0.0,23.0,10.25,1003.65,16.625,09266500
1980-06-27,53633.44,0.0,602.08,0.0,25.52,3.43,521.38,14.475,09266500
1980-06-28,53606.99,0.0,587.88,0.0,23.01,2.43,505.17,12.72,09266500
1980-06-29,53576.95,0.0,436.12,0.0,22.99,10.5,1030.47,16.744999999999997,09266500
1980-06-30,53543.34,0.0,421.06,0.0,24.03,11.96,1148.29,17.995,09266500
1980-07-01,53506.18,8.37,466.54,0.0,28.14,0.38,481.86,14.26,09266500
1980-07-02,53465.52,0.0,421.78,0.0,16.64,4.63,756.12,10.635,09266500
1980-07-03,53421.36,0.0,400.72,0.0,18.16,6.82,889.1,12.49,09266500
1980-07-04,53373.76,3.85,391.93,0.0,17.66,0.9,599.54,9.28,09266500
1980-07-05,53322.74,0.0,554.83,0.0,24.45,5.21,654.83,14.83,09266500
1980-07-06,53268.34,0.0,507.38,0.0,24.73,8.26,849.28,16.495,09266500
1980-07-07,53210.6,0.0,431.63,0.0,27.7,14.22,1349.82,20.96,09266500
1980-07-08,53149.56,0.0,188.68,0.0,18.12,13.0,1496.61,15.56,09266500
1980-07-09,53085.26,0.0,518.94,0.0,22.92,6.15,737.09,14.535,09266500
1980-07-10,53017.74,0.0,525.75,0.0,24.57,7.08,770.98,15.825,09266500
1980-07-11,52947.06,0.0,511.53,0.0,27.75,10.51,968.18,19.13,09266500
1980-07-12,52873.26,0.0,326.83,0.0,25.35,15.53,1672.16,20.44,09266500
1980-07-13,52796.4,0.0,229.7,0.0,19.85,13.43,1539.16,16.64,09266500
1980-07-14,52716.51,0.0,373.74,0.0,22.38,11.56,1247.03,16.97,09266500
1980-07-15,52633.66,0.0,419.88,0.0,19.24,7.36,914.07,13.299999999999999,09266500
1980-07-16,52547.89,0.0,562.16,0.0,23.27,4.08,611.57,13.675,09266500
1980-07-17,52459.26,0.0,492.48,0.0,24.67,9.36,937.69,17.015,09266500
1980-07-18,52367.82,0.0,465.11,0.0,22.95,9.02,954.99,15.985,09266500
1980-07-19,52273.64,0.0,455.85,0.0,21.99,8.55,940.76,15.27,09266500
1980-07-20,52176.77,0.0,574.18,0.0,24.08,3.72,588.02,13.899999999999999,09266500
1980-07-21,52077.25,0.0,449.43,0.0,24.7,11.22,1116.66,17.96,09266500
1980-07-22,51975.16,0.0,506.93,0.0,26.38,10.07,963.02,18.225,09266500
1980-07-23,51870.55,0.0,366.53,0.0,25.14,14.51,1481.35,19.825,09266500
1980-07-24,51763.48,2.28,373.98,0.0,27.84,11.4,1189.81,19.62,09266500
1980-07-25,51654.0,10.63,341.69,0.0,24.72,10.7,1202.82,17.71,09266500
1980-07-26,51542.18,0.0,562.8,0.0,24.58,4.65,651.32,14.614999999999998,09266500
1980-07-27,51428.07,0.0,536.7,0.0,24.81,6.79,774.88,15.799999999999999,09266500
1980-07-28,51311.73,0.0,438.52,0.0,24.08,11.07,1148.24,17.575,09266500
1980-07-29,51193.22,0.0,414.66,0.0,25.08,12.83,1316.1,18.955,09266500
1980-07-30,51072.6,0.0,414.29,0.0,21.74,9.82,1072.87,15.78,09266500
1980-07-31,50949.93,0.0,459.01,0.0,25.53,11.88,1149.28,18.705000000000002,09266500
1980-08-01,50825.26,0.0,513.97,0.0,25.47,9.09,900.93,17.28,09266500
1980-08-02,50698.66,0.0,490.95,0.0,21.31,6.4,791.62,13.855,09266500
1980-08-03,50570.17,0.0,397.2,0.0,22.69,11.48,1189.43,17.085,09266500
1980-08-04,50439.86,0.0,578.32,0.0,21.69,1.15,458.42,11.42,09266500
1980-08-05,50307.77,0.0,516.27,0.0,22.77,6.66,668.18,14.715,09266500
1980-08-06,50173.97,0.0,495.06,0.0,26.5,11.15,823.86,18.825,09266500
1980-08-07,50038.52,0.0,466.47,0.0,25.14,11.05,791.45,18.095,09266500
1980-08-08,49901.45,0.0,585.77,0.0,25.73,3.65,331.44,14.69,09266500
1980-08-09,49762.83,0.0,511.39,0.0,23.66,7.64,431.1,15.65,09266500
1980-08-10,49622.71,0.0,415.78,0.0,21.62,9.99,549.65,15.805,09266500
1980-08-11,49481.14,0.0,503.43,0.0,23.94,8.38,399.55,16.16,09266500
1980-08-12,49338.17,0.0,536.75,0.0,27.85,9.52,433.69,18.685000000000002,09266500
1980-08-13,49193.85,0.0,440.89,0.0,28.28,14.92,634.0,21.6,09266500
1980-08-14,49048.23,6.16,380.59,0.0,26.34,9.51,433.36,17.925,09266500
1980-08-15,48901.36,8.01,415.06,0.0,26.91,6.49,348.02,16.7,09266500
1980-08-16,48753.29,0.0,512.16,0.0,18.4,1.62,241.31,10.01,09266500
1980-08-17,48604.05,8.24,362.66,0.0,16.79,1.29,305.1,9.04,09266500
1980-08-18,48453.7,0.0,408.03,0.0,21.23,8.97,506.45,15.100000000000001,09266500
1980-08-19,48302.28,0.0,519.26,0.0,26.04,8.15,392.86,17.095,09266500
1980-08-20,48149.84,0.0,581.3,0.0,22.82,-1.46,190.07,10.68,09266500
1980-08-21,47996.41,0.0,539.96,0.0,20.2,0.44,220.32,10.32,09266500
1980-08-22,47842.04,0.0,503.25,0.0,24.32,6.67,352.67,15.495000000000001,09266500
1980-08-23,47686.78,0.0,447.04,0.0,21.98,7.51,374.91,14.745000000000001,09266500
1980-08-24,47530.65,0.0,333.71,0.0,17.79,7.8,526.27,12.795,09266500
1980-08-25,47373.71,11.79,324.61,0.0,22.45,8.41,533.89,15.43,09266500
1980-08-26,47215.98,0.0,471.76,0.0,19.44,3.78,341.71,11.610000000000001,09266500
1980-08-27,47057.51,0.0,481.22,0.0,21.14,4.7,346.73,12.92,09266500
1980-08-28,46898.33,0.0,458.78,0.0,21.74,6.29,408.91,14.014999999999999,09266500
1980-08-29,46738.48,0.0,278.95,0.0,19.24,10.75,903.48,14.995,09266500
1980-08-30,46577.99,0.0,312.95,0.0,16.14,6.71,656.99,11.425,09266500
1980-08-31,46416.91,0.0,243.67,0.0,7.54,0.58,549.46,4.06,09266500
1980-09-01,46255.26,0.0,447.97,0.0,14.61,0.06,310.88,7.335,09266500
1980-09-02,46093.07,0.0,495.42,0.0,21.48,3.61,316.64,12.545,09266500
1980-09-03,45930.38,0.0,346.87,0.0,18.83,8.2,657.16,13.514999999999999,09266500
1980-09-04,45767.23,0.0,508.56,0.0,23.5,4.4,315.69,13.95,09266500
1980-09-05,45603.64,0.0,464.73,0.0,24.67,8.32,459.15,16.495,09266500
1980-09-06,45439.64,0.0,426.51,0.0,24.6,10.14,577.47,17.37,09266500
1980-09-07,45275.26,0.0,244.08,0.0,18.29,10.97,1024.7,14.629999999999999,09266500
1980-09-08,45110.54,7.45,247.8,0.0,11.75,1.83,580.72,6.79,09266500
1980-09-09,44945.5,6.79,298.7,0.0,14.15,1.39,531.97,7.7700000000000005,09266500
1980-09-10,44780.17,12.96,172.06,0.0,13.43,6.69,980.12,10.06,09266500
1980-09-11,44614.58,0.0,237.41,0.0,12.04,5.25,877.78,8.645,09266500
1980-09-12,44448.77,6.33,260.09,0.0,11.48,1.11,642.35,6.295,09266500
1980-09-13,44282.75,9.42,300.52,0.0,16.46,3.65,723.63,10.055,09266500
1980-09-14,44116.55,0.0,327.63,0.0,17.45,7.72,953.57,12.584999999999999,09266500
1980-09-15,43950.2,0.0,409.56,0.0,19.02,5.96,755.36,12.49,09266500
1980-09-16,43783.74,0.0,446.43,0.0,20.2,4.95,666.99,12.575,09266500
1980-09-17,43617.18,0.0,475.79,0.0,18.9,1.31,504.76,10.104999999999999,09266500
1980-09-18,43450.55,0.0,443.64,0.0,20.99,5.39,689.15,13.19,09266500
1980-09-19,43283.89,0.0,331.85,0.0,21.11,10.97,1162.28,16.04,09266500
1980-09-20,43117.21,0.0,414.36,0.0,10.4,-2.46,450.81,3.97,09266500
1980-09-21,42950.54,0.0,328.48,0.0,13.92,4.51,791.19,9.215,09266500
1980-09-22,42783.91,0.0,490.73,0.0,13.0,-6.07,311.41,3.465,09266500
1980-09-23,42617.35,0.0,470.3,0.0,16.84,-1.0,445.8,7.92,09266500
1980-09-24,42450.89,0.0,408.18,0.0,13.9,0.5,548.58,7.2,09266500
1980-09-25,42284.54,0.0,440.13,0.0,16.03,0.3,513.12,8.165000000000001,09266500
1980-09-26,42118.34,0.0,463.86,0.0,20.24,1.59,528.63,10.915,09266500
1980-09-27,41952.32,0.0,450.74,0.0,21.04,3.21,599.79,12.125,09266500
1980-09-28,41786.5,0.0,393.94,0.0,18.4,4.53,720.32,11.465,09266500
1980-09-29,41620.92,0.0,409.52,0.0,19.88,4.56,702.92,12.219999999999999,09266500
1980-09-30,41455.59,0.0,445.04,0.0,22.5,3.27,574.24,12.885,09266500
1980-10-01,41290.54,0.0,441.18,0.0,23.97,4.39,619.14,14.18,09266500
1980-10-02,41125.82,0.0,466.95,0.0,21.06,-2.59,373.42,9.235,09266500
1980-10-03,40961.44,0.0,406.19,0.0,18.96,2.23,569.08,10.595,09266500
1980-10-04,40797.44,0.0,414.05,0.0,19.98,2.28,561.91,11.13,09266500
1980-10-05,40633.84,0.0,391.47,0.0,20.16,4.0,654.13,12.08,09266500
1980-10-06,40470.68,0.0,408.06,0.0,21.52,3.47,611.81,12.495,09266500
1980-10-07,40307.99,0.0,375.48,0.0,20.05,4.22,682.9,12.135,09266500
1980-10-08,40145.81,0.0,385.15,0.0,20.41,3.38,635.8,11.895,09266500
1980-10-09,39984.15,0.0,314.26,0.0,16.14,3.69,734.95,9.915000000000001,09266500
1980-10-10,39823.06,0.0,381.78,0.0,18.81,1.36,563.33,10.084999999999999,09266500
1980-10-11,39662.57,0.0,348.83,0.0,15.03,-0.16,543.39,7.435,09266500
1980-10-12,39502.72,4.97,271.73,0.0,20.54,3.2,738.35,11.87,09266500
1980-10-13,39343.54,11.37,150.36,0.0,9.04,1.23,667.54,5.135,09266500
1980-10-14,39185.06,17.87,130.41,0.0,6.86,0.18,618.71,3.52,09266500
1980-10-15,39027.33,21.43,292.44,2.1430000000000002,6.3,-9.17,305.35,-1.435,09266500
1980-10-16,38870.38,6.51,215.11,2.7940000000000005,0.34,-9.69,292.99,-4.675,09266500
1980-10-17,38714.24,0.0,333.9,2.7940000000000005,4.9,-7.3,353.18,-1.1999999999999997,09266500
1980-10-18,38558.97,0.0,76.06,2.596,0.67,-1.3,555.18,-0.315,09266500
