Date,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean_C,gage_id
1980-02-23,38782.52,7.39,271.0,33.522000000000006,-0.91,-10.36,277.9,-5.635,10128500
1980-02-24,38939.39,0.0,553.6,33.522000000000006,0.37,-18.01,148.2,-8.82,10128500
1980-02-25,39097.06,0.0,583.41,33.522000000000006,4.57,-16.96,161.96,-6.195,10128500
1980-02-26,39255.49,0.0,588.33,33.522000000000006,8.31,-14.16,204.41,-2.925,10128500
1980-02-27,39414.65,0.0,555.38,33.522000000000006,11.37,-7.93,336.25,1.7199999999999998,10128500
1980-02-28,39574.5,0.0,465.65,33.522000000000006,7.2,-6.55,374.09,0.3250000000000002,10128500
1980-02-29,39735.0,0.0,244.07,33.522000000000006,-0.68,-6.81,366.68,-3.7449999999999997,10128500
1980-03-01,39896.12,0.0,572.07,33.522000000000006,2.47,-15.81,178.36,-6.67,10128500
1980-03-02,40057.83,0.0,468.89,33.522000000000006,1.53,-10.97,264.59,-4.720000000000001,10128500
1980-03-03,40220.08,13.16,162.68,33.471,0.3,-4.79,427.9,-2.245,10128500
1980-03-04,40382.86,4.99,157.43,33.458,-0.94,-5.67,400.2,-3.3049999999999997,10128500
1980-03-05,40546.12,11.27,361.49,34.583999999999996,2.02,-10.21,281.1,-4.095000000000001,10128500
1980-03-06,40709.83,0.0,476.63,34.583999999999996,0.02,-11.37,256.38,-5.675,10128500
1980-03-07,40873.96,0.0,504.95,34.583999999999996,-1.11,-13.31,219.15,-7.21,10128500
1980-03-08,41038.49,0.0,479.15,34.583999999999996,-1.61,-12.94,225.78,-7.2749999999999995,10128500
1980-03-09,41203.38,0.0,568.38,34.583999999999996,-0.78,-15.37,184.9,-8.075,10128500
1980-03-10,41368.6,0.0,632.34,34.583999999999996,3.45,-14.77,194.41,-5.66,10128500
1980-03-11,41534.12,6.84,451.03,35.268,3.24,-12.95,225.69,-4.8549999999999995,10128500
1980-03-12,41699.92,8.3,339.02,36.098000000000006,-2.99,-12.63,231.5,-7.8100000000000005,10128500
1980-03-13,41865.96,0.0,681.2,36.098000000000006,2.94,-18.75,139.08,-7.905,10128500
1980-03-14,42032.22,0.0,504.25,36.088,5.17,-5.75,397.95,-0.29000000000000004,10128500
1980-03-15,42198.67,6.65,281.27,36.043,2.64,-4.94,423.24,-1.1500000000000001,10128500
1980-03-16,42365.28,3.82,480.2,36.425000000000004,-4.41,-21.33,111.18,-12.87,10128500
1980-03-17,42532.03,0.0,693.42,36.425000000000004,2.43,-19.15,134.39,-8.36,10128500
1980-03-18,42698.88,0.0,585.52,36.425000000000004,2.95,-10.92,265.78,-3.985,10128500
1980-03-19,42865.82,0.0,582.19,36.425000000000004,0.8,-13.0,224.69,-6.1,10128500
1980-03-20,43032.8,0.0,665.57,36.425000000000004,3.2,-15.36,185.15,-6.08,10128500
1980-03-21,43199.82,0.0,343.38,36.425000000000004,0.01,-7.21,355.61,-3.6,10128500
1980-03-22,43366.83,0.0,608.14,36.425000000000004,-0.28,-15.2,187.53,-7.739999999999999,10128500
1980-03-23,43533.82,0.0,663.59,36.425000000000004,0.62,-17.47,155.03,-8.424999999999999,10128500
1980-03-24,43700.75,0.0,655.86,36.425000000000004,1.31,-16.45,169.05,-7.569999999999999,10128500
1980-03-25,43867.61,0.0,561.9,36.425000000000004,-1.97,-15.08,189.4,-8.525,10128500
1980-03-26,44034.35,6.7,500.61,37.096,-1.25,-19.43,131.16,-10.34,10128500
1980-03-27,44200.96,0.0,571.85,37.096,-2.01,-14.92,191.9,-8.465,10128500
1980-03-28,44367.41,0.0,585.35,37.096,-1.37,-14.44,199.73,-7.904999999999999,10128500
1980-03-29,44533.67,0.0,694.57,37.096,1.55,-16.68,165.74,-7.5649999999999995,10128500
1980-03-30,44699.72,6.55,325.59,37.75,-3.83,-12.82,227.99,-8.325,10128500
1980-03-31,44865.51,0.0,598.59,37.75,-3.86,-17.13,159.65,-10.495,10128500
1980-04-01,45031.04,0.0,667.57,37.75,-2.87,-18.89,137.41,-10.88,10128500
1980-04-02,45196.26,0.0,707.72,37.75,-1.74,-20.41,120.48,-11.075,10128500
1980-04-03,45361.15,0.0,714.05,37.75,2.04,-17.65,152.74,-7.805,10128500
1980-04-04,45525.68,0.0,594.94,37.75,3.57,-10.38,277.41,-3.4050000000000002,10128500
1980-04-05,45689.81,0.0,460.49,37.69,5.39,-4.57,435.34,0.4099999999999997,10128500
1980-04-06,45853.53,5.74,285.57,38.264,0.29,-7.63,344.2,-3.67,10128500
1980-04-07,46016.79,9.06,348.36,39.17,-2.46,-12.24,238.91,-7.35,10128500
1980-04-08,46179.56,0.0,740.72,39.17,2.56,-17.92,149.23,-7.680000000000001,10128500
1980-04-09,46341.82,0.0,671.64,39.17,7.1,-9.4,299.73,-1.1500000000000004,10128500
1980-04-10,46503.53,0.0,397.69,39.17,1.42,-6.59,372.95,-2.585,10128500
1980-04-11,46664.65,0.0,536.65,39.17,-0.76,-12.06,242.48,-6.41,10128500
1980-04-12,46825.15,0.0,651.28,39.17,0.48,-14.15,204.6,-6.835,10128500
1980-04-13,46985.0,0.0,773.06,39.17,4.94,-17.28,157.65,-6.17,10128500
1980-04-14,47144.16,0.0,692.02,39.17,8.63,-8.63,318.48,0.0,10128500
1980-04-15,47302.6,0.0,579.23,39.136,7.59,-5.2,414.85,1.1949999999999998,10128500
1980-04-16,47460.27,0.0,716.31,39.136,9.27,-8.72,316.32,0.27499999999999947,10128500
1980-04-17,47617.14,0.0,708.99,39.101,12.79,-5.15,416.45,3.8199999999999994,10128500
1980-04-18,47773.17,0.0,702.5,39.025000000000006,13.55,-4.19,447.79,4.68,10128500
1980-04-19,47928.32,0.0,670.52,38.842000000000006,14.57,-1.66,540.94,6.455,10128500
1980-04-20,48082.54,0.0,640.79,38.641000000000005,13.91,-1.21,559.18,6.35,10128500
1980-04-21,48235.81,0.0,492.96,38.318000000000005,12.19,1.69,690.08,6.9399999999999995,10128500
1980-04-22,48388.07,0.0,419.35,38.035000000000004,9.21,0.75,644.61,4.98,10128500
1980-04-23,48539.28,5.99,359.6,37.821,8.8,-0.92,570.95,3.9400000000000004,10128500
1980-04-24,48689.4,0.0,567.03,37.727,7.93,-3.74,463.15,2.0949999999999998,10128500
1980-04-25,48838.38,0.0,694.66,37.682,10.97,-4.94,423.18,3.015,10128500
1980-04-26,48986.17,10.27,492.64,37.558,11.75,-3.04,488.0,4.355,10128500
1980-04-27,49132.74,0.0,700.82,37.438,13.28,-3.14,483.9,5.069999999999999,10128500
1980-04-28,49278.03,0.0,691.82,37.249,14.43,-1.5,535.42,6.465,10128500
1980-04-29,49421.99,0.0,452.1,36.97,9.51,0.64,639.84,5.075,10128500
1980-04-30,49564.58,13.63,279.0,36.788000000000004,5.34,-1.67,540.37,1.835,10128500
1980-05-01,49705.74,0.0,535.26,36.595,9.07,-1.39,551.52,3.8400000000000003,10128500
1980-05-02,49845.42,0.0,678.18,36.42,12.75,-1.83,524.82,5.46,10128500
1980-05-03,49983.57,0.0,669.46,36.206,13.19,-0.92,560.39,6.135,10128500
1980-05-04,50120.14,0.0,684.17,35.994,13.69,-0.95,552.81,6.37,10128500
1980-05-05,50255.07,0.0,615.0,35.777,11.53,-0.84,574.32,5.345,10128500
1980-05-06,50388.32,4.05,460.67,35.525,12.71,0.02,611.58,6.365,10128500
1980-05-07,50519.81,7.3,507.7,35.373000000000005,12.42,-2.4,511.98,5.01,10128500
1980-05-08,50649.51,8.56,460.69,35.18,11.07,-1.39,551.86,4.84,10128500
1980-05-09,50777.35,0.0,400.89,34.94,6.84,-0.3,597.44,3.27,10128500
1980-05-10,50903.28,9.9,206.48,34.818000000000005,1.6,-3.09,486.19,-0.7449999999999999,10128500
1980-05-11,51027.24,9.8,353.7,34.728,4.55,-3.85,459.55,0.34999999999999987,10128500
1980-05-12,51149.17,9.61,459.56,35.689,5.17,-6.39,378.99,-0.6099999999999999,10128500
1980-05-13,51269.01,0.0,710.34,35.689,6.05,-8.04,333.36,-0.9949999999999997,10128500
1980-05-14,51386.71,0.0,682.45,35.619,8.84,-4.33,443.1,2.255,10128500
1980-05-15,51502.21,0.0,649.7,35.499,9.05,-3.13,484.87,2.9600000000000004,10128500
1980-05-16,51615.44,9.78,440.34,35.379000000000005,7.26,-3.15,484.08,2.0549999999999997,10128500
1980-05-17,51726.35,7.17,469.78,35.309,6.84,-4.32,443.42,1.2599999999999998,10128500
1980-05-18,51834.89,0.0,759.76,35.216,11.74,-3.8,439.92,3.97,10128500
1980-05-19,51940.99,0.0,773.46,35.047000000000004,14.37,-1.97,462.14,6.199999999999999,10128500
1980-05-20,52044.59,0.0,787.11,34.785000000000004,17.7,0.24,510.52,8.969999999999999,10128500
1980-05-21,52145.64,0.0,785.34,34.487,18.82,1.1,525.44,9.96,10128500
1980-05-22,52244.07,0.0,744.8,34.169000000000004,17.17,1.56,533.69,9.365,10128500
1980-05-23,52339.84,0.0,656.78,33.951,11.54,-0.8,491.75,5.369999999999999,10128500
1980-05-24,52432.87,0.0,505.63,33.845,5.11,-3.48,469.2,0.8150000000000002,10128500
1980-05-25,52523.13,0.0,555.04,33.845,2.83,-6.55,369.41,-1.8599999999999999,10128500
1980-05-26,52610.55,8.87,550.82,33.837,8.93,-5.82,371.35,1.5549999999999997,10128500
1980-05-27,52695.07,0.0,739.26,33.702,11.86,-2.78,400.33,4.54,10128500
1980-05-28,52776.64,0.0,765.43,33.587,12.49,-3.27,375.96,4.61,10128500
1980-05-29,52855.22,0.0,611.03,33.437000000000005,8.29,-2.44,465.21,2.925,10128500
1980-05-30,52930.75,8.73,562.84,33.343,12.12,-3.75,424.85,4.185,10128500
1980-05-31,53003.17,0.0,658.86,33.155,10.79,-1.54,478.24,4.625,10128500
1980-06-01,53072.45,0.0,664.27,32.992000000000004,10.28,-2.12,458.93,4.08,10128500
1980-06-02,53138.53,0.0,693.51,32.784,12.25,-1.05,459.08,5.6,10128500
1980-06-03,53201.36,0.0,760.28,32.577,14.88,-1.06,415.55,6.91,10128500
1980-06-04,53260.91,0.0,582.47,32.138,14.88,4.43,685.32,9.655000000000001,10128500
1980-06-05,53317.13,0.0,737.18,31.878,15.16,0.2,441.7,7.68,10128500
1980-06-06,53369.99,0.0,648.53,31.607,12.39,0.46,501.34,6.425000000000001,10128500
1980-06-07,53419.43,0.0,810.16,31.458,16.4,-2.45,336.32,6.975,10128500
1980-06-08,53465.44,0.0,801.98,31.201,19.03,0.1,394.39,9.565000000000001,10128500
1980-06-09,53507.96,0.0,805.39,30.933999999999997,20.22,0.36,394.76,10.29,10128500
1980-06-10,53546.98,0.0,788.14,30.59,21.42,2.18,435.26,11.8,10128500
1980-06-11,53582.47,0.0,747.91,30.218000000000004,20.05,2.87,462.82,11.46,10128500
1980-06-12,53614.39,0.0,540.01,29.656000000000002,18.02,7.39,804.45,12.705,10128500
1980-06-13,53642.72,0.0,794.86,29.439999999999998,19.0,-0.87,341.49,9.065,10128500
1980-06-14,53667.44,0.0,715.48,29.177999999999997,16.18,0.25,402.1,8.215,10128500
1980-06-15,53688.54,0.0,726.74,29.070999999999998,12.98,-3.45,311.47,4.765000000000001,10128500
1980-06-16,53705.99,0.0,781.02,28.933999999999997,16.86,-2.75,292.3,7.055,10128500
1980-06-17,53719.78,0.0,788.9,28.657,21.32,0.6,346.36,10.96,10128500
1980-06-18,53729.91,0.0,722.52,28.187,22.64,5.18,509.69,13.91,10128500
1980-06-19,53736.36,0.0,700.48,27.733999999999998,21.3,4.79,517.31,13.045,10128500
1980-06-20,53739.13,0.0,720.61,27.293000000000003,21.99,4.51,491.26,13.25,10128500
1980-06-21,53738.22,0.0,717.67,26.873000000000005,21.44,3.98,478.28,12.71,10128500
1980-06-22,53733.62,0.0,736.28,26.457,22.65,3.92,459.28,13.285,10128500
1980-06-23,53725.35,0.0,569.57,25.901,19.97,7.22,723.86,13.594999999999999,10128500
1980-06-24,53713.41,0.0,750.31,25.621,20.73,0.68,368.16,10.705,10128500
1980-06-25,53697.8,0.0,725.98,25.189,23.43,4.28,452.19,13.855,10128500
1980-06-26,53678.54,0.0,711.09,24.739,23.34,4.71,475.68,14.025,10128500
1980-06-27,53655.64,0.0,755.26,24.551000000000002,19.48,-1.53,303.85,8.975,10128500
1980-06-28,53629.13,0.0,762.34,24.286,22.53,0.32,330.53,11.425,10128500
1980-06-29,53599.01,0.0,635.26,23.709000000000003,23.89,7.74,616.54,15.815000000000001,10128500
1980-06-30,53565.32,0.0,559.8,23.11,21.91,8.26,721.59,15.085,10128500
1980-07-01,53528.09,0.0,634.87,22.675,20.58,4.36,507.89,12.469999999999999,10128500
1980-07-02,53487.32,0.0,523.01,22.150000000000002,19.09,6.49,690.33,12.79,10128500
1980-07-03,53443.07,0.0,521.09,21.645,18.55,6.03,674.27,12.290000000000001,10128500
1980-07-04,53395.35,0.0,624.48,21.228,20.05,3.93,503.92,11.99,10128500
1980-07-05,53344.21,0.0,664.27,20.791,22.44,4.39,480.68,13.415000000000001,10128500
1980-07-06,53289.69,0.0,660.06,20.308000000000003,23.69,5.51,494.06,14.600000000000001,10128500
1980-07-07,53231.81,0.0,486.53,19.653000000000002,21.61,9.6,804.83,15.605,10128500
1980-07-08,53170.63,0.0,568.25,19.206000000000003,18.92,4.64,524.82,11.780000000000001,10128500
1980-07-09,53106.18,25.85,441.82,18.668000000000003,22.36,6.79,711.26,14.575,10128500
1980-07-10,53038.51,0.0,571.15,18.076,22.82,8.11,747.83,15.465,10128500
1980-07-11,52967.67,0.0,638.77,17.521,24.75,7.2,636.68,15.975,10128500
1980-07-12,52893.7,0.0,467.47,16.786,23.31,11.52,1062.01,17.415,10128500
1980-07-13,52816.66,0.0,461.67,16.113,21.47,10.02,981.74,15.745,10128500
1980-07-14,52736.59,0.0,534.31,15.562000000000001,20.63,7.1,746.14,13.864999999999998,10128500
1980-07-15,52653.54,0.0,615.38,15.155000000000001,20.19,3.71,540.63,11.950000000000001,10128500
1980-07-16,52567.58,0.0,655.0,14.678,24.04,5.35,556.73,14.695,10128500
1980-07-17,52478.75,0.0,630.12,14.163,23.76,6.26,613.78,15.010000000000002,10128500
1980-07-18,52387.11,0.0,642.68,13.675,23.86,5.61,578.18,14.735,10128500
1980-07-19,52292.71,0.0,612.28,13.190000000000001,22.41,5.56,606.78,13.985,10128500
1980-07-20,52195.61,0.0,646.43,12.751000000000001,23.19,4.44,536.0,13.815000000000001,10128500
1980-07-21,52095.88,0.0,665.62,12.305,24.85,4.62,522.79,14.735000000000001,10128500
1980-07-22,51993.56,0.0,633.97,11.772,25.35,6.69,624.91,16.02,10128500
1980-07-23,51888.71,0.0,581.07,11.131,25.75,9.27,767.74,17.509999999999998,10128500
1980-07-24,51781.4,0.0,571.3,10.525,24.42,8.44,744.03,16.43,10128500
1980-07-25,51671.68,0.0,583.74,9.964,23.84,7.35,684.96,15.594999999999999,10128500
1980-07-26,51559.6,0.0,624.23,9.453000000000001,24.74,6.16,557.3,15.45,10128500
1980-07-27,51445.24,0.0,624.36,8.954,24.53,5.89,548.91,15.21,10128500
1980-07-28,51328.65,0.0,646.28,8.43,26.76,6.48,543.73,16.62,10128500
1980-07-29,51209.88,0.0,583.37,7.872,24.14,7.28,643.68,15.71,10128500
1980-07-30,51088.99,0.0,533.72,7.259,23.41,8.59,692.34,16.0,10128500
1980-07-31,50966.05,0.0,581.55,6.726000000000001,23.7,6.69,565.29,15.195,10128500
1980-08-01,50841.11,0.0,499.08,6.091,22.96,9.12,762.35,16.04,10128500
1980-08-02,50714.23,0.0,556.87,5.566,22.76,6.51,588.18,14.635000000000002,10128500
1980-08-03,50585.46,0.0,442.01,4.984000000000001,19.79,7.85,784.9,13.82,10128500
1980-08-04,50454.86,0.0,627.21,4.714,20.44,0.41,357.61,10.425,10128500
1980-08-05,50322.49,0.0,613.11,4.283,23.93,4.27,443.94,14.1,10128500
1980-08-06,50188.4,0.0,505.6,3.594,25.2,10.42,745.12,17.81,10128500
1980-08-07,50052.65,0.0,554.62,2.988,25.4,8.42,545.95,16.91,10128500
1980-08-08,49915.29,0.0,552.3,2.375,25.69,8.59,554.52,17.14,10128500
1980-08-09,49776.38,0.0,579.59,1.838,25.49,6.79,406.65,16.14,10128500
1980-08-10,49635.96,0.0,574.91,1.4080000000000001,22.53,4.23,303.05,13.38,10128500
1980-08-11,49494.08,0.0,609.26,0.9900000000000001,25.08,3.95,288.07,14.514999999999999,10128500
1980-08-12,49350.81,0.0,601.08,0.525,26.2,5.07,313.26,15.635,10128500
1980-08-13,49206.18,0.0,470.36,0.0,25.43,8.67,427.35,17.05,10128500
1980-08-14,49060.26,0.0,454.92,0.0,24.19,8.19,441.89,16.19,10128500
1980-08-15,48913.07,0.0,326.97,0.0,17.27,6.86,530.67,12.065,10128500
1980-08-16,48764.68,0.0,434.32,0.0,17.54,3.11,270.39,10.325,10128500
1980-08-17,48615.13,0.0,513.7,0.0,21.35,2.29,254.13,11.82,10128500
1980-08-18,48464.47,0.0,498.45,0.0,22.31,4.04,290.03,13.174999999999999,10128500
1980-08-19,48312.73,0.0,470.32,0.0,17.12,0.74,225.51,8.93,10128500
1980-08-20,48159.97,0.0,507.58,0.0,15.65,-2.95,168.93,6.35,10128500
1980-08-21,48006.22,0.0,534.1,0.0,20.38,-0.64,202.7,9.87,10128500
1980-08-22,47851.53,0.0,533.26,0.0,23.38,1.85,245.73,12.615,10128500
1980-08-23,47695.94,0.0,435.09,0.0,19.94,4.88,308.9,12.41,10128500
1980-08-24,47539.49,0.0,402.37,0.0,20.13,6.58,350.26,13.355,10128500
1980-08-25,47382.22,0.0,310.19,0.0,15.9,6.08,364.6,10.99,10128500
1980-08-26,47224.17,0.0,483.47,0.0,18.93,1.32,235.91,10.125,10128500
1980-08-27,47065.37,0.0,457.93,0.0,19.74,3.64,281.37,11.69,10128500
1980-08-28,46905.86,0.0,487.74,0.0,20.16,2.15,251.29,11.155,10128500
1980-08-29,46745.68,0.0,457.11,0.0,19.02,2.7,262.19,10.86,10128500
1980-08-30,46584.87,0.0,441.53,0.0,16.82,1.39,237.21,9.105,10128500
1980-08-31,46423.45,0.0,386.04,0.0,12.1,-0.66,202.29,5.72,10128500
1980-09-01,46261.47,0.0,488.01,0.0,16.76,-1.64,187.4,7.5600000000000005,10128500
1980-09-02,46098.95,0.0,496.64,0.0,20.18,0.55,222.21,10.365,10128500
1980-09-03,45935.93,0.0,396.76,0.0,18.89,5.19,316.1,12.040000000000001,10128500
1980-09-04,45772.44,0.0,478.33,0.0,22.44,4.02,289.54,13.23,10128500
1980-09-05,45608.51,0.0,479.19,0.0,23.17,4.41,298.15,13.790000000000001,10128500
1980-09-06,45444.18,0.0,409.09,0.0,21.88,7.22,367.03,14.549999999999999,10128500
1980-09-07,45279.47,0.0,264.2,0.0,15.54,6.98,360.85,11.26,10128500
1980-09-08,45114.41,0.0,345.97,0.0,17.53,6.01,335.9,11.77,10128500
1980-09-09,44949.04,0.0,314.65,0.0,13.74,3.57,279.9,8.655,10128500
1980-09-10,44783.37,9.9,211.05,0.0,14.98,5.95,442.53,10.465,10128500
1980-09-11,44617.45,0.0,155.59,0.0,9.42,4.73,714.61,7.075,10128500
1980-09-12,44451.3,8.19,249.12,0.0,12.89,2.29,422.39,7.59,10128500
1980-09-13,44284.94,5.1,288.19,0.0,16.77,3.83,471.31,10.3,10128500
1980-09-14,44118.41,10.13,259.11,0.0,17.82,6.3,657.01,12.06,10128500
1980-09-15,43951.72,0.0,421.26,0.0,18.23,3.44,419.79,10.835,10128500
1980-09-16,43784.92,0.0,394.69,0.0,15.06,1.76,416.11,8.41,10128500
1980-09-17,43618.02,0.0,456.98,0.0,17.35,0.31,317.24,8.83,10128500
1980-09-18,43451.06,0.0,467.85,0.0,21.25,2.91,351.3,12.08,10128500
1980-09-19,43284.06,0.0,362.39,0.0,17.1,4.98,548.92,11.040000000000001,10128500
1980-09-20,43117.04,0.0,436.2,0.0,14.16,-1.59,308.91,6.285,10128500
1980-09-21,42950.04,0.0,368.27,0.0,10.1,-1.88,370.0,4.109999999999999,10128500
1980-09-22,42783.07,0.0,463.81,0.0,11.22,-6.53,216.36,2.345,10128500
1980-09-23,42616.17,0.0,449.45,0.0,12.43,-4.56,252.65,3.935,10128500
1980-09-24,42449.37,0.0,438.73,0.0,13.62,-3.15,281.35,5.234999999999999,10128500
1980-09-25,42282.69,0.0,471.97,0.0,17.9,-2.46,258.4,7.719999999999999,10128500
1980-09-26,42116.15,0.0,474.67,0.0,20.36,-1.06,274.49,9.65,10128500
1980-09-27,41949.79,0.0,447.19,0.0,20.69,1.74,356.35,11.215,10128500
1980-09-28,41783.64,0.0,448.12,0.0,20.19,0.8,336.77,10.495000000000001,10128500
1980-09-29,41617.71,0.0,458.53,0.0,20.49,-0.54,299.13,9.975,10128500
1980-09-30,41452.05,0.0,453.74,0.0,20.98,-0.17,309.53,10.405,10128500
1980-10-01,41286.67,0.0,396.74,0.0,18.49,2.18,429.98,10.334999999999999,10128500
1980-10-02,41121.61,0.0,435.28,0.0,18.68,-1.01,316.25,8.834999999999999,10128500
1980-10-03,40956.9,0.0,436.47,0.0,19.88,-0.56,321.67,9.66,10128500
1980-10-04,40792.56,0.0,423.69,0.0,19.04,-0.35,341.02,9.344999999999999,10128500
1980-10-05,40628.63,0.0,414.42,0.0,19.82,0.83,375.73,10.325,10128500
1980-10-06,40465.14,0.0,405.57,0.0,19.86,1.29,396.94,10.575,10128500
1980-10-07,40302.12,0.0,403.81,0.0,20.09,1.06,392.49,10.575,10128500
1980-10-08,40139.6,0.0,398.05,0.0,19.67,1.11,232.03,10.39,10128500
1980-10-09,39977.61,0.0,372.73,0.0,17.0,0.16,222.01,8.58,10128500
1980-10-10,39816.19,0.0,380.57,0.0,15.42,-2.44,187.05,6.49,10128500
1980-10-11,39655.37,0.0,374.19,0.0,17.85,-0.17,214.53,8.84,10128500
1980-10-12,39495.19,0.0,224.0,0.0,12.61,3.03,506.12,7.819999999999999,10128500
1980-10-13,39335.68,8.69,213.65,0.0,8.9,-3.9,338.73,2.5,10128500
1980-10-14,39176.87,17.69,159.45,0.0,6.31,-2.94,482.28,1.6849999999999998,10128500
1980-10-15,39018.81,12.04,98.01,0.0,0.47,-4.93,423.47,-2.23,10128500
1980-10-16,38861.54,12.7,115.38,1.27,-1.24,-6.89,364.51,-4.0649999999999995,10128500
