Date,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean_C,gage_id
1980-02-18,38022.21,24.93,175.13,40.648,-1.75,-9.07,307.62,-5.41,09292000
1980-02-19,38174.15,5.87,231.78,41.23500000000001,0.49,-9.29,302.37,-4.3999999999999995,09292000
1980-02-20,38327.09,8.4,135.57,42.075,-2.7,-8.01,334.22,-5.355,09292000
1980-02-21,38481.0,8.7,359.01,42.945,-3.31,-19.99,124.98,-11.649999999999999,09292000
1980-02-22,38635.82,6.0,247.5,43.544000000000004,-3.92,-13.6,213.99,-8.76,09292000
1980-02-23,38791.52,0.0,286.59,43.544000000000004,-9.42,-17.29,157.47,-13.355,09292000
1980-02-24,38948.06,0.0,576.45,43.544000000000004,-2.0,-24.39,84.71,-13.195,09292000
1980-02-25,39105.41,0.0,606.23,43.544000000000004,4.49,-24.03,87.49,-9.77,09292000
1980-02-26,39263.51,0.0,564.89,43.544000000000004,5.83,-15.42,184.14,-4.795,09292000
1980-02-27,39422.34,0.0,546.49,43.544000000000004,11.09,-8.73,316.06,1.1799999999999997,09292000
1980-02-28,39581.86,0.0,541.98,43.544000000000004,6.5,-12.61,231.88,-3.0549999999999997,09292000
1980-02-29,39742.04,0.0,282.67,43.544000000000004,-5.02,-12.75,229.26,-8.885,09292000
1980-03-01,39902.83,1.94,483.67,43.738,-3.5,-18.13,146.63,-10.815,09292000
1980-03-02,40064.2,8.13,410.54,44.551,0.94,-17.17,159.1,-8.115,09292000
1980-03-03,40226.13,9.14,193.59,45.465,-2.31,-9.02,308.78,-5.665,09292000
1980-03-04,40388.57,12.03,99.86,46.668000000000006,-5.99,-9.0,309.35,-7.495,09292000
1980-03-05,40551.49,10.57,458.05,47.725,1.91,-19.85,126.51,-8.97,09292000
1980-03-06,40714.87,8.28,239.22,48.553,-4.85,-12.82,228.02,-8.835,09292000
1980-03-07,40878.67,0.0,501.62,48.553,-2.75,-16.48,168.52,-9.615,09292000
1980-03-08,41042.87,0.0,554.43,48.553,-6.51,-22.64,99.08,-14.575,09292000
1980-03-09,41207.42,0.0,558.09,48.553,-7.95,-23.81,89.23,-15.879999999999999,09292000
1980-03-10,41372.31,0.0,629.51,48.553,-1.04,-21.55,109.11,-11.295,09292000
1980-03-11,41537.49,15.27,466.97,50.080000000000005,0.79,-19.3,132.66,-9.255,09292000
1980-03-12,41702.95,0.0,302.19,50.080000000000005,-8.72,-15.71,179.72,-12.215,09292000
1980-03-13,41868.66,0.0,638.83,50.080000000000005,-1.9,-21.56,109.03,-11.729999999999999,09292000
1980-03-14,42034.58,0.0,596.69,50.080000000000005,2.1,-14.67,195.94,-6.285,09292000
1980-03-15,42200.7,3.03,403.94,50.383,-2.58,-16.58,167.19,-9.579999999999998,09292000
1980-03-16,42366.97,0.0,528.38,50.383,-12.32,-25.49,76.66,-18.905,09292000
1980-03-17,42533.38,0.0,712.43,50.383,-1.69,-29.17,54.53,-15.430000000000001,09292000
1980-03-18,42699.89,0.0,695.07,50.383,0.59,-23.12,94.9,-11.265,09292000
1980-03-19,42866.49,0.0,649.48,50.383,-3.95,-23.28,93.6,-13.615,09292000
1980-03-20,43033.14,0.0,667.97,50.383,-1.06,-21.87,106.08,-11.465,09292000
1980-03-21,43199.82,0.0,494.5,50.383,-2.32,-14.82,193.54,-8.57,09292000
1980-03-22,43366.49,0.0,681.35,50.383,-0.93,-22.7,98.52,-11.815,09292000
1980-03-23,43533.14,0.0,705.91,50.383,-1.53,-26.0,73.18,-13.765,09292000
1980-03-24,43699.74,5.79,537.75,50.962,0.98,-25.93,73.68,-12.475,09292000
1980-03-25,43866.26,9.48,309.65,51.910000000000004,-10.47,-20.65,118.01,-15.559999999999999,09292000
1980-03-26,44032.67,9.15,471.53,52.825,-2.78,-20.68,117.76,-11.73,09292000
1980-03-27,44198.94,0.0,692.49,52.825,2.05,-19.48,130.59,-8.715,09292000
1980-03-28,44365.05,0.0,453.6,52.825,-7.14,-17.9,149.5,-12.52,09292000
1980-03-29,44530.98,0.0,602.63,52.825,-4.31,-19.93,125.69,-12.12,09292000
1980-03-30,44696.68,6.08,248.72,53.43300000000001,-6.68,-14.18,204.12,-10.43,09292000
1980-03-31,44862.15,0.0,585.44,53.43300000000001,-11.8,-26.37,70.77,-19.085,09292000
1980-04-01,45027.33,0.0,665.66,53.43300000000001,-8.81,-26.81,67.97,-17.81,09292000
1980-04-02,45192.22,0.0,735.63,53.43300000000001,-3.55,-26.95,67.06,-15.25,09292000
1980-04-03,45356.77,0.0,661.24,53.43300000000001,-4.17,-22.62,99.25,-13.395,09292000
1980-04-04,45520.97,0.0,361.87,53.43300000000001,-4.69,-12.95,225.62,-8.82,09292000
1980-04-05,45684.77,0.0,292.69,53.43300000000001,-0.65,-7.24,354.91,-3.9450000000000003,09292000
1980-04-06,45848.15,0.0,92.08,53.43300000000001,-8.07,-9.01,309.05,-8.54,09292000
1980-04-07,46011.08,0.0,258.74,53.43300000000001,-7.02,-12.44,235.14,-9.73,09292000
1980-04-08,46173.52,0.0,703.88,53.43300000000001,-2.34,-21.28,111.69,-11.81,09292000
1980-04-09,46335.44,0.0,717.73,53.43300000000001,8.25,-11.87,246.32,-1.8099999999999996,09292000
1980-04-10,46496.82,8.9,149.64,53.42100000000001,-1.78,-5.71,398.96,-3.745,09292000
1980-04-11,46657.61,0.0,604.54,53.42100000000001,-4.21,-18.22,145.52,-11.215,09292000
1980-04-12,46817.79,0.0,538.09,53.42100000000001,-6.2,-17.9,149.5,-12.049999999999999,09292000
1980-04-13,46977.31,0.0,783.47,53.42100000000001,0.62,-23.11,95.07,-11.245,09292000
1980-04-14,47136.14,0.0,648.78,53.42100000000001,5.03,-10.66,271.32,-2.815,09292000
1980-04-15,47294.25,0.0,614.5,53.42100000000001,3.31,-10.99,264.34,-3.84,09292000
1980-04-16,47451.59,0.0,554.83,53.42100000000001,-0.63,-12.56,232.89,-6.595000000000001,09292000
1980-04-17,47608.14,6.31,462.19,53.363,9.34,-4.62,433.43,2.36,09292000
1980-04-18,47763.84,0.0,604.09,53.23,10.43,-2.83,495.84,3.8,09292000
1980-04-19,47918.67,0.0,550.41,53.050000000000004,9.71,-1.71,538.77,4.0,09292000
1980-04-20,48072.57,0.0,377.59,52.825,6.58,-0.66,582.15,2.96,09292000
1980-04-21,48225.52,0.0,112.88,52.413000000000004,5.23,3.81,801.91,4.5200000000000005,09292000
1980-04-22,48377.46,0.0,363.4,52.292,3.17,-3.11,485.73,0.030000000000000027,09292000
1980-04-23,48528.35,11.58,521.9,53.45,7.22,-6.87,365.03,0.17499999999999982,09292000
1980-04-24,48678.16,0.0,798.12,53.45,10.25,-9.46,287.83,0.3949999999999996,09292000
1980-04-25,48826.82,0.0,738.52,53.45,4.13,-11.44,254.89,-3.655,09292000
1980-04-26,48974.31,0.0,669.62,53.45,4.91,-7.8,339.82,-1.4449999999999998,09292000
1980-04-27,49120.57,0.0,623.06,53.44,5.61,-5.78,396.84,-0.08499999999999996,09292000
1980-04-28,49265.55,0.0,764.22,53.44,9.77,-6.8,343.4,1.4849999999999999,09292000
1980-04-29,49409.2,6.47,414.12,53.377,5.3,-4.48,438.09,0.4099999999999997,09292000
1980-04-30,49551.49,7.97,501.24,54.173,4.68,-8.02,334.13,-1.67,09292000
1980-05-01,49692.34,0.0,653.72,54.173,3.52,-8.34,325.7,-2.41,09292000
1980-05-02,49831.73,0.0,704.59,54.15800000000001,7.57,-5.64,385.93,0.9650000000000003,09292000
1980-05-03,49969.58,0.0,649.55,53.987,9.5,-1.93,512.98,3.785,09292000
1980-05-04,50105.86,6.19,525.83,53.92400000000001,8.7,-4.5,437.45,2.0999999999999996,09292000
1980-05-05,50240.5,7.17,400.95,53.84,4.86,-3.99,454.82,0.43500000000000005,09292000
1980-05-06,50373.45,0.0,638.16,53.778999999999996,6.89,-4.54,436.03,1.1749999999999998,09292000
1980-05-07,50504.67,7.63,561.56,54.541,9.15,-6.55,374.33,1.3000000000000003,09292000
1980-05-08,50634.08,0.0,594.04,54.47200000000001,5.97,-4.35,442.35,0.81,09292000
1980-05-09,50761.65,15.83,416.05,54.466,3.33,-5.85,394.72,-1.2599999999999998,09292000
1980-05-10,50887.3,20.23,63.56,56.489000000000004,-6.01,-6.01,389.98,-6.01,09292000
1980-05-11,51010.98,17.37,327.06,58.226,-0.51,-7.16,357.11,-3.835,09292000
1980-05-12,51132.65,13.53,547.92,59.579,3.79,-9.67,293.37,-2.94,09292000
1980-05-13,51252.23,0.0,716.98,59.579,0.03,-12.29,238.13,-6.13,09292000
1980-05-14,51369.66,8.42,413.67,59.46900000000001,5.07,-3.38,475.87,0.8450000000000002,09292000
1980-05-15,51484.91,5.04,444.96,59.403999999999996,4.67,-4.47,438.53,0.10000000000000009,09292000
1980-05-16,51597.89,0.0,729.07,59.403999999999996,6.46,-6.01,389.95,0.2250000000000001,09292000
1980-05-17,51708.56,5.9,571.89,59.99400000000001,3.58,-10.08,284.07,-3.25,09292000
1980-05-18,51816.85,0.0,687.15,59.93300000000001,6.64,-4.55,435.9,1.045,09292000
1980-05-19,51922.71,0.0,817.61,59.862,12.44,-4.3,406.69,4.07,09292000
1980-05-20,52026.08,0.0,742.73,59.63300000000001,12.95,-0.55,547.5,6.199999999999999,09292000
1980-05-21,52126.9,0.0,720.48,59.29,15.45,2.16,651.21,8.805,09292000
1980-05-22,52225.11,0.0,766.02,59.065,14.51,-0.64,515.4,6.935,09292000
1980-05-23,52320.66,0.0,808.96,59.065,7.16,-9.58,273.52,-1.21,09292000
1980-05-24,52413.49,0.0,468.72,58.943,4.05,-3.08,486.7,0.4849999999999999,09292000
1980-05-25,52503.54,0.0,637.19,58.943,-0.55,-10.69,270.6,-5.62,09292000
1980-05-26,52590.76,3.45,566.04,59.287000000000006,2.85,-10.82,267.83,-3.9850000000000003,09292000
1980-05-27,52675.09,0.0,786.86,59.264,9.73,-5.45,369.87,2.14,09292000
1980-05-28,52756.48,0.0,681.65,59.105999999999995,9.26,-2.22,497.13,3.5199999999999996,09292000
1980-05-29,52834.87,0.0,522.48,58.99600000000001,4.51,-3.39,475.43,0.5599999999999998,09292000
1980-05-30,52910.23,6.3,518.66,58.93,7.28,-4.43,439.95,1.4250000000000003,09292000
1980-05-31,52982.49,0.0,731.81,58.909000000000006,7.23,-5.51,388.87,0.8600000000000003,09292000
1980-06-01,53051.6,0.0,772.08,58.909000000000006,4.81,-9.23,290.72,-2.2100000000000004,09292000
1980-06-02,53117.53,2.44,406.98,58.784000000000006,5.25,-3.02,488.96,1.115,09292000
1980-06-03,53180.22,0.0,747.59,58.58,12.24,-1.15,482.77,5.545,09292000
1980-06-04,53239.63,0.0,671.68,58.293,12.05,0.85,572.3,6.45,09292000
1980-06-05,53295.72,0.0,838.32,58.262,12.69,-5.28,319.13,3.7049999999999996,09292000
1980-06-06,53348.45,0.0,855.39,58.262,13.25,-6.32,290.08,3.465,09292000
1980-06-07,53397.78,0.0,758.5,58.101,12.06,-2.16,425.91,4.95,09292000
1980-06-08,53443.68,0.0,638.78,57.727000000000004,13.82,2.92,654.77,8.370000000000001,09292000
1980-06-09,53486.11,0.0,697.49,57.329,16.43,3.47,638.29,9.95,09292000
1980-06-10,53525.04,0.0,620.63,56.84,16.69,5.65,755.25,11.170000000000002,09292000
1980-06-11,53560.44,0.0,754.68,56.52000000000001,16.64,1.61,511.09,9.125,09292000
1980-06-12,53592.28,0.0,632.43,56.075,15.88,4.59,699.49,10.235,09292000
1980-06-13,53620.55,0.0,843.98,55.973000000000006,16.79,-3.58,326.55,6.6049999999999995,09292000
1980-06-14,53645.21,0.0,821.15,55.79,17.51,-1.63,376.17,7.940000000000001,09292000
1980-06-15,53666.26,0.0,809.72,55.79,8.77,-9.26,238.59,-0.2450000000000001,09292000
1980-06-16,53683.67,0.0,776.21,55.711000000000006,12.54,-4.13,343.14,4.205,09292000
1980-06-17,53697.43,0.0,793.37,55.519000000000005,16.6,-1.42,394.57,7.590000000000001,09292000
1980-06-18,53707.54,0.0,422.79,54.891,16.52,8.94,1102.84,12.73,09292000
1980-06-19,53713.97,0.0,669.77,54.48400000000001,16.75,3.69,626.84,10.22,09292000
1980-06-20,53716.74,0.0,578.14,54.053,14.85,4.27,714.27,9.559999999999999,09292000
1980-06-21,53715.83,0.0,564.1,53.526,16.81,6.55,833.42,11.68,09292000
1980-06-22,53711.24,0.0,674.18,53.07000000000001,17.77,4.84,670.51,11.305,09292000
1980-06-23,53702.99,0.0,571.41,52.598000000000006,15.58,5.25,753.23,10.415,09292000
1980-06-24,53691.07,0.0,797.57,52.414,16.15,-1.62,366.55,7.264999999999999,09292000
1980-06-25,53675.5,0.0,789.15,52.114000000000004,18.77,1.14,419.34,9.955,09292000
1980-06-26,53656.28,0.0,694.91,51.727000000000004,17.04,3.23,543.01,10.135,09292000
1980-06-27,53633.44,0.0,851.85,51.67000000000001,17.59,-4.65,263.29,6.47,09292000
1980-06-28,53606.99,0.0,775.77,51.461000000000006,16.47,-1.03,374.19,7.72,09292000
1980-06-29,53576.95,0.0,437.98,50.754000000000005,19.07,10.82,1134.19,14.945,09292000
1980-06-30,53543.34,18.29,385.78,50.282000000000004,14.94,5.24,842.84,10.09,09292000
1980-07-01,53506.18,0.0,851.12,50.22,18.37,-4.52,280.06,6.925000000000001,09292000
1980-07-02,53465.52,0.0,632.21,49.809,16.58,3.8,631.32,10.19,09292000
1980-07-03,53421.36,0.0,691.4,49.528,15.17,0.68,487.83,7.925,09292000
1980-07-04,53373.76,0.0,679.08,49.272000000000006,14.21,0.08,477.16,7.1450000000000005,09292000
1980-07-05,53322.74,0.0,648.11,48.858000000000004,17.1,3.87,623.31,10.485000000000001,09292000
1980-07-06,53268.34,0.0,715.94,48.501000000000005,17.81,2.5,529.88,10.155,09292000
1980-07-07,53210.6,0.0,679.41,48.078,18.2,4.07,609.45,11.135,09292000
1980-07-08,53149.56,0.0,539.86,47.715,12.91,2.65,651.72,7.78,09292000
1980-07-09,53085.26,0.0,722.12,47.344,18.54,2.83,537.06,10.684999999999999,09292000
1980-07-10,53017.74,0.0,606.66,46.861000000000004,17.65,5.51,702.81,11.579999999999998,09292000
1980-07-11,52947.06,0.0,649.97,46.307,20.67,7.19,738.38,13.930000000000001,09292000
1980-07-12,52873.26,0.0,542.86,45.724000000000004,18.49,7.88,873.18,13.184999999999999,09292000
1980-07-13,52796.4,0.0,797.71,45.528,17.68,-1.34,363.21,8.17,09292000
1980-07-14,52716.51,0.0,726.2,45.233000000000004,16.57,1.01,465.4,8.790000000000001,09292000
1980-07-15,52633.66,0.0,638.28,44.944,13.39,0.9,516.39,7.1450000000000005,09292000
1980-07-16,52547.89,0.0,684.2,44.553,17.29,3.31,565.85,10.299999999999999,09292000
1980-07-17,52459.26,0.0,659.68,44.107,17.74,4.61,616.65,11.174999999999999,09292000
1980-07-18,52367.82,0.0,805.38,43.836000000000006,20.14,0.44,389.04,10.290000000000001,09292000
1980-07-19,52273.64,0.0,794.35,43.618,18.32,-0.79,368.09,8.765,09292000
1980-07-20,52176.77,0.0,770.81,43.400000000000006,17.23,-0.83,381.0,8.200000000000001,09292000
1980-07-21,52077.25,0.0,676.13,42.967000000000006,18.91,4.33,591.95,11.620000000000001,09292000
1980-07-22,51975.16,0.0,708.84,42.53,20.36,4.4,569.1,12.379999999999999,09292000
1980-07-23,51870.55,0.0,477.9,41.848000000000006,19.83,10.24,1031.14,15.035,09292000
1980-07-24,51763.48,0.0,663.1,41.349000000000004,20.11,5.87,629.04,12.99,09292000
1980-07-25,51654.0,0.0,728.35,41.028,18.05,1.65,447.48,9.85,09292000
1980-07-26,51542.18,0.0,648.67,40.593,18.03,4.35,588.64,11.190000000000001,09292000
1980-07-27,51428.07,0.0,607.94,40.042,19.51,7.12,734.14,13.315000000000001,09292000
1980-07-28,51311.73,0.0,553.95,39.398,20.3,9.33,897.71,14.815000000000001,09292000
1980-07-29,51193.22,0.0,711.2,39.022000000000006,18.55,2.96,483.37,10.755,09292000
1980-07-30,51072.6,0.0,515.46,38.499,16.52,6.47,751.55,11.495,09292000
1980-07-31,50949.93,0.0,583.81,37.837,21.4,9.74,832.55,15.57,09292000
1980-08-01,50825.26,0.0,675.96,37.412,18.25,4.13,526.43,11.19,09292000
1980-08-02,50698.66,0.0,638.51,37.038000000000004,15.77,2.89,518.51,9.33,09292000
1980-08-03,50570.17,0.0,484.22,36.614,13.08,4.1,667.48,8.59,09292000
1980-08-04,50439.86,0.0,685.78,36.378,13.76,-0.36,371.15,6.7,09292000
1980-08-05,50307.77,0.0,702.7,35.955000000000005,19.05,4.07,464.6,11.56,09292000
1980-08-06,50173.97,0.0,625.0,35.348000000000006,21.04,8.44,643.56,14.739999999999998,09292000
1980-08-07,50038.52,0.0,678.93,34.839,20.5,6.12,513.91,13.31,09292000
1980-08-08,49901.45,0.0,721.01,34.418,19.81,4.02,360.24,11.915,09292000
1980-08-09,49762.83,0.0,690.39,34.006,18.35,3.82,287.49,11.085,09292000
1980-08-10,49622.71,0.0,451.02,33.408,16.54,8.24,507.28,12.39,09292000
1980-08-11,49481.14,0.0,576.58,32.849000000000004,18.4,7.3,369.21,12.85,09292000
1980-08-12,49338.17,0.0,838.0,32.708,22.29,-2.64,173.03,9.825,09292000
1980-08-13,49193.85,0.0,720.65,32.299,19.77,3.74,283.65,11.754999999999999,09292000
1980-08-14,49048.23,3.65,559.47,32.028,18.12,0.45,220.51,9.285,09292000
1980-08-15,48901.36,6.25,448.63,31.666000000000004,14.68,2.63,260.65,8.655,09292000
1980-08-16,48753.29,0.0,755.62,31.602999999999998,13.53,-4.49,149.25,4.52,09292000
1980-08-17,48604.05,0.0,694.57,31.308,16.24,1.02,230.5,8.629999999999999,09292000
1980-08-18,48453.7,0.0,639.49,30.924000000000003,16.33,3.15,271.13,9.739999999999998,09292000
1980-08-19,48302.28,0.0,801.06,30.823000000000004,18.24,-3.6,160.38,7.319999999999999,09292000
1980-08-20,48149.84,0.0,793.85,30.823000000000004,12.91,-8.36,108.66,2.2750000000000004,09292000
1980-08-21,47996.41,0.0,673.07,30.591000000000005,14.24,-0.49,204.94,6.875,09292000
1980-08-22,47842.04,0.0,779.33,30.367000000000004,20.6,-0.65,202.41,9.975000000000001,09292000
1980-08-23,47686.78,0.0,654.06,30.130000000000003,14.19,-0.36,207.05,6.915,09292000
1980-08-24,47530.65,6.74,377.45,29.751,13.21,3.03,283.5,8.120000000000001,09292000
1980-08-25,47373.71,28.68,438.76,29.535000000000004,11.5,-0.87,204.72,5.315,09292000
1980-08-26,47215.98,0.0,559.5,29.323000000000004,10.72,-0.95,288.47,4.885000000000001,09292000
1980-08-27,47057.51,0.0,655.7,29.139,13.4,-1.61,217.17,5.8950000000000005,09292000
1980-08-28,46898.33,0.0,532.22,28.711000000000002,15.4,4.18,403.7,9.79,09292000
1980-08-29,46738.48,0.0,573.25,28.366000000000003,14.66,2.22,294.88,8.44,09292000
1980-08-30,46577.99,0.0,508.43,28.086000000000002,11.32,0.66,325.25,5.99,09292000
1980-08-31,46416.91,0.0,279.44,27.939999999999998,2.88,-2.53,449.84,0.17500000000000004,09292000
1980-09-01,46255.26,0.0,609.27,27.82,10.39,-3.14,198.29,3.625,09292000
1980-09-02,46093.07,0.0,564.26,27.518,13.54,1.18,277.7,7.359999999999999,09292000
1980-09-03,45930.38,0.0,169.85,26.906000000000002,11.86,8.59,1089.67,10.225,09292000
1980-09-04,45767.23,0.0,554.93,26.395,18.28,6.15,368.64,12.215,09292000
1980-09-05,45603.64,0.0,499.82,25.930000000000003,15.68,5.09,409.45,10.385,09292000
1980-09-06,45439.64,0.0,281.68,25.304000000000002,14.56,8.89,869.67,11.725000000000001,09292000
1980-09-07,45275.26,5.42,356.87,24.947000000000003,12.47,2.49,493.78,7.48,09292000
1980-09-08,45110.54,6.38,428.91,24.680000000000003,13.26,0.37,390.66,6.8149999999999995,09292000
1980-09-09,44945.5,16.93,489.76,24.553,13.93,-2.99,294.65,5.47,09292000
1980-09-10,44780.17,13.62,380.47,24.202,13.82,2.37,592.03,8.095,09292000
1980-09-11,44614.58,6.8,128.49,23.845,5.68,2.51,731.52,4.095,09292000
1980-09-12,44448.77,0.0,539.54,23.771,7.35,-4.25,364.62,1.5499999999999998,09292000
1980-09-13,44282.75,0.0,564.51,23.615000000000002,10.17,-2.28,397.54,3.9450000000000003,09292000
1980-09-14,44116.55,0.0,222.63,23.028000000000002,12.31,7.98,1070.93,10.145,09292000
1980-09-15,43950.2,0.0,440.85,22.652,11.8,2.94,648.75,7.37,09292000
1980-09-16,43783.74,0.0,501.06,22.398,10.38,0.05,504.22,5.215000000000001,09292000
1980-09-17,43617.18,0.0,609.71,22.272000000000002,11.43,-3.0,357.93,4.215,09292000
1980-09-18,43450.55,0.0,551.82,21.857,16.12,3.89,592.62,10.005,09292000
1980-09-19,43283.89,0.0,501.81,21.451,14.02,3.67,631.22,8.844999999999999,09292000
1980-09-20,43117.21,0.0,607.35,21.451,8.04,-6.1,300.43,0.9699999999999998,09292000
1980-09-21,42950.54,0.0,487.28,21.315,6.77,-2.76,437.37,2.005,09292000
1980-09-22,42783.91,0.0,625.22,21.315,7.28,-8.01,260.09,-0.36499999999999977,09292000
1980-09-23,42617.35,0.0,556.51,21.244,7.8,-4.3,363.67,1.75,09292000
1980-09-24,42450.89,0.0,576.0,21.219,7.68,-5.41,330.27,1.1349999999999998,09292000
1980-09-25,42284.54,0.0,565.15,21.149,8.58,-4.34,358.21,2.12,09292000
1980-09-26,42118.34,0.0,578.32,20.921000000000003,13.44,-0.57,441.02,6.435,09292000
1980-09-27,41952.32,0.0,556.67,20.611000000000004,14.7,1.37,512.98,8.035,09292000
1980-09-28,41786.5,0.0,553.29,20.215000000000003,17.08,3.44,583.46,10.26,09292000
1980-09-29,41620.92,0.0,608.84,20.033,16.35,-1.66,337.83,7.345000000000001,09292000
1980-09-30,41455.59,0.0,526.19,19.682000000000002,15.45,2.34,506.9,8.895,09292000
1980-10-01,41290.54,0.0,448.07,19.273,13.97,3.74,628.54,8.855,09292000
1980-10-02,41125.82,0.0,540.73,19.078,12.84,-1.34,397.16,5.75,09292000
1980-10-03,40961.44,0.0,508.41,18.751,15.04,1.78,505.3,8.41,09292000
1980-10-04,40797.44,0.0,505.3,18.439,14.79,1.42,497.53,8.105,09292000
1980-10-05,40633.84,0.0,496.15,18.078,15.91,2.59,541.69,9.25,09292000
1980-10-06,40470.68,0.0,441.1,17.649,15.68,4.23,654.26,9.955,09292000
1980-10-07,40307.99,0.0,401.09,17.189,15.16,4.96,727.99,10.06,09292000
1980-10-08,40145.81,0.0,424.56,16.759,15.35,4.22,672.66,9.785,09292000
1980-10-09,39984.15,0.0,333.16,16.462,9.01,1.07,632.54,5.04,09292000
1980-10-10,39823.06,0.0,451.91,16.322,9.38,-2.66,424.6,3.3600000000000003,09292000
1980-10-11,39662.57,0.0,362.81,16.006,10.73,1.52,625.68,6.125,09292000
